Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2024-01-02,53300,53800,52700,53600,811158,-0.009242144177449174,-0.009242144177449174,222.98067308410378,55.154607233854776,53000.0,52310.0,53506.666666666664,53814.52650358842,50805.47349641158
2024-01-03,53200,53600,52600,52600,689245,-0.018656716417910446,-0.018656716417910446,158.74105654848032,49.01563542903871,53020.0,52345.0,53490.0,53842.297565616136,50847.702434383864
2024-01-04,52100,52400,51700,51700,755382,-0.017110266159695797,-0.017110266159695797,53.7264478371287,44.24272877670041,52860.0,52355.0,53421.666666666664,53832.125587077826,50877.874412922174
2024-01-05,51600,51700,51100,51300,569782,-0.007736943907156624,-0.007736943907156624,-39.553718243568625,42.272535787995224,52660.0,52345.0,53333.333333333336,53847.631025900904,50842.368974099096
2024-01-08,51700,52500,51500,52200,539904,0.01754385964912286,0.01754385964912286,-37.53594868545434,47.89484535768904,52280.0,52355.0,53276.666666666664,53850.96122944413,50859.03877055587
2024-01-09,52800,52900,52100,52400,470134,0.003831417624521105,0.003831417624521105,-20.47986676376044,49.081648742255894,52040.0,52405.0,53208.333333333336,53835.34960761347,50974.65039238653
2024-01-10,51600,52100,51300,51300,4539715,-0.020992366412213692,-0.020992366412213692,-77.80845519522106,43.24715707964328,51780.0,52380.0,53120.0,53868.086019019065,50891.913980980935
2024-01-11,51500,52200,51000,51000,1704375,-0.005847953216374324,-0.005847953216374324,-127.52318233438524,41.78817311513583,51640.0,52350.0,53026.666666666664,53921.62336455017,50778.37663544983
2024-01-12,51200,51400,50600,51000,1169346,0.0,0.0,-150.42361030108262,41.78817311513583,51580.0,52295.0,52936.666666666664,53971.27563365934,50618.72436634066
2024-01-15,51000,51800,50900,51600,708782,0.0117647058823529,0.0117647058823529,-116.68343262455164,46.01275275052855,51460.0,52300.0,52835.0,53967.33320005331,50632.66679994669
2024-01-16,51200,51500,50800,51100,736825,-0.009689922480620172,-0.009689922480620172,-119.14422156238578,43.19922219064594,51200.0,52260.0,52733.333333333336,54000.574617762766,50519.425382237234
2024-01-17,50800,51300,49750,49800,1340792,-0.025440313111546042,-0.025440313111546042,-194.9486536952399,36.88423799949779,50900.0,52090.0,52616.666666666664,54076.85681416654,50103.14318583346
2024-01-18,49450,49700,49200,49400,873664,-0.008032128514056214,-0.008032128514056214,-254.86944203522353,35.18013753167118,50580.0,51935.0,52520.0,54229.58057169497,49640.41942830503
2024-01-19,49500,49750,48900,49500,860502,0.002024291497975783,0.002024291497975783,-269.20379250194924,35.97651394648409,50280.0,51810.0,52418.333333333336,54337.3701747073,49282.6298252927
2024-01-22,49100,49850,49100,49300,1063329,-0.004040404040404066,-0.004040404040404066,-272.74574577578073,35.04904130712126,49820.0,51615.0,52333.333333333336,54281.28955666859,48948.71044333141
2024-01-23,50300,51500,50000,51400,1800015,0.04259634888438124,0.04259634888438124,-121.93528902312664,49.70935376801333,49880.0,51530.0,52301.666666666664,54108.4491462893,48951.5508537107
2024-01-24,51400,53000,51000,52100,1825246,0.013618677042801508,0.013618677042801508,28.647720529515254,53.47875540311607,50340.0,51510.0,52295.0,54064.13390408569,48955.86609591431
2024-01-25,51700,52900,51600,52900,1478934,0.015355086372360827,0.015355086372360827,177.51083282804416,57.407840946014275,51040.0,51530.0,52325.0,54120.82998284334,48939.17001715666
2024-01-26,52500,53900,52500,53800,1997168,0.017013232514177634,0.017013232514177634,323.469479803325,61.36148685431934,51900.0,51605.0,52363.333333333336,54362.15433010196,48847.84566989804
2024-01-29,53900,56000,53300,55600,2107798,0.03345724907063197,0.03345724907063197,516.6549157834393,67.79942032417294,53160.0,51680.0,52435.0,54766.48667581767,48593.51332418233
2024-01-30,55900,56700,55100,55900,1842740,0.0053956834532373765,0.0053956834532373765,632.4100316108564,68.73445039637936,54060.0,51795.0,52516.666666666664,55301.83618094715,48288.16381905285
2024-01-31,55100,57000,55000,56600,1343293,0.012522361359570633,0.012522361359570633,717.650923534841,70.86064627921299,54960.0,51995.0,52583.333333333336,56072.48697116251,47917.51302883749
2024-02-01,58700,61500,57700,61300,4269503,0.08303886925795045,0.08303886925795045,1032.9326063164035,80.4659929961222,56640.0,52475.0,52676.666666666664,58219.86727435891,46730.13272564109
2024-02-02,62400,66500,61500,66300,5492430,0.08156606851549753,0.08156606851549753,1492.6628501818334,85.8207808998244,59140.0,53225.0,52910.0,61513.75744608322,44936.24255391678
2024-02-05,65000,65600,61500,62700,4587829,-0.05429864253393668,-0.05429864253393668,1466.5968452472116,70.7769067237331,60560.0,53750.0,53086.666666666664,62988.28988503825,44511.71011496175
2024-02-06,62100,64400,61700,63100,2056719,0.006379585326953707,0.006379585326953707,1389.3375704510108,71.37727858342093,62000.0,54285.0,53248.333333333336,64350.838266135615,44219.161733864385
2024-02-07,62500,66400,62100,64700,2483851,0.02535657686212356,0.02535657686212356,1357.4560199577827,73.70441408014813,63620.0,54955.0,53435.0,65883.7647975423,44026.23520245769
2024-02-08,65400,67600,65000,67600,2402421,0.04482225656877903,0.04482225656877903,1435.5566776120222,77.30593355664953,64880.0,55785.0,53680.0,67848.71004293456,43721.28995706545
2024-02-13,70100,71100,67900,69700,2716168,0.031065088757396442,0.031065088757396442,1524.1718319885294,79.49595534082185,65560.0,56720.0,53950.0,69993.37183989058,43446.62816010943
2024-02-14,67900,68500,66500,67300,1484617,-0.03443328550932567,-0.03443328550932567,1324.0785332960454,71.05646290632133,66480.0,57505.0,54161.666666666664,71320.2777749852,43689.722225014804
2024-02-15,66000,66700,65000,65100,7779512,-0.03268945022288261,-0.03268945022288261,963.2632807406662,64.31604605934311,66880.0,58205.0,54341.666666666664,72069.84403085732,44340.155969142674
2024-02-16,65600,67700,64700,67700,2072109,0.03993855606758823,0.03993855606758823,824.7544674234318,68.16010586588592,67480.0,59100.0,54560.0,72989.9964002875,45210.003599712494
2024-02-19,67800,69900,67800,68800,1838345,0.01624815361890697,0.01624815361890697,735.2376063098732,69.64975303511065,67720.0,60070.0,54808.333333333336,73823.85036998731,46316.14963001269
2024-02-20,69000,69300,65300,67900,1717155,-0.013081395348837233,-0.013081395348837233,551.8094906215338,66.89221272065669,67360.0,60990.0,55038.333333333336,74245.17257526284,47734.82742473717
2024-02-21,65900,67200,64100,65100,2802649,-0.04123711340206182,-0.04123711340206182,196.62397815175927,59.05822502475098,66920.0,61780.0,55215.0,73996.80809376983,49563.191906230175
2024-02-22,64400,65600,63100,64900,2438017,-0.003072196620583667,-0.003072196620583667,-82.1185515402226,58.530935148039546,66880.0,62455.0,55391.666666666664,73761.01167521067,51148.98832478933
2024-02-23,65000,66600,64500,65800,1813624,0.013867488443759735,0.013867488443759735,-227.94936157784377,60.250801183099725,66500.0,63140.0,55593.333333333336,73471.58264739726,52808.417352602744
2024-02-26,64200,64800,59700,62500,2648251,-0.050151975683890626,-0.050151975683890626,-550.3436339575937,51.772218375715504,65240.0,63620.0,55761.666666666664,72835.76909432956,54404.23090567043
2024-02-27,62000,63200,61500,62400,1643919,-0.0016000000000000458,-0.0016000000000000458,-761.0331547598948,51.535551156273314,64140.0,64050.0,55928.333333333336,72124.77553867598,55975.22446132402
2024-02-28,62000,62900,60900,62300,1588795,-0.0016025641025640969,-0.0016025641025640969,-888.9290600248473,51.283086739976106,63580.0,64385.0,56105.0,71532.38413687133,57237.61586312867
2024-02-29,61900,64200,61900,63500,3356139,0.019261637239165408,0.019261637239165408,-873.2380042552813,54.18363320061661,63300.0,64765.0,56290.0,70787.05114558154,58742.94885441846
2024-03-04,65700,69500,64000,69000,4010440,0.08661417322834652,0.08661417322834652,-491.96573365712993,64.58987012566018,63940.0,65385.0,56575.0,70383.1096426549,60386.89035734509
2024-03-05,70500,72900,69500,69500,3649003,0.007246376811594235,0.007246376811594235,-219.50819220368066,65.36013700900625,65340.0,65795.0,56875.0,70730.37232638025,60859.627673619754
2024-03-06,70000,70500,68100,69800,1954067,0.004316546762589857,0.004316546762589857,-41.799518615807756,65.84027274897106,66820.0,65970.0,57180.0,71203.77492829028,60736.22507170971
2024-03-07,69000,71600,68900,71200,2090836,0.02005730659025784,0.02005730659025784,137.50131762291994,68.06485384161596,68600.0,66395.0,57500.0,71872.39901778207,60917.60098221793
2024-03-08,70500,71300,69600,70900,1777459,-0.004213483146067398,-0.004213483146067398,199.597422643129,67.05709530203714,70080.0,66785.0,57825.0,72377.95092057851,61192.04907942149
2024-03-11,70100,71200,69200,70700,1416572,-0.0028208744710860323,-0.0028208744710860323,190.9035358155852,66.35178599883581,70420.0,67085.0,58140.0,72839.74586754272,61330.25413245728
2024-03-12,71300,74500,70900,73200,2220086,0.03536067892503536,0.03536067892503536,310.1681859751375,70.52510715006954,71160.0,67365.0,58500.0,73707.64140559752,61022.35859440249
2024-03-13,73900,78500,73500,77500,3013824,0.058743169398907114,0.058743169398907114,617.5475769479035,76.0315678674915,72700.0,67755.0,58923.333333333336,75440.95472273939,60069.04527726061
2024-03-14,75900,78600,75500,78600,2287531,0.014193548387096744,0.014193548387096744,821.0962674176972,77.20477092008215,74180.0,68320.0,59375.0,77335.45339958007,59304.54660041992
2024-03-15,75500,77000,74800,76200,4331136,-0.03053435114503822,-0.03053435114503822,723.662259798507,69.24130636802143,75240.0,68875.0,59780.0,78382.44445158634,59367.55554841366
