Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2021-04-30,24750,25300,24250,25050,551632,0.020366598778004175,0.020366598778004175,-251.19219687630317,45.002170491458095,25580.0,25995.0,25124.166666666668,27961.44349016187,24028.55650983813,24550.0
2021-05-03,24550,25400,24450,24550,708008,-0.019960079840319334,-0.019960079840319334,-296.4349112758075,42.08589506431707,25080.0,25955.0,25059.166666666668,28003.14550264379,23906.85449735621,24050.0
2021-05-04,24400,24500,23500,24050,683207,-0.020366598778004064,-0.020366598778004064,-344.02022875035567,39.34041261502104,24640.0,25907.5,25025.833333333332,28082.189633028123,23732.810366971877,24500.0
2021-05-06,23700,25200,23700,24500,540104,0.018711018711018657,0.018711018711018657,-329.1684711593112,42.94771336499096,24540.0,25910.0,25020.0,28078.08671413299,23741.91328586701,24800.0
2021-05-07,24600,25150,24550,24800,301740,0.012244897959183598,0.012244897959183598,-284.78332624153666,45.283817065779125,24590.0,25867.5,25002.5,28087.021344794863,23647.978655205137,24800.0
2021-05-10,24700,24800,24550,24800,316916,0.0,0.0,-242.71018928277456,45.283817065779125,24540.0,25805.0,24965.0,28070.369726998222,23539.630273001778,24500.0
2021-05-11,24600,24950,24350,24500,551902,-0.012096774193548376,-0.012096774193548376,-222.88383101232503,43.23084900271431,24530.0,25755.0,24905.0,28088.216663749852,23421.783336250148,24000.0
2021-05-12,24650,24650,23750,24000,459528,-0.020408163265306145,-0.020408163265306145,-230.296188521921,39.97779387239377,24520.0,25687.5,24841.666666666668,28138.800675151866,23236.199324848134,24800.0
2021-05-13,23500,25650,23100,24800,941392,0.03333333333333344,0.03333333333333344,-170.90482279110142,46.86696466123394,24580.0,25630.0,24768.333333333332,28107.781265568046,23152.218734431954,24600.0
2021-05-14,25350,25350,24350,24600,500728,-0.008064516129032251,-0.008064516129032251,-136.1837082235992,45.462116648412554,24540.0,25572.5,24736.666666666668,28089.536948477315,23055.463051522685,24050.0
2021-05-17,24850,24900,23950,24050,379770,-0.022357723577235755,-0.022357723577235755,-140.7713594606331,41.75537529792959,24390.0,25435.0,24704.166666666668,27969.186259926446,22900.813740073554,24100.0
2021-05-18,24050,24300,23850,24100,270957,0.0020790020790020236,0.0020790020790020236,-131.14504661409964,42.21662651185375,24310.0,25315.0,24683.333333333332,27863.35240891051,22766.64759108949,24550.0
2021-05-20,24100,25000,23900,24550,400666,0.018672199170124415,0.018672199170124415,-87.28835206016089,46.33565412811944,24420.0,25202.5,24675.0,27676.257263758915,22728.742736241085,24950.0
2021-05-21,24900,25250,24750,24950,450993,0.016293279022403295,0.016293279022403295,-27.267693182901724,49.763662996229115,24450.0,25062.5,24691.666666666668,27243.29687270502,22881.70312729498,25100.0
2021-05-24,25250,25950,25100,25100,1108044,0.006012024048096087,0.006012024048096087,23.845575900439314,51.02702705304128,24550.0,24930.0,24721.666666666668,26730.38884688836,23129.61115311164,26050.0
2021-05-25,25300,26100,25300,26050,871663,0.03784860557768921,0.03784860557768921,117.69620576293977,58.19724682295722,24950.0,24865.0,24764.166666666668,26382.926216915697,23347.073783084303,26400.0
2021-05-26,26300,26650,25750,26400,1016983,0.013435700575815668,0.013435700575815668,194.85512855231715,60.49227060872112,25410.0,24832.5,24836.666666666668,26180.19247233929,23484.80752766071,26900.0
2021-05-27,26800,26900,25900,26900,1438951,0.018939393939394034,0.018939393939394034,266.63574980821284,63.5693314905663,25880.0,24865.0,24915.833333333332,26370.02491673726,23359.97508326274,26800.0
2021-05-28,26950,27050,26500,26800,835548,-0.0037174721189591198,-0.0037174721189591198,292.3841819805663,62.52053462466913,26250.0,24955.0,24970.0,26680.659294298846,23229.340705701154,27150.0
2021-05-31,27000,27400,26800,27150,1059181,0.013059701492537323,0.013059701492537323,315.98230048929304,64.71479951259583,26660.0,25085.0,25039.166666666668,27044.872444828998,23125.127555171002,27350.0
2021-06-01,27350,27400,26700,27350,900991,0.007366482504604033,0.007366482504604033,326.7027545337709,65.94185251632408,26920.0,25200.0,25103.333333333332,27394.082951941426,23005.917048058574,26400.0
2021-06-02,27300,27350,26400,26400,981227,-0.034734917733089565,-0.034734917733089565,254.65481900508848,55.98307994933438,26920.0,25292.5,25137.5,27524.825021138273,23060.174978861727,26350.0
2021-06-03,26500,26850,25900,26350,625603,-0.0018939393939394478,-0.0018939393939394478,191.3616198081083,55.507929894041226,26810.0,25407.5,25186.666666666668,27608.69853716106,23206.30146283894,26500.0
2021-06-04,26350,26900,26350,26500,546310,0.005692599620493288,0.005692599620493288,149.20103474888685,56.69537679545105,26750.0,25507.5,25250.833333333332,27716.408101302542,23298.591898697458,27200.0
2021-06-07,26750,27300,26600,27200,1048719,0.026415094339622636,0.026415094339622636,157.25574612156788,61.816848947350145,26760.0,25627.5,25320.833333333332,27928.47262043684,23326.52737956316,27650.0
2021-06-08,27450,27750,27200,27650,1285434,0.016544117647058876,0.016544117647058876,180.04935757648087,64.70655557177906,26820.0,25770.0,25396.666666666668,28197.838544878963,23342.161455121037,27750.0
2021-06-09,27800,27950,27300,27750,1191817,0.003616636528029016,0.003616636528029016,188.13959604352965,65.33440118503805,27090.0,25932.5,25477.5,28432.55499939501,23432.44500060499,27400.0
2021-06-10,27700,27700,26950,27400,883569,-0.012612612612612595,-0.012612612612612595,157.44318459046508,61.22888385511472,27300.0,26102.5,25552.5,28514.651529236915,23690.348470763085,27900.0
