Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2024-01-02,76000,76200,74500,75000,125146,-0.02088772845953002,-0.02088772845953002,126.52436060630686,47.53555038955348,76580.0,75035.0,74613.33333333333,78186.68209056686,71883.31790943314,73700.0
2024-01-03,74600,75200,73700,73700,93597,-0.01733333333333331,-0.01733333333333331,-55.42207066192782,42.35707847106405,75900.0,74955.0,74680.0,78156.54650130213,71753.45349869787,71300.0
2024-01-04,73500,74000,71200,71300,202900,-0.0325644504748982,-0.0325644504748982,-321.30663677750033,34.816269958422836,74580.0,74775.0,74706.66666666667,78351.52065560929,71198.47934439071,71400.0
2024-01-05,71300,72300,71100,71400,75012,0.0014025245441795509,0.0014025245441795509,-465.5874089912609,35.33286351772357,73600.0,74600.0,74723.33333333333,78465.74701707184,70734.25298292816,70400.0
2024-01-08,71000,71900,70300,70400,107818,-0.014005602240896309,-0.014005602240896309,-595.224104867916,32.55440319115222,72360.0,74370.0,74728.33333333333,78639.47303539909,70100.52696460091,70400.0
2024-01-09,71000,71100,70300,70400,90135,0.0,0.0,-643.7121076329282,32.55440319115222,71440.0,74205.0,74708.33333333333,78807.3798191805,69602.6201808195,69500.0
2024-01-10,70300,70700,69300,69500,150301,-0.01278409090909094,-0.01278409090909094,-694.7646077724469,30.08502495423764,70600.0,74010.0,74678.33333333333,79042.6533757055,68977.3466242945,69000.0
2024-01-11,69700,70300,68700,69000,172768,-0.007194244604316502,-0.007194244604316502,-717.6376541615793,28.778958918306017,70140.0,73780.0,74685.0,79266.56541016325,68293.43458983675,68800.0
2024-01-12,69100,69400,68600,68800,84929,-0.0028985507246376274,-0.0028985507246376274,-700.8683814567428,28.25065007508526,69620.0,73535.0,74665.0,79435.94060298864,67634.05939701136,69200.0
2024-01-15,69000,69500,68800,69200,43497,0.005813953488372103,0.005813953488372103,-620.2431250252249,30.979656731548786,69380.0,73345.0,74616.66666666667,79539.9899112105,67150.0100887895,69400.0
2024-01-16,68800,69800,68700,69400,49218,0.0028901734104045396,0.0028901734104045396,-515.1705574781852,32.36486061834438,69180.0,73155.0,74575.0,79584.76671427509,66725.23328572491,67900.0
2024-01-17,69400,69400,67700,67900,140892,-0.021613832853025983,-0.021613832853025983,-507.59881714330163,27.850327530845846,68860.0,72880.0,74525.0,79702.7853549705,66057.2146450295,67500.0
2024-01-18,68100,68100,67300,67500,99851,-0.00589101620029453,-0.00589101620029453,-490.1792789597557,26.777659992878938,68560.0,72595.0,74468.33333333333,79805.67957962354,65384.32042037646,67900.0
2024-01-19,67800,69200,67200,67900,96695,0.00592592592592589,0.00592592592592589,-415.3291440602761,29.69383074269078,68380.0,72195.0,74388.33333333333,79514.69261649695,64875.30738350305,71500.0
2024-01-22,68500,73600,67500,71500,433529,0.05301914580265099,0.05301914580265099,-103.24324816190574,49.27434852555496,68840.0,71890.0,74345.0,78779.09282852248,65000.90717147752,72200.0
2024-01-23,72600,72700,70500,72200,228294,0.009790209790209836,0.009790209790209836,156.34145552492532,52.069606856558266,69400.0,71650.0,74335.0,78132.74633160977,65167.25366839023,70500.0
2024-01-24,72200,72200,70500,70500,105049,-0.023545706371191133,-0.023545706371191133,215.89284297586983,45.51054247177553,69920.0,71320.0,74305.0,77312.86242124745,65327.13757875255,70700.0
2024-01-25,70900,71100,70100,70700,60905,0.0028368794326241176,0.0028368794326241176,267.7069387590884,46.36651411537507,70560.0,70960.0,74271.66666666667,76138.1850102135,65781.8149897865,70200.0
2024-01-26,70500,70700,69800,70200,95300,-0.007072135785007094,-0.007072135785007094,266.67274656417976,44.485092690494156,71020.0,70655.0,74230.0,75221.60705557199,66088.39294442801,80900.0
2024-01-29,70700,81700,70300,80900,1868008,0.1524216524216524,0.1524216524216524,946.7185189959171,71.31231152114094,72900.0,70870.0,74340.0,76751.53041308127,64988.469586918734,77800.0
2024-01-30,81000,83300,76900,77800,990924,-0.03831891223733008,-0.03831891223733008,1135.161371740807,61.968957167629185,74020.0,71010.0,74411.66666666667,77390.25077877037,64629.74922122963,77800.0
2024-01-31,78600,78700,74100,77800,588600,0.0,0.0,1200.8460480782928,61.968957167629185,75480.0,71215.0,74483.33333333333,78165.762548095,64264.23745190501,79100.0
2024-02-01,76100,81100,76000,79100,858143,0.016709511568123503,0.016709511568123503,1266.370970305507,64.2471969338414,77160.0,71605.0,74555.0,79359.86299040802,63850.137009591985,87400.0
2024-02-02,79900,88500,79400,87400,1755378,0.10493046776232617,0.10493046776232617,1772.1981681752138,74.67733448449634,80600.0,72405.0,74760.0,82771.57609821102,62038.423901788985,87800.0
2024-02-05,86500,88000,84500,87800,723106,0.004576659038901587,0.004576659038901587,2019.2832625292756,75.05501944476092,81980.0,73275.0,74878.33333333333,85564.65011707005,60985.34988292995,83200.0
