Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2011-07-28,277.89,280.76,277.87,280.04,107025892,-0.009399999999999999,2,-2.66,4711710911630,1064444634484400,-0.009409267775026375,0.04224759000668543,51.75340365384056,281.40600000000006,280.7895,277.48333333333335,286.75423461270293,274.824765387297,277.11
2011-07-29,280.52,280.52,277.05,277.11,127529730,-0.0105,2,-2.93,4890111902563,1052801310442270,-0.010462791029852925,-0.239247524206311,47.18717629330555,280.31,280.7065,277.241,286.82553350211265,274.58746649788736,282.36
2011-08-01,280.86,282.79,280.55,282.36,102247535,0.0189,1,5.25,5297080243665,1072980797317690,0.018945545090397253,-0.07826845099322521,54.87059633397749,280.85,280.741,277.13933333333335,286.8890855556812,274.59291444431875,275.4
2011-08-02,279.54,279.88,274.71,275.4,129093059,-0.0246,2,-6.96,6569244043917,1046881469217085,-0.02464938376540604,-0.4274292038558577,45.43372286509135,279.52200000000005,280.31699999999995,277.0013333333333,286.7056183169741,273.9283816830258,267.8
2011-08-03,269.8,270.14,266.81,267.8,125313094,-0.0276,2,-7.6,6890238417895,1018543296008065,-0.027596223674654974,-1.1179012402538255,37.79074002763896,276.54200000000003,279.45099999999996,276.75483333333335,287.4844249234047,271.41757507659526,261.54
2011-08-04,267.78,268.35,261.0,261.54,119177068,-0.023399999999999997,2,-6.26,6405255106944,994206348900055,-0.023375653472740843,-1.8980412992040643,32.8837878863131,272.842,278.2245,276.3421666666666,288.8977028463804,267.55129715361954,251.9
2011-08-05,251.09,255.15,249.32,251.9,181493046,-0.0369,2,-9.64,8982111514942,957525321865360,-0.03685860671407826,-2.904864990169833,27.057394725038137,267.8,276.517,275.8735,291.63662975737134,261.39737024262865,242.45
2011-08-08,248.34,251.38,233.89,242.45,204763185,-0.0375,2,-9.45,9191206810662,921754030262110,-0.03751488685986504,-3.9822440974817876,22.793814687257807,259.818,274.5165,275.2545,295.4364295170896,253.59657048291044,233.52
2011-08-09,234.26,237.55,218.66,233.52,268496194,-0.0368,2,-8.93,11763627255127,888044679597019,-0.03683233656424001,-5.005106454775618,19.64376436020987,251.442,272.3975,274.52616666666665,299.8828159887239,244.91218401127608,233.23
2011-08-10,243.34,243.36,232.75,233.23,207036035,-0.0012,2,-0.29,9908260491741,887393847291335,-0.0012418636519356818,-5.377386368929822,19.54927944963974,244.52800000000002,270.143,273.7941666666666,302.3130936274672,237.97290637253272,234.14
2011-08-11,223.79,236.6,223.79,234.14,172406690,0.0039000000000000003,1,0.91,7674334131288,891963672925095,0.0039017279080735268,-5.233540935487669,20.83602714625154,239.048,267.94849999999997,273.0005,303.4795265964834,232.4174734035165,230.38
2011-08-12,237.41,237.94,229.77,230.38,174900185,-0.0161,2,-3.76,7741992265683,878624614095060,-0.016058768258306988,-5.059838940096144,19.451660050449803,234.744,265.48799999999994,272.2323333333333,304.13267808120565,226.8433219187942,242.23
2011-08-16,238.06,242.23,237.75,242.23,123793297,0.051399999999999994,1,11.85,6006462516908,922533812075130,0.051436756662904815,-3.868803047081407,34.2732195520487,234.7,263.764,271.6263333333333,303.3180477827495,224.20995221725053,243.43
2011-08-17,240.68,245.62,240.61,243.43,112888576,0.005,1,1.2,5101494306580,928234906393760,0.0049539693679561125,-2.7733983806099847,35.566219478116295,236.68199999999996,262.1065,271.16366666666664,302.1487003766031,222.06429962339686,238.31
2011-08-18,243.15,243.61,234.93,238.31,159363007,-0.021,2,-5.12,7083256147429,910054922778385,-0.021032740418190032,-2.192362936355421,32.61783154899567,237.698,260.00149999999996,270.60583333333335,300.39834110174996,219.60465889824994,222.98
2011-08-19,228.95,229.75,222.95,222.98,178203580,-0.0643,2,-15.33,8081544926959,851919208253070,-0.06432797616549879,-2.610764502678954,25.737990133085646,235.46599999999998,257.19050000000004,269.84516666666667,299.6251521017912,214.75584789820888,219.15
2011-08-22,224.62,225.49,218.09,219.15,141167912,-0.0172,2,-3.83,6044056884765,835924079660125,-0.017176428379226727,-2.893806929129795,24.355802242689066,233.21999999999997,254.0185,268.89216666666664,297.8459157463118,210.1910842536882,228.12
2011-08-23,222.3,229.17,220.38,228.12,152415439,0.0409,1,8.97,6901232152392,869411808584170,0.0409308692676249,-2.253709649136159,33.379393013502536,230.398,251.4415,268.07166666666666,294.99523475375065,207.88776524624933,225.14
2011-08-24,229.56,231.08,223.52,225.14,147346814,-0.0131,2,-2.98,6642765784220,858365037660336,-0.013063300017534751,-1.8260456649112164,32.013111591865794,226.74,248.59650000000002,267.21866666666665,291.206966448985,205.98603355101503,227.02
2011-08-25,230.3,232.0,226.73,227.02,117591693,0.0084,1,1.88,4924568410471,864568130502744,0.008350359776139404,-1.2396338340962725,33.85261532813786,224.48200000000003,245.8125,266.2896666666667,286.37293090254445,205.25206909745555,229.0
2011-08-26,225.55,229.73,225.54,229.0,93878958,0.0087,1,1.98,4082981094776,871609156568111,0.008721698528763921,-0.5752554630247388,35.82210189496024,225.686,243.2605,265.39383333333336,281.225291834015,205.29570816598502,235.78
2011-08-29,232.8,236.95,229.94,235.78,127170846,0.0296,1,6.78,5575939501346,897520046193566,0.029606986899563426,0.41079892285927855,42.17148552924433,229.012,241.19399999999996,264.6775,275.92550696413986,206.46249303586006,237.64
2011-08-30,239.13,240.47,236.72,237.64,139132575,0.0079,1,1.86,5324474773348,903685799019345,0.007888709814233508,1.2318638028178661,43.81375353631952,230.916,238.958,263.99083333333334,268.11065106298406,209.80534893701594,242.16
2011-08-31,237.91,242.16,236.59,242.16,117003648,0.019,1,4.52,5409991465070,920915308542300,0.01902036694159226,2.0734221980554004,47.700695730579994,234.32,237.296,263.41066666666666,261.2808864079051,213.3111135920949,242.37
2011-09-01,243.07,248.84,241.95,242.37,156980678,0.0009,1,0.21,7352981292887,921807875489010,0.0008671952428147556,2.6039297703031057,47.88109670287568,237.39000000000001,236.0245,262.87583333333333,255.71861635489427,216.3303836451057,240.16
2011-09-02,241.18,243.76,238.42,240.16,99294056,-0.0091,2,-2.21,4331121105336,914458913019380,-0.009118290217436154,2.7512930000910565,46.07969639085616,239.62199999999999,234.95550000000003,262.3378333333333,250.97110173705997,218.9398982629401,228.89
2011-09-05,234.93,235.03,228.89,228.89,109884325,-0.046900000000000004,2,-11.27,4779707184367,872211533649240,-0.046927048634243906,2.0663249672883612,38.18921949440814,238.244,233.80499999999998,261.6686666666667,247.98737427231845,219.6226257276815,226.65
2011-09-06,224.46,229.82,223.18,226.65,121424307,-0.0098,2,-2.24,5240930252280,862896298844462,-0.00978636026038704,1.4671389118639873,36.8389823415675,236.046,233.01500000000001,260.94966666666664,246.94105256345543,219.0889474365446,236.12
2011-09-07,232.72,236.15,231.04,236.12,113520401,0.0418,1,9.47,4962877572647,897052016231495,0.0417824840061769,1.6970905980736823,45.59653012210521,234.83800000000002,233.14500000000004,260.3238333333333,247.13587345379565,219.15412654620442,238.47
2011-09-08,239.55,239.64,235.48,238.47,143189225,0.01,1,2.35,6013550882261,905223644028374,0.009952566491614467,1.9764255311630876,47.540373017033865,234.058,233.40699999999998,259.72283333333337,247.58937088783543,219.22462911216454,233.4
2011-09-09,234.09,238.51,233.4,233.4,122057339,-0.0213,2,-5.07,4705439675454,886495003935329,-0.021260535916467482,1.7940379888101807,43.89629855340696,232.706,233.37000000000003,259.1315,247.5483891891894,219.19161081081066,225.15
2011-09-14,231.92,232.68,224.16,225.15,119106816,-0.0353,2,-8.25,4991695587005,855289100457115,-0.03534704370179953,1.124783653838909,38.698183265400644,231.958,233.1085,258.447,247.68515431435222,218.53184568564777,228.58
2011-09-15,231.65,233.01,224.54,228.58,140741442,0.0152,1,3.43,5318917801488,868005184845430,0.01523428825227624,0.9282807674840159,41.784776705836165,232.344,232.426,257.85016666666667,246.49997371036784,218.35202628963214,237.5
2011-09-16,234.94,238.49,233.32,237.5,157879894,0.039,1,8.92,6500043442679,901721767232405,0.039023536617376786,1.386633571130714,48.979385528822974,232.61999999999998,232.1295,257.33099999999996,245.49574775320758,218.76325224679243,235.32
2011-09-19,234.58,237.5,233.74,235.32,112096089,-0.0092,2,-2.18,4109290919316,892331080766670,-0.009178947368421064,1.519873136476348,47.43641097480649,231.99,231.98000000000002,256.7411666666667,245.13155199967392,218.82844800032612,237.53
2011-09-20,235.29,238.11,231.55,237.53,119237921,0.009399999999999999,1,2.21,4743314800870,900627041409248,0.009391466938636794,1.7190488302044287,49.18410528219233,232.81599999999997,232.70749999999998,256.211,245.38846191146888,220.02653808853108,239.51
2011-09-21,238.08,241.85,236.57,239.51,117466078,0.0083,1,1.98,5090673564629,908724435841525,0.008335789163474105,1.9305147701301397,50.76362175636493,235.68800000000002,233.7255,255.631,245.0901442531265,222.3608557468735,232.05
2011-09-22,233.2,234.77,230.02,232.05,124626880,-0.0311,2,-7.46,5014834434086,880716293715282,-0.03114692497181737,1.5317598241662571,45.078353647256144,236.38199999999998,233.92200000000003,254.9745,245.02505471481257,222.81894528518748,218.62
2011-09-23,223.64,224.8,218.58,218.62,172809127,-0.0579,2,-13.43,6598687562421,829806574339104,-0.05787545787545789,0.3869509985746955,37.03659139334221,232.606,233.596,254.11133333333333,246.0160747179766,221.1759252820234,214.18
2011-09-26,221.85,221.96,212.92,214.18,170275396,-0.0203,2,-4.44,6347938998667,811491958828995,-0.020309212331900084,-0.5926183168347237,34.82470761877808,228.37800000000001,232.954,253.10416666666666,247.76470747804183,218.1432925219582,225.29
2011-09-27,221.23,225.37,219.76,225.29,141047506,0.0519,1,11.11,5349211735593,852977158185835,0.05187225698011022,-0.4235526969248262,43.85959253875147,225.93,232.7685,252.27283333333332,247.86286885067156,217.67413114932842,223.82
2011-09-28,227.28,228.95,223.82,223.82,140274936,-0.006500000000000001,2,-1.47,5559892675077,846293754640961,-0.006524923432020935,-0.3452685000307465,43.01002618703307,222.792,232.17050000000003,251.357,247.68213624509443,216.65886375490564,230.37
2011-09-29,222.51,230.54,221.76,230.37,142378818,0.029300000000000003,1,6.55,5772238484440,870317928780573,0.02926458761504791,0.1846164732556268,47.85665997311546,222.456,231.80700000000002,250.50199999999998,247.12847525534428,216.48552474465575,230.41
2011-09-30,228.79,231.23,226.61,230.41,128253728,0.0002,1,0.04,5617329267324,870133966184701,0.0001736337196682758,0.5539048485910572,47.88580746136707,224.814,231.2195,249.61083333333332,245.79071748517018,216.64828251482984,221.93
2011-10-04,218.92,221.99,215.53,221.93,129782656,-0.0368,2,-8.48,5959021920369,837906763165037,-0.03680395816153803,0.2581867238289286,42.466217677281435,226.36399999999998,230.19750000000005,248.55766666666665,244.35852662239336,216.03647337760674,217.34
2011-10-05,223.64,223.64,216.39,217.34,151545938,-0.0207,2,-4.59,6640150760534,819723862598874,-0.020682197089172294,-0.19118030664518404,39.83801525802003,224.77399999999997,229.05649999999997,247.41216666666665,243.49741170945015,214.6155882905498,223.94
2011-10-06,223.99,227.25,223.47,223.94,149970437,0.0304,1,6.6,6526205689307,843964314912421,0.030367166651329658,0.001260464445973497,45.09949056950945,224.798,228.80900000000003,246.377,243.4214972540677,214.19650274593235,230.27
2011-10-07,229.61,231.47,228.92,230.27,146174741,0.028300000000000002,1,6.33,6516579736809,868556664588512,0.028266499955345248,0.5686522263767735,49.64778354841138,224.77800000000002,228.98999999999995,245.50716666666665,243.58070526054632,214.39929473945358,230.82
2011-10-10,230.64,233.38,230.34,230.82,105534395,0.0024,1,0.55,4278145928310,870826976726255,0.0023885004559864864,0.971150221310725,50.03511309660851,224.85999999999999,228.725,244.75583333333333,242.97667288426646,214.47332711573353,234.8
2011-10-11,236.75,236.9,234.27,234.8,147524683,0.0172,1,3.98,6083823162880,885800725173565,0.01724287323455509,1.465877526720035,52.86095513314575,227.43400000000003,228.54150000000004,244.0305,242.37492369047294,214.70807630952714,236.66
2011-10-12,233.79,236.91,232.44,236.66,120235383,0.0079,1,1.86,4893448758751,892536424929671,0.007921635434412266,1.8538434756155877,54.165590561913916,231.298,228.7045,243.34099999999998,242.8366738950572,214.5723261049428,238.09
2011-10-13,239.65,240.32,238.09,238.09,139019910,0.006,1,1.43,5581332723098,898629358607378,0.006042423730245883,2.1228887787185933,55.19234914440351,234.12800000000001,229.35150000000004,242.64933333333332,243.95062774792163,214.75237225207846,239.67
2011-10-14,236.96,240.3,235.44,239.67,105841291,0.0066,1,1.58,4107360427061,904987353629737,0.006636145995211784,2.3080272821792986,56.35569805193439,236.00799999999998,229.906,242.032,245.17295437866156,214.63904562133845,243.49
2011-10-17,242.43,243.49,241.0,243.49,117831660,0.0159,1,3.82,4818449607810,919803703789470,0.015938582217215336,2.568560468800367,59.11924995328401,238.542,230.20550000000003,241.4805,246.27075253458946,214.1402474654106,239.89
2011-10-18,238.47,240.98,237.99,239.89,127070623,-0.0148,2,-3.6,5440034375574,906325126147475,-0.014785001437430778,2.383310667633393,55.54945170982323,239.56,230.43399999999997,240.80516666666665,246.9085189914647,213.95948100853525,242.11
2011-10-19,241.5,242.11,239.09,242.11,125266427,0.009300000000000001,1,2.22,4692416563913,914896725347720,0.009254241527366869,2.2943505829735367,57.26321851044564,240.65,230.663,240.18699999999998,247.64520138851648,213.68079861148354,235.57
2011-10-20,242.2,244.22,235.36,235.57,127361873,-0.027000000000000003,2,-6.54,5725550216694,889544883222611,-0.027012514972533208,1.7061344376952667,51.0223565888762,240.14600000000002,230.46599999999998,239.4033333333333,247.1213827935635,213.81061720643646,240.02
2011-10-21,239.03,240.83,235.94,240.02,145358186,0.0189,1,4.45,5546465206312,906229678700608,0.01889035106337822,1.5332970279922715,54.64450064529775,240.21599999999998,230.86450000000005,238.74266666666665,248.02610071205865,213.70289928794145,248.21
2011-10-24,242.5,248.21,242.44,248.21,133087740,0.0341,1,8.19,5634810918672,936973991664725,0.034122156486959376,1.8650547537385211,60.44281534249458,241.16,232.344,238.17883333333336,250.1190548803689,214.56894511963108,247.2
2011-10-25,248.41,249.18,246.43,247.2,129311899,-0.0040999999999999995,2,-1.01,5147320174023,932390611951582,-0.004069135006647628,1.904318302396793,59.43373211508769,242.62199999999999,233.99500000000003,237.58716666666666,250.8236464102174,217.16635358978266,247.56
2011-10-26,244.87,247.9,243.73,247.56,113158546,0.0015,1,0.36,4526064626084,934715204703633,0.0014563106796117165,1.841283780124619,59.69204074968902,243.712,235.1085,237.04583333333332,252.42583960515063,217.79116039484936,251.2
2011-10-27,249.0,251.5,246.96,251.2,162709347,0.0147,1,3.64,6842138537760,949062863141768,0.014703506220714146,1.9225604617869454,62.30561080782094,246.83800000000002,236.47749999999996,236.614,254.32952607549387,218.62547392450605,252.47
2011-10-28,256.42,256.88,251.4,252.47,202223867,0.0051,1,1.27,8685211936052,953450398328990,0.005055732484076536,1.9343981849124146,63.2021167915519,249.32800000000003,237.58249999999998,236.1158333333333,256.49023479293885,218.6747652070611,249.88
2011-10-31,251.36,254.33,248.83,249.88,122904635,-0.0103,2,-2.59,5269816968818,942874231638847,-0.01025864459143666,1.6513472939879108,60.064670447071286,249.66199999999998,238.55599999999998,235.69050000000001,257.88650376995145,219.2254962300485,249.92
2011-11-01,247.51,252.22,247.5,249.92,114249961,0.0002,1,0.04,5268708679458,943011579815150,0.00016007683688168406,1.362380629464667,60.097615366105174,250.206,239.95549999999997,235.3925,258.2960915662528,221.61490843374716,248.03
2011-11-02,244.87,248.28,243.24,248.03,123597499,-0.0076,2,-1.89,5652023438453,936550414840529,-0.007562419974391776,0.9585809505024367,57.67649421023917,250.3,241.49,235.16733333333332,256.90771318970815,226.0722868102919,244.09
2011-11-03,247.4,247.4,243.14,244.09,116211732,-0.0159,2,-3.94,5112864779001,922191227120726,-0.015885175180421762,0.3709629984801941,52.89268351578851,248.878,242.4975,235.03716666666665,255.66553535080678,229.32946464919323,252.34
2011-11-04,249.8,252.44,248.95,252.34,125153039,0.0338,1,8.25,5957543251036,952375180327589,0.03379900856241558,0.4760270403189901,60.3150641719335,248.852,243.60100000000003,235.20199999999997,256.1707619707015,231.03123802929855,250.78
2011-11-07,252.66,252.66,250.14,250.78,97703969,-0.0062,2,-1.56,4317927683869,947298825998000,-0.006182135214393258,0.3826068617797951,58.43998216534621,249.032,244.599,235.4896666666667,256.07295816621667,233.12504183378334,248.32
2011-11-08,251.85,251.94,247.86,248.32,95100049,-0.0098,2,-2.46,4166804389027,938898554970892,-0.009809394688571671,0.11136992344728736,55.50938529010819,248.712,245.275,235.74116666666666,255.92342241837204,234.62657758162797,249.23
2011-11-09,251.38,252.0,247.92,249.23,123056310,0.0037,1,0.91,5180272649480,941070767780543,0.0036646262886597114,-0.042288734053224974,56.38077990606047,248.952,245.90349999999998,235.99266666666665,255.90817945513925,235.8988205448607,236.02
2011-11-10,243.07,243.38,236.02,236.02,156656530,-0.053,2,-13.21,6875185495509,892246512701578,-0.05300325001003081,-1.0152055907893631,43.164265589706204,247.33800000000002,245.8,236.08666666666667,256.1623028328691,235.43769716713095,242.99
2011-11-11,239.79,243.05,237.35,242.99,101270202,0.029500000000000002,1,6.97,4437922994845,917765976333636,0.029531395644436964,-1.1604613911017276,49.84487135736784,245.46800000000002,245.96600000000004,236.0993333333333,256.03232683753544,235.8996731624646,248.27
2011-11-14,246.4,249.02,246.37,248.27,98629212,0.0217,1,5.28,4427924062524,938088585034712,0.021729289271163355,-0.8845476522350233,54.23349136487999,244.96599999999998,246.20499999999998,236.17999999999998,256.2517915276512,236.15820847234872,246.21
2011-11-15,246.25,247.97,244.98,246.21,90563380,-0.0083,2,-2.06,3915718833399,930068054554840,-0.008297418133483725,-0.8255224491346285,52.310319982583685,244.544,246.52100000000002,236.31166666666664,256.1419540067544,236.90004599324558,241.98
2011-11-16,247.71,249.6,241.44,241.98,112956200,-0.0172,2,-4.23,4688120984348,916072020409997,-0.017180455708541542,-1.042135774941145,48.50659552608558,243.094,246.5145,236.62833333333336,256.14753373813693,236.88146626186307,244.6
2011-11-17,242.87,244.84,239.09,244.6,100808871,0.0108,1,2.62,4024682517269,925842047619127,0.010827341102570553,-0.980632526800981,50.888636729292735,244.81,246.96599999999998,237.05249999999998,255.25795851413176,238.6740414858682,239.43
2011-11-18,239.55,241.13,238.5,239.43,93936948,-0.021099999999999997,2,-5.17,4092822231060,906355780795175,-0.02113654946851995,-1.2429398412707142,46.33383147268802,244.098,246.93649999999997,237.24099999999999,255.33066291241016,238.54233708758977,236.64
2011-11-21,238.54,238.54,235.32,236.64,78292874,-0.011699999999999999,2,-2.79,3331464982164,896128244782633,-0.011652675103370536,-1.5397358090593025,44.04284409612424,241.77200000000002,246.358,237.43266666666668,255.8449670601349,236.8710329398651,237.8
2011-11-22,233.8,238.46,233.71,237.8,82979472,0.0049,1,1.16,3274879835304,899861787315471,0.00490196078431393,-1.5870009200832167,45.25486055414575,240.09,245.88799999999998,237.61233333333334,256.06763771457935,235.70836228542063,231.68
2011-11-23,236.81,236.93,231.32,231.68,142238767,-0.025699999999999997,2,-6.12,3775860254720,877464209825542,-0.025735912531539173,-1.9363627055596826,40.295887727833716,238.03000000000003,245.094,237.657,256.9648725879814,233.22312741201858,233.35
2011-11-24,230.7,234.26,229.93,233.35,95018619,0.0072,1,1.67,3338311366114,883413733120428,0.007208218232044095,-1.9552057484787908,42.15847223114927,235.78000000000003,244.20150000000004,237.6165,256.7656971888415,231.63730281115858,231.03
2011-11-25,231.11,232.78,229.74,231.03,118202206,-0.009899999999999999,2,-2.32,3496229279272,874372288687054,-0.009942146989500689,-2.0160744325627786,40.278542219563576,234.1,243.1295,237.50633333333332,256.3312566634178,229.92774333658224,236.59
2011-11-28,235.09,236.86,233.87,236.59,94256317,0.0241,1,5.56,3548643578288,894803582070527,0.024066138596719133,-1.5926149050316472,46.44235933022437,234.09,242.465,237.4135,255.57832528385146,229.35167471614855,242.5
2011-11-29,238.4,242.61,237.77,242.5,122975948,0.025,1,5.91,5340055078947,916816076149115,0.024979923073671806,-0.8618202117660374,52.101361792378626,235.03000000000003,242.094,237.41566666666668,254.75470993270517,229.43329006729482,241.19
2011-11-30,241.15,242.64,240.04,241.19,111047441,-0.0054,2,-1.31,5128644170396,911775296617339,-0.005402061855670159,-0.43550252626428687,50.819568723081936,236.93200000000002,241.752,237.43283333333332,254.11896987948546,229.38503012051456,251.52
2011-12-01,250.12,252.82,249.76,251.52,181355396,0.042800000000000005,1,10.33,7968851068463,949435905251002,0.042829304697541426,0.5214567971284851,59.318745954113005,240.56599999999997,242.1235,237.81,255.17644644898613,229.0705535510139,251.19
2011-12-02,251.23,252.04,249.95,251.19,98221279,-0.0013,2,-0.33,4655271030722,948943828168200,-0.0013120229007633766,1.0793618280651163,58.968155250489595,244.598,242.06599999999997,238.219,254.94742445539694,229.184575544603,252.22
2011-12-05,252.87,253.02,250.52,252.22,77099154,0.0040999999999999995,1,1.03,3233148225575,952251689115853,0.004100481707074222,1.4422329946939263,59.76742654540099,247.724,242.138,238.48733333333334,255.22785653092114,229.04814346907887,249.48
2011-12-06,250.94,251.94,247.88,249.48,105783925,-0.0109,2,-2.74,3523229858424,942093227488711,-0.010863531837284945,1.4199586741163688,56.6084082721207,249.11999999999998,242.19599999999997,238.67083333333332,255.4046508016564,228.98734919834354,251.57
2011-12-07,251.08,252.12,249.69,251.57,102435285,0.0084,1,2.09,4694710289763,950549041447578,0.00837742504409178,1.4624532235499568,58.41398239287563,251.196,242.31300000000002,238.97366666666667,255.80717074147572,228.81882925852432,250.31
2011-12-08,250.26,252.4,248.47,250.31,117825207,-0.005,2,-1.26,4841708254125,946715843353640,-0.005008546329053454,1.3261936109153223,56.8773911625373,250.954,243.02749999999997,239.393,256.6260526803442,229.4289473196558,244.93
2011-12-09,246.28,247.85,244.67,244.93,96220869,-0.0215,2,-5.38,3824782012872,926582440138090,-0.021493348248172284,0.819085868163083,50.73994190696286,249.702,243.12449999999998,239.6655,256.7482520162434,229.5007479837566,248.55
2011-12-12,248.73,248.86,247.0,248.55,119576044,0.0148,1,3.62,4084941931500,939544014220055,0.014779732984934402,0.6786132397876576,54.312326961101625,248.968,243.13850000000002,239.84966666666668,256.7839318729784,229.4930681270216,243.48
2011-12-13,245.44,245.87,243.48,243.48,104582860,-0.0204,2,-5.07,4014273312756,920814185900740,-0.020398310199155167,0.21918201008219773,48.95726428940381,247.76799999999997,243.002,239.98566666666665,256.57623235398955,229.4277676460105,242.35
2011-12-14,241.67,243.54,241.59,242.35,75951988,-0.0046,2,-1.13,3351376420707,917117654030836,-0.004641038278297982,-0.16514011214203106,47.82543674205739,245.92400000000004,243.0205,240.066,256.59011823339534,229.45088176660462,236.72
2011-12-15,239.15,240.02,236.48,236.72,100326665,-0.0232,2,-5.63,4214725214080,896294803888037,-0.02323086445223843,-0.7690415996525568,42.54763385558065,243.206,242.62650000000002,240.0195,256.44510669532565,228.80789330467442,239.82
2011-12-16,237.85,240.13,237.22,239.82,102227521,0.0131,1,3.1,3356850194736,907352068468074,0.013095640419060528,-0.9200326589952086,46.07631004483936,242.18400000000003,242.64600000000002,240.14899999999997,256.44759903779624,228.8444009622038,231.74
2011-12-19,238.3,238.35,227.54,231.74,145242996,-0.0337,2,-8.08,5054320751014,876490521689638,-0.03369193561838035,-1.4906175764118168,39.300831469861805,238.82199999999997,242.40099999999998,240.36766666666665,256.7821611492292,228.0198388507708,233.83
2011-12-20,233.79,234.49,232.25,233.83,81004428,0.009000000000000001,1,2.09,3046980183584,884338277892922,0.009018727884698485,-1.6418617309642816,41.689356132867424,236.892,242.20250000000001,240.69516666666667,256.9374501186838,227.46754988131622,241.51
2011-12-21,240.01,241.87,239.1,241.51,100366852,0.032799999999999996,1,7.68,3963373648034,912523038929887,0.03284437411794894,-1.1618598750932292,49.54608046656126,236.72400000000002,242.69400000000002,240.9655,256.6261131204171,228.76188687958296,241.4
2011-12-22,240.5,241.4,239.67,241.4,57908389,-0.0005,2,-0.11,2197808934723,911851146215164,-0.00045546768249760117,-0.8058592270705287,49.44332203430593,237.66,243.09649999999996,241.25849999999997,256.3753768726912,229.81762312730868,244.22
2011-12-23,243.26,244.95,243.06,244.22,82083518,0.011699999999999999,1,2.82,3016943757717,922496247161545,0.011681855840927957,-0.35741980488430813,52.18140190422051,238.54000000000002,243.756,241.48933333333335,255.82750264052046,231.68449735947954,242.64
2011-12-26,244.96,245.1,242.04,242.64,56772913,-0.006500000000000001,2,-1.58,1853364807238,917301455522548,-0.006469576611252248,-0.15453257417482813,50.530159199860094,240.72000000000003,244.0585,241.69316666666666,255.69181126550353,232.4251887344965,240.79
2011-12-27,242.69,243.91,236.43,240.79,77864739,-0.0076,2,-1.85,3016942320414,910064895518306,-0.007624464226838046,-0.13306694207108605,48.59127106239488,242.112,243.973,242.00750000000002,255.6757998359406,232.27020016405942,238.15
2011-12-28,239.44,239.44,237.28,238.15,64039207,-0.011000000000000001,2,-2.64,2231572101033,900370887809773,-0.010963910461397885,-0.2765507850964273,45.88548005831178,241.44,243.821,242.35433333333333,255.74138405421957,231.90061594578043,238.08
2011-12-29,236.87,239.55,235.7,238.08,63990850,-0.0003,2,-0.07,2716045190873,900139092470410,-0.0002939323955489792,-0.35125839219200117,45.812635006372446,240.77599999999998,243.14899999999997,242.59,254.76907383797945,231.5289261620205,238.7
2012-01-02,239.04,239.96,236.81,238.7,67445841,0.0026,1,0.62,2469596046066,901410896679802,0.0026041666666665186,-0.33410731384922765,46.62093774535599,239.67200000000003,242.5245,242.73050000000003,253.68215651918436,231.36684348081562,245.82
2012-01-03,241.56,245.82,241.56,245.82,91374258,0.0298,1,7.12,3744217248151,927879260209434,0.029828236279849207,0.1552962340263231,54.9345977083263,240.308,242.2045,242.9805,252.57056092014219,231.8384390798578,244.24
2012-01-04,246.89,247.06,244.16,244.24,97162966,-0.0064,2,-1.58,3551204627423,922793503056227,-0.006427467252461128,0.35947551132948063,52.96327411848259,240.998,241.94250000000002,243.13783333333333,251.8127945751432,232.07220542485686,243.56
2012-01-05,244.58,245.5,243.25,243.56,90095723,-0.0028000000000000004,2,-0.68,3614346036889,921064741299418,-0.0027841467409106535,0.4307949064748662,52.09679228221387,242.08,241.542,243.25283333333334,250.41705628151743,232.66694371848257,240.57
2012-01-06,243.97,243.97,237.88,240.57,84537806,-0.0123,2,-2.99,3250463894172,910075825287593,-0.012276235835112503,0.26670094871267963,48.351053091485646,242.57800000000003,241.055,243.29416666666665,248.96899646197195,233.14100353802806,238.02
2012-01-09,238.88,238.99,235.95,238.02,81891620,-0.0106,2,-2.55,3189468254167,902412627379152,-0.010599825414640107,-0.008871554849556096,45.35593240844319,242.442,240.7095,243.26666666666668,248.51930018951225,232.89969981048773,241.69
2012-01-10,240.07,242.69,239.89,241.69,101264606,0.0154,1,3.67,3729437777977,916649181654050,0.015418872363666791,0.05709540379168032,50.14275399979752,241.61600000000004,240.3665,243.23666666666668,247.32494601905537,233.40805398094463,240.83
2012-01-11,242.19,242.29,240.46,240.83,90006617,-0.0036,2,-0.86,3694866783596,913155305898261,-0.0035582771318630746,0.04445043457746106,49.05824465988732,240.93400000000003,240.234,243.25233333333335,247.04971243525637,233.41828756474365,243.46
2012-01-12,241.8,243.46,239.82,243.46,109239763,0.0109,1,2.63,4247920752131,923407127801640,0.010920566374621021,0.20581823732237975,52.4455784714379,240.914,240.2895,243.27483333333333,247.1907708250081,233.38822917499192,245.28
2012-01-13,243.6,246.06,243.02,245.28,103130675,0.0075,1,1.82,4890230258059,929737281680375,0.0074755606670500185,0.41563329838827806,54.69085719142807,241.85600000000005,240.71749999999997,243.43666666666667,247.74085781518394,233.694142184816,243.1
2012-01-16,243.34,243.7,240.88,243.1,77774080,-0.0089,2,-2.18,3167341862258,921487037844728,-0.00888780169602088,0.3885973425547198,51.551161200313274,242.87199999999999,240.88150000000002,243.488,247.96628164801888,233.79671835198116,247.81
