Date,Open,High,Low,Close,Adj Close,Volume,Return
2020-07-07,3166.439941,3184.149902,3142.929932,3145.320068,3145.320068,4571330000,-0.010818532233573208
2020-07-08,3153.070068,3171.800049,3136.530029,3169.939941,3169.939941,4937310000,0.007827461901406707
2020-07-09,3176.169922,3179.780029,3115.699951,3152.050049,3152.050049,4843650000,-0.005643605977707078
2020-07-10,3152.469971,3186.820068,3136.219971,3185.040039,3185.040039,4524190000,0.010466201198317426
2020-07-13,3205.080078,3235.320068,3149.429932,3155.219971,3155.219971,4902440000,-0.00936254101513978
2020-07-14,3141.110107,3200.949951,3127.659912,3197.52002,3197.52002,4507140000,0.01340637083587981
2020-07-15,3225.97998,3238.280029,3200.76001,3226.560059,3226.560059,4686830000,0.00908205072004531
2020-07-16,3208.360107,3220.389893,3198.590088,3215.570068,3215.570068,3972860000,-0.0034061014823960623
2020-07-17,3224.209961,3233.52002,3205.649902,3224.72998,3224.72998,4012850000,0.002848612160921471
2020-07-20,3224.290039,3258.610107,3215.159912,3251.840088,3251.840088,3979340000,0.008406938927643104
2020-07-21,3268.52002,3277.290039,3247.77002,3257.300049,3257.300049,4556610000,0.001679037361077107
2020-07-22,3254.860107,3279.320068,3253.100098,3276.02002,3276.02002,4267160000,0.005747082159577754
2020-07-23,3271.639893,3279.98999,3222.659912,3235.659912,3235.659912,4296760000,-0.01231985999890195
2020-07-24,3218.580078,3227.26001,3200.050049,3215.629883,3215.629883,3689410000,-0.006190399963146742
2020-07-27,3219.840088,3241.429932,3214.25,3239.409912,3239.409912,3970310000,0.007395138702285697
2020-07-28,3234.27002,3243.719971,3216.169922,3218.439941,3218.439941,4053180000,-0.0064733922441613245
2020-07-29,3227.219971,3264.73999,3227.219971,3258.439941,3258.439941,4478200000,0.012428381679718825
2020-07-30,3231.76001,3250.919922,3204.129883,3246.219971,3246.219971,4264920000,-0.0037502517220709963
2020-07-31,3270.449951,3272.169922,3220.26001,3271.120117,3271.120117,5007530000,0.00767050484022791
2020-08-03,3288.26001,3302.72998,3284.530029,3294.610107,3294.610107,4438940000,0.007181023368088013
2020-08-04,3289.919922,3306.840088,3286.370117,3306.51001,3306.51001,4414380000,0.00361193058162379
2020-08-05,3317.370117,3330.77002,3317.370117,3327.77002,3327.77002,4535060000,0.006429743123626652
2020-08-06,3323.169922,3351.030029,3318.139893,3349.159912,3349.159912,4278930000,0.006427695385031518
2020-08-07,3340.050049,3352.540039,3328.719971,3351.280029,3351.280029,4110030000,0.0006330294926806257
2020-08-10,3356.040039,3363.290039,3335.439941,3360.469971,3360.469971,4327920000,0.0027422184718899345
2020-08-11,3370.340088,3381.01001,3326.439941,3333.689941,3333.689941,4880540000,-0.007969132362766196
2020-08-12,3355.459961,3387.889893,3355.459961,3380.350098,3380.350098,3772250000,0.013996549716919215
2020-08-13,3372.949951,3387.23999,3363.350098,3373.429932,3373.429932,3438730000,-0.0020471743456673686
2020-08-14,3368.659912,3378.51001,3361.639893,3372.850098,3372.850098,3200060000,-0.00017188262738165871
2020-08-17,3380.860107,3387.590088,3379.219971,3381.98999,3381.98999,3460330000,0.002709842339397195
2020-08-18,3387.040039,3395.060059,3370.149902,3389.780029,3389.780029,3669550000,0.0023033891356964986
2020-08-19,3392.51001,3399.540039,3369.659912,3374.850098,3374.850098,3679480000,-0.004404395232809444
2020-08-20,3360.47998,3390.800049,3354.689941,3385.51001,3385.51001,3431040000,0.0031586327364043765
2020-08-21,3386.01001,3399.959961,3379.310059,3397.159912,3397.159912,3505010000,0.0034411069427024987
2020-08-24,3418.090088,3432.090088,3413.129883,3431.280029,3431.280029,3743410000,0.010043718248138767
2020-08-25,3435.949951,3444.209961,3425.840088,3443.620117,3443.620117,3627650000,0.003596351185477742
2020-08-26,3449.969971,3481.070068,3444.149902,3478.72998,3478.72998,3780530000,0.010195626058366436
2020-08-27,3485.139893,3501.379883,3468.350098,3484.550049,3484.550049,3955890000,0.0016730441952841346
2020-08-28,3494.689941,3509.22998,3484.320068,3508.01001,3508.01001,3868510000,0.006732565372890242
2020-08-31,3509.72998,3514.77002,3493.25,3500.310059,3500.310059,4348280000,-0.002194962664887057
2020-09-01,3507.439941,3528.030029,3494.600098,3526.649902,3526.649902,4101490000,0.0075250028014732795
2020-09-02,3543.76001,3588.110107,3535.22998,3580.840088,3580.840088,4295640000,0.015365910284791173
2020-09-03,3564.73999,3564.850098,3427.409912,3455.060059,3455.060059,4911830000,-0.03512584363136184
2020-09-04,3453.600098,3479.149902,3349.629883,3426.959961,3426.959961,4438720000,-0.008133027362810297
2020-09-08,3371.879883,3379.969971,3329.27002,3331.840088,3331.840088,4694330000,-0.027756342088176567
2020-09-09,3369.820068,3424.77002,3366.840088,3398.959961,3398.959961,3932520000,0.020144986322044645
2020-09-10,3412.560059,3425.550049,3329.25,3339.189941,3339.189941,4208630000,-0.017584796727765806
2020-09-11,3352.699951,3368.949951,3310.469971,3340.969971,3340.969971,3710090000,0.0005330724012264643
2020-09-14,3363.560059,3402.929932,3363.560059,3383.540039,3383.540039,3839580000,0.01274182898065912
2020-09-15,3407.72998,3419.47998,3389.25,3401.199951,3401.199951,4057190000,0.005219359545459712
2020-09-16,3411.22998,3428.919922,3384.449951,3385.48999,3385.48999,4718900000,-0.0046189466148207625
2020-09-17,3346.860107,3375.169922,3328.820068,3357.01001,3357.01001,4379840000,-0.00841236573852644
2020-09-18,3357.379883,3362.27002,3292.399902,3319.469971,3319.469971,7076400000,-0.011182581788012014
2020-09-21,3285.570068,3285.570068,3229.100098,3281.060059,3281.060059,4836070000,-0.011571097896821425
2020-09-22,3295.75,3320.310059,3270.949951,3315.570068,3315.570068,3974510000,0.010517944926164535
2020-09-23,3320.110107,3323.350098,3232.570068,3236.919922,3236.919922,4378650000,-0.02372145494950828
2020-09-24,3226.139893,3278.699951,3209.449951,3246.590088,3246.590088,4601920000,0.002987459138014348
2020-09-25,3236.659912,3306.879883,3228.439941,3298.459961,3298.459961,3803330000,0.015976723760637634
2020-09-28,3333.899902,3360.73999,3332.909912,3351.600098,3351.600098,3950910000,0.01611059028404549
2020-09-29,3350.919922,3357.919922,3327.540039,3335.469971,3335.469971,3661590000,-0.004812664556736679
2020-09-30,3341.209961,3393.560059,3340.469971,3363.0,3363.0,4738640000,0.008253718138480526
2020-10-01,3385.870117,3397.179932,3361.389893,3380.800049,3380.800049,4076340000,0.005292907820398485
2020-10-02,3338.939941,3369.100098,3323.689941,3348.419922,3348.419922,3975180000,-0.009577652191994468
2020-10-05,3367.27002,3409.570068,3367.27002,3408.600098,3408.600098,3692720000,0.01797270874080037
2020-10-06,3408.73999,3431.560059,3354.540039,3360.969971,3360.969971,4453390000,-0.013973515704569395
2020-10-07,3384.560059,3426.26001,3384.560059,3419.439941,3419.439941,3814750000,0.01739675465847834
2020-10-08,3434.280029,3447.280029,3428.149902,3446.830078,3446.830078,3867640000,0.008010123725696872
2020-10-09,3459.669922,3482.340088,3458.070068,3477.139893,3477.139893,3944090000,0.008793533279594534
2020-10-12,3500.02002,3549.850098,3499.610107,3534.219971,3534.219971,3435760000,0.01641581292570682
2020-10-13,3534.01001,3534.01001,3500.860107,3511.929932,3511.929932,3611100000,-0.006306918975870435
2020-10-14,3515.469971,3527.939941,3480.550049,3488.669922,3488.669922,3858510000,-0.006623141819561806
2020-10-15,3453.719971,3489.080078,3440.889893,3483.340088,3483.340088,3724550000,-0.0015277553105237374
2020-10-16,3493.5,3515.76001,3480.449951,3483.810059,3483.810059,4688030000,0.00013491964267831058
2020-10-19,3493.659912,3502.419922,3419.929932,3426.919922,3426.919922,4091080000,-0.016329861857144357
2020-10-20,3439.379883,3476.929932,3435.649902,3443.120117,3443.120117,3917850000,0.004727333981747961
2020-10-21,3439.909912,3464.860107,3433.060059,3435.560059,3435.560059,4103960000,-0.002195699755774716
2020-10-22,3438.5,3460.530029,3415.340088,3453.48999,3453.48999,4172060000,0.005218925209306002
2020-10-23,3464.899902,3466.459961,3440.449951,3465.389893,3465.389893,3651600000,0.0034457615439620337
2020-10-26,3441.419922,3441.419922,3364.860107,3400.969971,3400.969971,4002210000,-0.01858951632834349
2020-10-27,3403.149902,3409.51001,3388.709961,3390.679932,3390.679932,3962400000,-0.003025618893357729
2020-10-28,3342.47998,3342.47998,3268.889893,3271.030029,3271.030029,5139970000,-0.03528787895040986
2020-10-29,3277.169922,3341.050049,3259.820068,3310.110107,3310.110107,4911860000,0.011947330857108529
2020-10-30,3293.590088,3304.929932,3233.939941,3269.959961,3269.959961,4843930000,-0.01212954998538962
2020-11-02,3296.199951,3330.139893,3279.73999,3310.23999,3310.23999,4314690000,0.012318202510247733
2020-11-03,3336.25,3389.48999,3336.25,3369.159912,3369.159912,4241380000,0.017799290135456225
2020-11-04,3406.459961,3486.25,3405.169922,3443.439941,3443.439941,4790400000,0.022047047614283777
2020-11-05,3485.73999,3529.050049,3485.73999,3510.449951,3510.449951,4858150000,0.0194601942093231
2020-11-06,3508.340088,3521.580078,3484.340088,3509.439941,3509.439941,4842460000,-0.0002877152541975736
2020-11-09,3583.040039,3645.98999,3547.47998,3550.5,3550.5,8570510000,0.011699889352800863
2020-11-10,3543.26001,3557.219971,3511.909912,3545.530029,3545.530029,6037470000,-0.0013997946768060654
2020-11-11,3563.219971,3581.159912,3557.0,3572.659912,3572.659912,4635560000,0.007651855372284633
2020-11-12,3562.669922,3569.02002,3518.580078,3537.01001,3537.01001,4909660000,-0.00997853220796574
2020-11-13,3552.570068,3593.659912,3552.570068,3585.149902,3585.149902,4719580000,0.013610335244711447
2020-11-16,3600.159912,3628.51001,3600.159912,3626.909912,3626.909912,5295510000,0.011648051306502927
2020-11-17,3610.310059,3623.110107,3588.679932,3609.530029,3609.530029,4812180000,-0.004791925749933035
2020-11-18,3612.090088,3619.090088,3567.330078,3567.790039,3567.790039,5284810000,-0.01156382954696289
2020-11-19,3559.409912,3585.219971,3543.840088,3581.870117,3581.870117,4363370000,0.003946442432455122
2020-11-20,3579.310059,3581.22998,3556.850098,3557.540039,3557.540039,4236370000,-0.006792562880637787
2020-11-23,3566.820068,3589.810059,3552.77002,3577.590088,3577.590088,5057550000,0.005635930665628175
2020-11-24,3594.52002,3642.310059,3594.52002,3635.409912,3635.409912,6280290000,0.016161668211777558
2020-11-25,3635.5,3635.5,3617.76001,3629.649902,3629.649902,4910440000,-0.0015844183020425895
2020-11-27,3638.550049,3644.310059,3629.330078,3638.350098,3638.350098,2778390000,0.0023969793877931522
2020-11-30,3634.179932,3634.179932,3594.389893,3621.629883,3621.629883,6308410000,-0.004595548682681971
2020-12-01,3645.870117,3678.449951,3645.870117,3662.449951,3662.449951,5418480000,0.011271187094962443
2020-12-02,3653.780029,3670.959961,3644.840088,3669.01001,3669.01001,5041250000,0.001791166865832139
2020-12-03,3668.280029,3682.72998,3657.169922,3666.719971,3666.719971,5065340000,-0.00062415719601705
2020-12-04,3670.939941,3699.199951,3670.939941,3699.120117,3699.120117,5099620000,0.008836274996796067
2020-12-07,3694.72998,3697.409912,3678.879883,3691.959961,3691.959961,4804500000,-0.0019356376039518786
2020-12-08,3683.050049,3708.449951,3678.830078,3702.25,3702.25,4584390000,0.002787148048380539
2020-12-09,3705.97998,3712.389893,3660.540039,3672.820068,3672.820068,5232800000,-0.007949201701667907
2020-12-10,3659.129883,3678.48999,3645.179932,3668.100098,3668.100098,4658480000,-0.0012851078769481328
2020-12-11,3656.080078,3665.909912,3633.399902,3663.459961,3663.459961,4375470000,-0.001264997376306587
2020-12-14,3675.27002,3697.610107,3645.840088,3647.48999,3647.48999,4623850000,-0.004359259052920228
2020-12-15,3666.409912,3695.290039,3659.620117,3694.620117,3694.620117,4387080000,0.012921249168390325
2020-12-16,3696.25,3711.27002,3688.570068,3701.169922,3701.169922,4067040000,0.0017727952516315426
2020-12-17,3713.649902,3725.120117,3710.870117,3722.47998,3722.47998,4192810000,0.005757654592763117
2020-12-18,3722.389893,3726.699951,3685.840088,3709.409912,3709.409912,7097100000,-0.0035111184130531825
2020-12-21,3684.280029,3702.899902,3636.47998,3694.919922,3694.919922,4748580000,-0.003906278988775158
2020-12-22,3698.080078,3698.26001,3676.159912,3687.26001,3687.26001,4053310000,-0.0020730928306164076
2020-12-23,3693.419922,3711.23999,3689.280029,3690.01001,3690.01001,3779160000,0.0007458112507774395
2020-12-24,3694.030029,3703.820068,3689.320068,3703.060059,3703.060059,1883780000,0.003536589051150063
2020-12-28,3723.030029,3740.51001,3723.030029,3735.360107,3735.360107,3535460000,0.008722528796554885
2020-12-29,3750.01001,3756.120117,3723.310059,3727.040039,3727.040039,3393290000,-0.002227380429642767
2020-12-30,3736.189941,3744.629883,3730.209961,3732.040039,3732.040039,3154850000,0.0013415471654931732
2020-12-31,3733.27002,3760.199951,3726.879883,3756.070068,3756.070068,3179040000,0.006438845443480057
2021-01-04,3764.610107,3769.98999,3662.709961,3700.649902,3700.649902,5015000000,-0.014754827518302815
2021-01-05,3698.02002,3737.830078,3695.070068,3726.860107,3726.860107,4591020000,0.0070825951370958595
2021-01-06,3712.199951,3783.040039,3705.340088,3748.139893,3748.139893,6064110000,0.005709842974795709
2021-01-07,3764.709961,3811.550049,3764.709961,3803.790039,3803.790039,5099160000,0.014847403669199233
2021-01-08,3815.050049,3826.689941,3783.600098,3824.679932,3824.679932,4773040000,0.005491862796268343
2021-01-11,3803.139893,3817.860107,3789.02002,3799.610107,3799.610107,4465430000,-0.006554751102242018
2021-01-12,3801.620117,3810.780029,3776.51001,3801.189941,3801.189941,4994950000,0.0004157884507911547
2021-01-13,3802.22998,3820.959961,3791.5,3809.840088,3809.840088,4602510000,0.00227564187379814
2021-01-14,3814.97998,3823.600098,3792.860107,3795.540039,3795.540039,5198480000,-0.0037534512393423425
2021-01-15,3788.72998,3788.72998,3749.620117,3768.25,3768.25,5369820000,-0.007190027959022682
2021-01-19,3781.879883,3804.530029,3780.370117,3798.909912,3798.909912,5014440000,0.008136379486499035
2021-01-20,3816.219971,3859.75,3816.219971,3851.850098,3851.850098,4566190000,0.013935625541624974
2021-01-21,3857.459961,3861.449951,3845.050049,3853.070068,3853.070068,4501760000,0.00031672312498187694
2021-01-22,3844.23999,3852.310059,3830.409912,3841.469971,3841.469971,5110890000,-0.0030106114851996546
2021-01-25,3851.679932,3859.22998,3797.159912,3855.360107,3855.360107,7000840000,0.0036158387557001515
2021-01-26,3862.959961,3870.899902,3847.780029,3849.620117,3849.620117,6137500000,-0.0014888336862691753
2021-01-27,3836.830078,3836.830078,3732.47998,3750.77002,3750.77002,9976520000,-0.025677883530241363
2021-01-28,3755.75,3830.5,3755.75,3787.379883,3787.379883,6992770000,0.00976062589942539
2021-01-29,3778.050049,3778.050049,3694.120117,3714.23999,3714.23999,6643370000,-0.019311475283558144
2021-02-01,3731.169922,3784.320068,3725.620117,3773.860107,3773.860107,5436230000,0.016051767564970953
2021-02-02,3791.840088,3843.090088,3791.840088,3826.310059,3826.310059,5514090000,0.01389822370540772
2021-02-03,3840.27002,3847.51001,3816.679932,3830.169922,3830.169922,4864870000,0.0010087690073419253
2021-02-04,3836.659912,3872.419922,3836.659912,3871.73999,3871.73999,4879240000,0.01085332213623924
2021-02-05,3878.300049,3894.560059,3874.929932,3886.830078,3886.830078,4879470000,0.003897495193110778
2021-02-08,3892.590088,3915.77002,3892.590088,3915.590088,3915.590088,4648360000,0.007399348420911389
2021-02-09,3910.48999,3918.350098,3902.639893,3911.22998,3911.22998,4568320000,-0.0011135251397642598
2021-02-10,3920.780029,3931.5,3884.939941,3909.879883,3909.879883,4837070000,-0.00034518476461464775
2021-02-11,3916.399902,3925.98999,3890.389893,3916.379883,3916.379883,4590960000,0.0016624551634596418
2021-02-12,3911.649902,3937.22998,3905.780029,3934.830078,3934.830078,4135060000,0.004711033033360179
2021-02-16,3939.610107,3950.429932,3923.850098,3932.590088,3932.590088,5058990000,-0.0005692723588049953
2021-02-17,3918.5,3933.610107,3900.429932,3931.330078,3931.330078,4730650000,-0.00032040206881589484
2021-02-18,3915.860107,3921.97998,3885.030029,3913.969971,3913.969971,4793650000,-0.004415835520183986
2021-02-19,3921.159912,3930.409912,3903.070068,3906.709961,3906.709961,4845320000,-0.0018548967043160447
2021-02-22,3885.550049,3902.919922,3874.709961,3876.5,3876.5,5917100000,-0.0077328394740282524
2021-02-23,3857.070068,3895.97998,3805.590088,3881.370117,3881.370117,6296610000,0.001256318070424367
2021-02-24,3873.709961,3928.649902,3859.600098,3925.429932,3925.429932,6012790000,0.011351613907424785
2021-02-25,3915.800049,3925.02002,3814.040039,3829.340088,3829.340088,6547470000,-0.024478807586572393
2021-02-26,3839.659912,3861.080078,3789.540039,3811.149902,3811.149902,6526070000,-0.0047502142880968545
2021-03-01,3842.51001,3914.5,3842.51001,3901.820068,3901.820068,5114820000,0.023790763504846213
2021-03-02,3903.639893,3906.409912,3868.570068,3870.290039,3870.290039,5536010000,-0.008080851615528628
2021-03-03,3863.98999,3874.469971,3818.860107,3819.719971,3819.719971,6173660000,-0.013066221779354348
2021-03-04,3818.530029,3843.669922,3723.340088,3768.469971,3768.469971,7195400000,-0.01341721392905737
2021-03-05,3793.580078,3851.689941,3730.189941,3841.939941,3841.939941,6851070000,0.019495968009665132
2021-03-08,3844.389893,3881.060059,3819.25,3821.350098,3821.350098,5871710000,-0.0053592308355140394
2021-03-09,3851.929932,3903.76001,3851.929932,3875.439941,3875.439941,5513560000,0.014154642106283255
2021-03-10,3891.98999,3917.350098,3885.72998,3898.810059,3898.810059,5847380000,0.00603031355298711
2021-03-11,3915.540039,3960.27002,3915.540039,3939.340088,3939.340088,5312880000,0.010395486927207598
2021-03-12,3924.52002,3944.98999,3915.209961,3943.340088,3943.340088,4476280000,0.00101539849585075
2021-03-15,3942.959961,3970.080078,3923.540039,3968.939941,3968.939941,4900100000,0.006491921170558745
2021-03-16,3973.590088,3981.040039,3953.439941,3962.709961,3962.709961,4613080000,-0.001569683616434503
2021-03-17,3949.570068,3983.870117,3935.73999,3974.120117,3974.120117,4561660000,0.0028793820673973514
2021-03-18,3953.5,3969.620117,3910.860107,3915.459961,3915.459961,5118590000,-0.014760539257248628
2021-03-19,3913.139893,3930.120117,3886.75,3913.100098,3913.100098,7757420000,-0.0006027039028634329
2021-03-22,3916.47998,3955.310059,3914.159912,3940.590088,3940.590088,4316260000,0.007025118016799503
2021-03-23,3937.600098,3949.129883,3901.570068,3910.52002,3910.52002,4669010000,-0.0076308540925305035
2021-03-24,3919.929932,3942.080078,3889.070068,3889.139893,3889.139893,4783020000,-0.005467336029646441
2021-03-25,3879.340088,3919.540039,3853.5,3909.52002,3909.52002,4948340000,0.005240265858443838
2021-03-26,3917.120117,3978.189941,3917.120117,3974.540039,3974.540039,5483160000,0.016631202466639294
2021-03-29,3969.310059,3981.830078,3943.25,3971.090088,3971.090088,4628180000,-0.0008680126420032019
2021-03-30,3963.340088,3968.01001,3944.350098,3958.550049,3958.550049,4121510000,-0.0031578329179421383
2021-03-31,3967.25,3994.409912,3966.97998,3972.889893,3972.889893,4578050000,0.0036224991025748388
2021-04-01,3992.780029,4020.629883,3992.780029,4019.870117,4019.870117,4162130000,0.011825201620305759
2021-04-05,4034.439941,4083.419922,4034.439941,4077.909912,4077.909912,4005030000,0.014438226437851975
2021-04-06,4075.570068,4086.22998,4068.139893,4073.939941,4073.939941,4081270000,-0.0009735308247780239
2021-04-07,4074.290039,4083.129883,4068.310059,4079.949951,4079.949951,4120810000,0.0014752328426630434
2021-04-08,4089.949951,4098.189941,4082.540039,4097.169922,4097.169922,3907100000,0.004220632901582366
2021-04-09,4096.109863,4129.47998,4095.51001,4128.799805,4128.799805,3640390000,0.007719934394265993
2021-04-12,4124.709961,4131.759766,4114.819824,4127.990234,4127.990234,3588900000,-0.00019607901526719207
2021-04-13,4130.100098,4148.0,4124.430176,4141.589844,4141.589844,3734720000,0.003294486960746079
2021-04-14,4141.580078,4151.689941,4120.870117,4124.660156,4124.660156,3985350000,-0.004087726848308382
2021-04-15,4139.759766,4173.490234,4139.759766,4170.419922,4170.419922,4033420000,0.011094190616755428
2021-04-16,4174.140137,4191.310059,4170.75,4185.470215,4185.470215,4163820000,0.003608819562894938
2021-04-19,4179.799805,4180.810059,4150.470215,4163.259766,4163.259766,3810290000,-0.0053065600420239
2021-04-20,4159.180176,4159.180176,4118.379883,4134.939941,4134.939941,4342650000,-0.006802319958816749
2021-04-21,4128.419922,4175.02002,4126.350098,4173.419922,4173.419922,3887250000,0.009306055601546293
2021-04-22,4170.459961,4179.569824,4123.689941,4134.97998,4134.97998,4245140000,-0.009210657618555329
2021-04-23,4138.779785,4194.169922,4138.779785,4180.169922,4180.169922,3569880000,0.010928696685007955
2021-04-26,4185.029785,4194.189941,4182.359863,4187.620117,4187.620117,3748320000,0.0017822708499934947
