Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,14507,14507,14108,14308,48232,-0.01099053017211582,-0.02254576295144528,0,,,,,,,
2020-01-03,14387,14427,14108,14149,61024,-0.011112664243779657,-0.002892263195950817,0,,,,,,,
2020-01-06,14028,14188,13789,13830,45808,-0.02254576295144528,-0.04916606236403187,0,,,,,,,
2020-01-07,13750,14028,13750,13790,43805,-0.002892263195950817,0.02432885906040272,1,,,,,,,
2020-01-08,13590,13630,13072,13112,99246,-0.04916606236403187,0.014816469361923934,1,,,13837.8,,,,
2020-01-09,13192,13710,13192,13431,82344,0.02432885906040272,0.01760821716801164,1,,,13662.4,,,,
2020-01-10,13351,13789,13231,13630,60609,0.014816469361923934,0.02869502523431877,1,,,13558.6,,,,
2020-01-13,13630,13989,13550,13870,65197,0.01760821716801164,0.005606952621250327,1,,,13566.6,,,,
2020-01-14,13869,14507,13710,14268,106066,0.02869502523431877,0.0,0,,,13662.2,,,,
2020-01-15,14268,14467,14108,14348,45108,0.005606952621250327,-0.01665737385001398,0,,,13909.4,,,,
2020-01-16,14427,14547,14268,14348,60839,0.0,-0.00283506981359416,0,,,14092.8,,,,
2020-01-17,14586,14586,14108,14109,67588,-0.01665737385001398,0.008458312602174889,1,,,14188.6,,,,
2020-01-20,14148,14347,14068,14069,53266,-0.00283506981359416,0.016915703411333416,1,,,14228.4,,,,
2020-01-21,14068,14307,13949,14188,61220,0.008458312602174889,0.05794288882728038,1,,52.47532623743455,14212.4,,,,
2020-01-22,14307,14427,14028,14428,59780,0.016915703411333416,-0.04959381551362685,0,,58.688031019726616,14228.4,,,,
2020-01-23,14387,15304,14387,15264,356529,0.05794288882728038,-0.021989384435100345,0,,72.28109501909282,14411.6,,,,
2020-01-28,14985,15025,14307,14507,177281,-0.04959381551362685,-0.03369044262757259,0,,54.72274730619276,14491.2,,,,
2020-01-29,14507,14626,14108,14188,90577,-0.021989384435100345,-0.026185266229029946,0,,49.289124208373494,14515.0,,,,
2020-01-30,14108,14228,13590,13710,106487,-0.03369044262757259,-0.01190922028312491,0,,42.48220541847634,14419.4,,,,
2020-01-31,13670,13829,13351,13351,111012,-0.026185266229029946,0.0090964220739842,1,,38.21375343592464,14204.0,14044.9,,14978.756712777713,13111.043287222286
2020-02-03,13271,13510,13072,13192,127911,-0.01190922028312491,0.008939302884615419,1,,36.46615872083243,13789.6,13989.1,,14984.729027298823,12993.470972701178
2020-02-04,13152,13510,13072,13312,91852,0.0090964220739842,0.035589308316581025,1,,38.743064691260464,13550.6,13947.25,,14982.069187104684,12912.430812895316
2020-02-05,13311,13590,13271,13431,73087,0.008939302884615419,-0.02005895463369045,0,,41.00111786115926,13399.2,13927.3,,14985.511717946838,12869.08828205316
2020-02-06,13510,13989,13510,13909,83840,0.035589308316581025,0.011738811445341168,1,,49.115090256585674,13439.0,13933.25,,14989.643463629911,12876.856536370089
2020-02-07,13789,13909,13550,13630,53973,-0.02005895463369045,0.01733139956490204,1,,45.207067625044374,13494.8,13959.15,,14957.541561462735,12960.758438537265
