Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-03-30,25200,26100,24500,25900,239471,-0.007662835249042099,-0.007662835249042099,321.4105625549355,37.43933726680212,25210.0,28675.0,38053.333333333336,39329.834583417985,18020.165416582015
2020-03-31,26200,27300,26150,27100,260914,0.04633204633204624,0.04633204633204624,531.1753860442909,41.65644813039582,26130.0,28210.0,37743.333333333336,38270.89459243063,18149.10540756937
2020-04-01,26900,28000,26150,26550,257403,-0.020295202952029467,-0.020295202952029467,634.6600304659742,40.31508195305753,26270.0,27695.0,37450.833333333336,36956.85186666252,18433.148133337487
2020-04-02,26450,27700,25000,27700,381097,0.043314500941619594,0.043314500941619594,773.1489914784856,44.35013340111566,26670.0,27200.0,37177.5,35273.41315677576,19126.586843224246
2020-04-03,28300,29450,27950,28500,408207,0.028880866425992746,0.028880866425992746,902.2198145256662,47.03280951308531,27150.0,26800.0,36955.0,33697.825744392205,19902.174255607795
2020-04-06,28800,30000,28700,29800,242399,0.04561403508771922,0.04561403508771922,1048.4739157834965,51.15354916498235,27930.0,26650.0,36718.333333333336,33137.68063332343,20162.319366676573
2020-04-07,30400,31250,29500,30250,241832,0.015100671140939603,0.015100671140939603,1141.196582883414,52.53024831407747,28560.0,26517.5,36434.166666666664,32583.74059859151,20451.25940140849
2020-04-08,29850,30100,29400,29450,235967,-0.026446280991735516,-0.026446280991735516,1113.1330110782405,49.84085881882913,29140.0,26345.0,36122.5,31845.263630045367,20844.736369954633
2020-04-09,30100,30500,29550,30500,255866,0.035653650254668934,0.035653650254668934,1126.359726319317,53.22567998815282,29700.0,26352.5,35842.5,31874.951901103337,20830.048098896663
2020-04-10,30500,31900,30050,31450,303412,0.031147540983606614,0.031147540983606614,1155.824059248953,56.11141348228863,30290.0,26532.5,35556.666666666664,32458.398666025252,20606.601333974748
2020-04-13,31000,31300,30000,30050,164053,-0.04451510333863273,-0.04451510333863273,1041.3153805494633,51.107366754899154,30340.0,26692.5,35249.166666666664,32813.63347346714,20571.366526532864
2020-04-14,30050,30900,30050,30650,142818,0.019966722129783676,0.019966722129783676,967.8319007822322,53.040242306654186,30420.0,26892.5,34961.666666666664,33251.76686025991,20533.233139740096
2020-04-16,30000,30200,29350,30050,187361,-0.019575856443719397,-0.019575856443719397,845.1272650953181,50.874315735298666,30540.0,27142.5,34657.5,33584.958769755525,20700.041230244475
