Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,49825,50222,49507,49905,94592,0.0031962368833675647,-0.036629596232842454,0,,,,,,,
2020-01-03,50063,50381,49586,49905,109282,0.0,0.018179170913326548,1,,,,,,,
2020-01-06,49825,50063,48076,48077,192003,-0.036629596232842454,-0.048701762987477304,0,,,,,,,
2020-01-07,47997,49189,47997,48951,98578,0.018179170913326548,0.015354220800137375,1,,,,,,,
2020-01-08,48394,48871,46487,46567,265490,-0.048701762987477304,0.038661647138446,1,,,48681.0,,,,
2020-01-09,47679,47758,46646,47282,188710,0.015354220800137375,0.016188149053145917,1,,,48156.4,,,,
2020-01-10,47361,49427,46964,49110,237263,0.038661647138446,0.025468389940887626,1,,,47997.4,,,,
2020-01-13,48950,50301,48950,49905,173720,0.016188149053145917,0.007757542598092915,1,,,48363.0,,,,
2020-01-14,49825,51334,49825,51176,289224,0.025468389940887626,-0.012312644213057222,0,,,48808.0,,,,
2020-01-15,51175,51970,50540,51573,173628,0.007757542598092915,-0.004691978483646775,0,,,49809.2,,,,
2020-01-16,51573,51573,50540,50938,84940,-0.012312644213057222,0.012544626126748115,1,,,50540.4,,,,
2020-01-17,50937,51493,50540,50699,96932,-0.004691978483646775,-0.003097302035648175,0,,,50858.2,,,,
2020-01-20,50778,52367,50778,51335,170821,0.012544626126748115,0.012427700484602067,1,,,51144.2,,,,
2020-01-21,51334,51811,50460,51176,124612,-0.003097302035648175,-0.03375665868910682,0,,58.946478034433184,51144.2,,,,
2020-01-22,51096,51970,50540,51812,114769,0.012427700484602067,-0.06030401693865728,0,,62.56825646133917,51192.0,,,,
2020-01-23,51414,51414,49745,50063,254955,-0.03375665868910682,-0.003379814641612078,0,,49.607362179717654,51017.0,,,,
2020-01-28,48315,48950,46884,47044,294493,-0.06030401693865728,-0.02713021222139278,0,,35.81579778645582,50286.0,,,,
2020-01-29,47441,47441,46646,46885,174786,-0.003379814641612078,-0.027864863087277758,0,,35.25980898163748,49396.0,,,,
2020-01-30,46964,47599,45533,45613,242024,-0.02713021222139278,-0.026881962924541036,0,,31.100396305431914,48283.4,,,,
2020-01-31,45692,46090,44341,44342,250519,-0.027864863087277758,0.005515643105446166,1,,27.597230597629206,46789.4,49117.9,,53374.81596816287,44860.984031837135
2020-02-03,43308,43467,42275,43150,261161,-0.026881962924541036,0.003664607725638369,1,,24.778315914853962,45406.8,48780.15,,53746.46594947402,43813.834050525984
2020-02-04,42752,44182,42752,43388,333005,0.005515643105446166,0.07481571635244677,1,,26.394941604511175,44675.6,48454.3,,53913.38234413075,42995.21765586926
2020-02-05,43865,44262,43229,43547,215634,0.003664607725638369,-0.006794145924580719,0,,27.51570818962675,44008.0,48227.8,,54091.605815338706,42363.9941846613
2020-02-06,43944,47361,43944,46805,390908,0.07481571635244677,0.006840622109406835,1,,45.74550654313273,44246.4,48120.5,,54005.942532214554,42235.057467785446
2020-02-07,46408,47361,46169,46487,125187,-0.006794145924580719,0.1188548232026494,1,,44.567316962827924,44675.4,48116.5,,54006.26755059145,42226.73244940855
2020-02-10,45851,47123,45533,46805,99202,0.006840622109406835,-0.006072410632447345,0,,46.063330575794005,45406.4,48092.65,,53999.57939774974,42185.720602250265
2020-02-11,47441,53480,46646,52368,1682225,0.1188548232026494,-0.025955811719500455,0,,64.24331529991683,47202.4,48255.55,,54438.946525373416,42072.15347462659
2020-02-12,51970,52924,50937,52050,752836,-0.006072410632447345,-0.02664746839188148,0,,62.9373825609193,48903.0,48362.8,,54728.631873368955,41996.96812663105
2020-02-13,52288,52924,50460,50699,418089,-0.025955811719500455,-0.0032220150765988054,0,,57.58197718426486,49681.8,48338.95,,54665.899295671654,42012.00070432834
2020-02-14,50619,50778,48633,49348,471329,-0.02664746839188148,-0.006464860029681385,0,,52.74830835187618,50254.0,48227.7,,54399.62041750378,42055.779582496216
2020-02-17,49030,50063,48791,49189,212167,-0.0032220150765988054,-0.02439074297640731,0,,52.193006537157515,50730.8,48140.25,,54204.710895248645,42075.789104751355
2020-02-18,49507,50222,48712,48871,237895,-0.006464860029681385,-0.028314352230541795,0,,51.03580186556522,50031.4,48048.85,,54010.53004089451,42087.169959105486
2020-02-19,48950,49348,47361,47679,272561,-0.02439074297640731,-0.03775173217639061,0,,46.84324772055594,49157.2,47866.05,,53634.54781052226,42097.55218947775
2020-02-20,47997,48633,46249,46329,346869,-0.028314352230541795,-0.058815612382234206,0,69.8210710130798,42.57722390878056,48283.2,47623.7,,53220.304652823,42027.095347177
2020-02-21,45692,46805,44421,44580,264818,-0.03775173217639061,0.009461842795176034,1,-169.14424758490125,37.77716698558415,47329.6,47262.1,,52660.56422235065,41863.635777649346
2020-02-24,43626,44024,41957,41958,317338,-0.058815612382234206,-0.018746310943217992,0,-475.18000642884107,31.960092384297226,45883.4,46856.85,,52561.60178338199,41152.098216618004
2020-02-25,41560,42911,41083,42355,316102,0.009461842795176034,0.0019008204807391405,1,-613.4627592506769,33.62661689283078,44580.2,46622.4,,52653.208516277075,40591.59148372293
2020-02-26,41242,42275,41242,41561,226633,-0.018746310943217992,-0.06011047070124875,0,-713.9607992970414,31.941544435727977,43356.6,46356.2,,52774.686101877924,39937.71389812207
2020-02-27,41719,43070,41401,41640,338219,0.0019008204807391405,-0.001022050744819425,0,-728.167758469074,32.30502659406194,42418.8,46157.55,,52893.80680849536,39421.29319150464
2020-02-28,40924,40924,38381,39137,622688,-0.06011047070124875,0.0142210399774918,1,-850.6619539718877,27.32550473661108,41330.2,45897.3,,53266.466549888806,38528.1334501112
2020-03-02,38938,39494,37944,39097,247406,-0.001022050744819425,0.0040097848838676065,1,-875.4854065469051,27.25320794988393,40758.0,45694.65,,53561.01079200542,37828.28920799458
2020-03-03,40130,40448,39494,39653,230998,0.0142210399774918,0.021953179945745083,1,-797.7587072793808,30.024585937765863,40217.6,45507.9,,53752.67470644287,37263.12529355713
2020-03-04,39136,40368,39136,39812,226628,0.0040097848838676065,0.0,0,-683.3474806481431,30.836048947192566,39867.8,45321.15,,53897.65495889789,36744.645041102114
2020-03-05,40527,41481,39891,40686,231638,0.021953179945745083,-0.06444477215749889,0,-504.75361175331955,35.27896105851332,39677.0,45015.2,,53792.36222021674,36238.037779783255
2020-03-06,40209,41322,40050,40686,222371,0.0,-0.008354350567465363,0,-349.9196944262276,35.27896105851332,39986.8,44725.15,,53670.384268033464,35779.91573196654
2020-03-09,39732,39812,37944,38064,315058,-0.06444477215749889,-0.03894452392306469,0,-384.6270809970781,28.834446997506163,39780.2,44288.1,,53629.523551044025,34946.67644895597
2020-03-10,37587,38501,36951,37746,214665,-0.008354350567465363,-0.09637225713970665,0,-388.4033259150665,28.162515577369746,39398.8,43557.0,,52536.25513614576,34577.74486385424
2020-03-11,38064,38302,36236,36276,330931,-0.03894452392306469,-0.09212934716290422,0,-445.2272724545551,25.23504641542118,38691.6,42768.3,,51388.92726488045,34147.67273511956
2020-03-12,35799,36792,32461,32780,681370,-0.09637225713970665,-0.0200268817204301,0,-660.6015093713713,19.929249713546994,37110.4,41872.35,,50731.14990235698,33013.55009764302
2020-03-13,29005,31110,28170,29760,630300,-0.09212934716290422,-0.012275408037306312,0,-932.1788708358936,16.668840630963984,34925.2,40892.95,,50526.54611931079,31259.353880689207
2020-03-16,29958,30792,29124,29164,326398,-0.0200268817204301,-0.07033256960355483,0,-1067.928086582128,16.108739182955574,33145.2,39891.7,,50018.14717756429,29765.2528224357
2020-03-17,27654,28885,27614,28806,386672,-0.012275408037306312,-0.21067961165048543,0,-1093.8040256986687,15.766045941759714,31357.2,38888.45,,49231.17079242207,28545.729207577922
2020-03-18,28925,29203,26779,26780,338063,-0.07033256960355483,0.13908600624467793,1,-1153.411926755848,13.956529532247615,29458.0,37843.5,,48635.73562567089,27051.264374329112
2020-03-19,26859,27813,21018,21138,772266,-0.21067961165048543,-0.10561508430932798,0,-1459.1734366622777,10.382733458473993,27129.6,36583.95,,48894.128268002445,24273.77173199755
2020-03-20,21455,24078,21137,24078,555756,0.13908600624467793,0.11256094729510102,1,-1352.1817939055245,21.642555444125705,25993.2,35558.85,,48436.33278624358,22681.367213756414
2020-03-23,21932,22488,21058,21535,333916,-0.10561508430932798,0.10780917400559287,1,-1338.923505011171,19.374965687254573,24467.4,34537.7,,48423.031225433544,20652.368774566454
2020-03-24,22250,23958,22012,23959,360034,0.11256094729510102,0.005990505613744146,1,-1065.076474126431,27.204426557676555,23498.0,33617.9,,47745.109135565304,19490.6908644347
2020-03-25,24912,26541,24713,26542,480285,0.10780917400559287,0.01782704767611709,1,-629.6784488003577,34.5033303204949,23450.4,32866.95,,46821.069068934434,18912.83093106556
2020-03-26,26700,27733,25707,26701,405045,0.005990505613744146,-0.007285572358979975,0,-269.10652640838543,34.9357965350484,24563.0,32120.0,,45710.29831902154,18529.70168097846
2020-03-27,27813,28091,26025,27177,339618,0.01782704767611709,0.02501945957967311,1,46.50761593690822,36.29198960540642,25182.8,31522.0,42179.066666666666,44875.081457101944,18168.91854289806
2020-03-30,26223,27177,25349,26979,235214,-0.007285572358979975,-0.03880089679612353,0,274.2789721791396,35.956254488105685,26271.6,30916.1,41796.96666666667,43934.85454719074,17897.345452809255
2020-03-31,27415,27892,26779,27654,292325,0.02501945957967311,0.03739513186110388,1,490.139704275296,38.05994029949754,27010.6,30316.15,41426.11666666667,42762.425945438445,17869.87405456156
2020-04-01,27654,28726,26342,26581,302360,-0.03880089679612353,-0.001450589301903893,0,574.5489077500079,36.033688086885206,27018.4,29654.6,41067.85,41398.33138997992,17910.86861002008
2020-04-02,26581,27852,25866,27575,186537,0.03739513186110388,0.04474305429453418,1,702.743567729417,39.25975438986794,27193.2,28999.05,40711.583333333336,39616.15100686622,18381.94899313378
