Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,4055,4125,3970,3980,366562,-0.01728395061728394,-0.016311166875784155,0,,,,,,,
2020-01-03,4040,4155,3975,3985,715858,0.0012562814070351536,0.0012755102040815647,1,,,,,,,
2020-01-06,3895,3970,3865,3920,396028,-0.016311166875784155,0.0,0,,,,,,,
2020-01-07,3955,3975,3885,3925,266992,0.0012755102040815647,0.06369426751592355,1,,,,,,,
2020-01-08,3945,4015,3750,3925,890948,0.0,0.03473053892215572,1,,,3947.0,,,,
2020-01-09,4085,4205,4025,4175,1232534,0.06369426751592355,-0.0092592592592593,0,,,3986.0,,,,
2020-01-10,4175,4320,4170,4320,873406,0.03473053892215572,0.014018691588784993,1,,,4053.0,,,,
2020-01-13,4340,4350,4185,4280,554394,-0.0092592592592593,-0.027649769585253448,0,,,4125.0,,,,
2020-01-14,4340,4590,4270,4340,2229950,0.014018691588784993,0.06161137440758302,1,,,4208.0,,,,
2020-01-15,4400,4400,4200,4220,618008,-0.027649769585253448,0.01897321428571419,1,,,4267.0,,,,
2020-01-16,4250,4535,4220,4480,1339852,0.06161137440758302,-0.009857612267250793,0,,,4328.0,,,,
2020-01-17,4570,4615,4430,4565,1078400,0.01897321428571419,-0.0022123893805309214,0,,,4377.0,,,,
2020-01-20,4610,4615,4515,4520,572020,-0.009857612267250793,0.05432372505543248,1,,,4425.0,,,,
2020-01-21,4550,4650,4460,4510,634530,-0.0022123893805309214,0.04311251314405884,1,,73.84873435381891,4459.0,,,,
2020-01-22,4495,5425,4495,4755,7958660,0.05432372505543248,-0.04133064516129037,0,,80.67306518269656,4566.0,,,,
2020-01-23,4835,5075,4680,4960,2789722,0.04311251314405884,-0.008412197686645584,0,,84.35252515084105,4662.0,,,,
2020-01-28,4800,4940,4705,4755,1644896,-0.04133064516129037,-0.0328738069989396,0,,70.00067170094927,4700.0,,,,
2020-01-29,4875,4885,4695,4715,1144280,-0.008412197686645584,-0.046052631578947345,0,,67.58439241683311,4739.0,,,,
2020-01-30,4725,4730,4540,4560,1132250,-0.0328738069989396,0.005747126436781658,1,,59.07488881799459,4749.0,,,,
2020-01-31,4575,4615,4330,4350,1634122,-0.046052631578947345,0.02857142857142847,1,,49.90660374435817,4668.0,4362.0,,4972.232742484374,3751.767257515626
2020-02-03,4245,4415,4090,4375,1034404,0.005747126436781658,0.004444444444444473,1,,50.88387403754144,4551.0,4381.75,,4966.2778008786245,3797.222199121376
2020-02-04,4355,4500,4355,4500,802392,0.02857142857142847,0.025442477876106206,1,,55.55295885264487,4500.0,4407.5,,4964.577193932762,3850.4228060672376
2020-02-05,4630,4745,4520,4520,1413904,0.004444444444444473,0.011866235167206085,1,,56.269265686576354,4461.0,4437.5,,4949.100430023276,3925.8995699767243
2020-02-06,4610,4675,4570,4635,392226,0.025442477876106206,0.005330490405117239,1,,60.23737655586698,4476.0,4473.0,,4933.395482167235,4012.604517832765
2020-02-07,4680,4700,4545,4690,542724,0.011866235167206085,-0.0031813361611876534,0,,62.012729285403246,4544.0,4511.25,,4905.545257389689,4116.954742610311
2020-02-10,4635,4810,4585,4715,816778,0.005330490405117239,-0.007446808510638281,0,,62.82522297502964,4612.0,4538.25,,4910.060099378704,4166.439900621296
2020-02-11,4785,4825,4700,4700,349018,-0.0031813361611876534,0.060021436227224,1,,61.96879491265231,4652.0,4557.25,,4921.262019032341,4193.237980967659
2020-02-12,4725,4745,4625,4665,479668,-0.007446808510638281,-0.0030333670374115274,0,,59.916385829301056,4681.0,4576.5,,4919.969067020601,4233.030932979399
2020-02-13,4700,5125,4670,4945,2792730,0.060021436227224,0.008113590263691739,1,,68.81482336273211,4743.0,4606.75,,4967.697018272768,4245.802981727232
2020-02-14,4915,4940,4815,4930,1040896,-0.0030333670374115274,-0.02515090543259557,0,,67.9446217590191,4791.0,4642.25,,4983.167512017207,4301.332487982793
2020-02-17,4930,5050,4840,4970,886974,0.008113590263691739,0.011351909184726505,1,,69.06793333155028,4842.0,4666.75,,5027.36440625688,4306.13559374312
2020-02-18,4995,4995,4840,4845,735994,-0.02515090543259557,-0.003061224489795955,0,,61.781837888139094,4871.0,4680.75,,5046.185014742707,4315.314985257293
2020-02-19,4895,5000,4790,4900,755586,0.011351909184726505,-0.02149437052200609,0,,63.60129445855224,4918.0,4699.75,,5069.2696205886805,4330.2303794113195
2020-02-20,4940,4980,4855,4885,1461346,-0.003061224489795955,-0.03870292887029292,0,6.82561801655757,62.72425195869314,4906.0,4718.5,,5085.652556847971,4351.347443152029
2020-02-21,4845,4910,4745,4780,569508,-0.02149437052200609,0.052230685527747456,1,-4.7998686731208124,56.81785980588666,4876.0,4719.75,,5087.560752969516,4351.939247030484
2020-02-24,4585,4685,4545,4595,603522,-0.03870292887029292,0.0010341261633919352,1,-24.99989835506065,48.20502339585077,4801.0,4701.5,,5055.789429704024,4347.210570295976
2020-02-25,4590,4840,4560,4835,622402,0.052230685527747456,-0.058884297520661155,0,-22.33587958533556,57.25712215972974,4799.0,4705.5,,5063.897823654111,4347.102176345889
2020-02-26,4700,4855,4680,4840,571008,0.0010341261633919352,-0.04939626783754114,0,-20.42701347181722,57.42406556845125,4787.0,4711.75,,5074.92041454392,4348.57958545608
2020-02-27,4840,4885,4475,4555,703840,-0.058884297520661155,0.053117782909930744,1,-37.55209354085386,46.31893597946569,4721.0,4711.5,,5075.094554414671,4347.905445585329
2020-02-28,4400,4495,4220,4330,863442,-0.04939626783754114,-0.005482456140350922,0,-61.79490868698183,39.77858097777886,4631.0,4710.5,,5078.153369357609,4342.846630642391
2020-03-02,4365,4595,4285,4560,607270,0.053117782909930744,0.019845644983461863,1,-60.05025372291398,47.880259294744434,4624.0,4719.75,,5061.575613434691,4377.924386565309
2020-03-03,4715,4730,4515,4535,475574,-0.005482456140350922,0.033513513513513615,1,-58.245251249211265,47.137938794061654,4564.0,4721.5,,5059.1403411916335,4383.8596588083665
2020-03-04,4495,4700,4485,4625,498266,0.019845644983461863,-0.03556485355648531,0,-49.02526128945928,50.13514553686515,4521.0,4726.75,,5054.824305607744,4398.675694392256
2020-03-05,4650,4785,4610,4780,661768,0.033513513513513615,-0.04446854663774402,0,-31.381141299214576,54.879927584701754,4566.0,4734.0,,5060.046009023271,4407.953990976729
2020-03-06,4665,4735,4585,4610,430138,-0.03556485355648531,0.020431328036322416,1,-30.051090505758538,49.33519658179921,4622.0,4730.0,,5060.045451415412,4399.954548584588
2020-03-09,4550,4550,4400,4405,476440,-0.04446854663774402,-0.04894327030033374,0,-41.18123140885107,43.612886284417534,4591.0,4714.5,,5073.733907085624,4355.266092914376
2020-03-10,4345,4505,4310,4495,551520,0.020431328036322416,-0.0736842105263158,0,-40.617647512788224,46.54433057617631,4583.0,4704.25,,5076.033202955705,4332.466797044295
2020-03-11,4540,4540,4230,4275,460674,-0.04894327030033374,-0.04671717171717171,0,-52.4451074055102,40.94124017837615,4513.0,4684.75,,5100.976801155335,4268.523198844665
2020-03-12,4150,4290,3850,3960,873318,-0.0736842105263158,-0.050331125827814516,0,-77.36216355345071,34.53139524076464,4349.0,4635.5,,5140.523761817206,4130.476238182794
2020-03-13,3705,3890,3295,3775,1235082,-0.04671717171717171,-0.029288702928870314,0,-100.70471147399493,31.420108306390915,4182.0,4577.75,,5188.040709416424,3967.459290583576
2020-03-16,3830,3995,3585,3585,529812,-0.050331125827814516,-0.06465517241379315,0,-121.92629511834281,28.572735603542654,4018.0,4508.5,,5229.340481660125,3787.659518339875
2020-03-17,3450,3615,3365,3480,865520,-0.029288702928870314,-0.19047619047619047,0,-135.00363284840574,27.11057285424988,3815.0,4440.25,,5270.849030820528,3609.6509691794718
2020-03-18,3525,3575,3255,3255,476054,-0.06465517241379315,0.1518026565464896,1,-149.6411984370036,24.247167645998942,3611.0,4358.0,,5307.486176834608,3408.513823165392
2020-03-19,3330,3410,2600,2635,893792,-0.19047619047619047,-0.07578253706754534,0,-189.35627389254714,18.46097788026364,3346.0,4245.5,,5424.100441201343,3066.8995587986574
2020-03-20,2645,3045,2645,3035,1276414,0.1518026565464896,0.0855614973262031,1,-177.18191847410714,30.057454960901808,3198.0,4158.25,,5421.013932807711,2895.4860671922884
2020-03-23,2885,2935,2750,2805,639974,-0.07578253706754534,0.12151067323481124,1,-172.9237676500943,27.6246366407981,3042.0,4068.75,,5443.754999990908,2693.7450000090917
2020-03-24,2980,3085,2880,3045,828548,0.0855614973262031,0.01024890190336758,1,-143.46212956629643,33.65869583655575,2955.0,3979.25,,5375.954245715605,2582.545754284395
2020-03-25,3200,3425,3195,3415,931714,0.12151067323481124,-0.017391304347826098,0,-91.12458618317214,41.72502713036606,2987.0,3908.0,,5266.666257768992,2549.333742231008
2020-03-26,3430,3540,3315,3450,560074,0.01024890190336758,0.032448377581120846,1,-48.36371506059152,42.43800960775496,3150.0,3852.75,,5191.404081531146,2514.0959184688536
2020-03-27,3630,3640,3280,3390,676324,-0.017391304347826098,-0.018571428571428572,0,-19.799359476263362,41.500621865044074,3221.0,3805.75,4292.75,5140.078576475823,2471.421423524177
2020-03-30,3285,3500,3210,3500,400186,0.032448377581120846,-0.027656477438136817,0,9.263634075055222,43.94519604179152,3360.0,3752.75,4284.75,5046.625863442856,2458.874136557144
2020-03-31,3560,3570,3375,3435,616986,-0.018571428571428572,0.008982035928143617,1,25.9264292335925,42.80685946152711,3438.0,3697.75,4275.583333333333,4946.679441561851,2448.8205584381494
2020-04-01,3385,3500,3335,3340,306524,-0.027656477438136817,0.004451038575667754,1,31.96990752399296,41.129939670379585,3423.0,3633.5,4265.916666666667,4815.426816685363,2451.5731833146374
2020-04-02,3340,3380,3245,3370,421164,0.008982035928143617,0.03840472673559825,1,38.944936704556824,41.9039167683075,3407.0,3563.0,4256.666666666667,4625.103573103864,2500.8964268961363
