Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,213361,213837,208122,208123,110030,-0.024549941179503265,,,,,
2020-01-03,208598,210980,205741,205741,116089,-0.01144515502851684,,,,,
2020-01-06,203836,204312,198597,199074,199938,-0.03240481965189246,,,,,
2020-01-07,200978,201931,199073,200026,142971,0.0047821413142852265,,,,,
2020-01-08,197168,197645,190501,193359,244347,-0.03333066701328824,,,201264.6,,
2020-01-09,197168,200026,193835,195740,158443,0.012313882467327675,,,198788.0,,
2020-01-10,195740,196216,191453,194311,175442,-0.007300500664146337,,,196502.0,,
2020-01-13,194787,199550,194787,199550,161203,0.02696193216029963,,,196597.2,,
2020-01-14,199550,209075,199550,208599,256881,0.04534703081934355,,,198311.8,,
2020-01-15,208122,210027,205265,207646,141794,-0.004568574154238503,,,201169.2,,
2020-01-16,206217,208122,204788,207646,87578,0.0,,,203550.4,,
2020-01-17,206217,208122,205265,207170,87637,-0.0022923629638904597,,,206122.2,,
2020-01-20,206217,212885,205741,210980,131762,0.01839069363324808,,,208408.2,,
2020-01-21,210980,210980,203836,204313,123609,-0.03160015167314434,,48.26109599460723,207551.0,,
2020-01-22,205741,206217,201931,205741,82646,0.006989276257506782,,50.7139043818827,207170.0,,
2020-01-23,202883,204788,198121,199074,144397,-0.03240481965189246,,40.95247380232057,205455.6,,
2020-01-28,193358,193835,185738,186691,321336,-0.0622029998894883,,29.568463480722485,201359.8,,
2020-01-29,189072,190025,186691,187644,118686,0.005104691709830744,,31.154604333519003,196692.6,,
2020-01-30,188120,191453,184786,185739,113467,-0.010152203108013014,,29.71407038204046,192977.8,,
2020-01-31,186691,188120,180500,180500,186138,-0.02820624639951763,,26.13506069931036,187929.6,199383.35,
2020-02-03,177166,180976,173356,178595,137595,-0.010554016620498596,,24.95788893047049,183833.8,197906.95,
2020-02-04,180023,186691,179547,181929,175862,0.018667935832470173,,30.82993940636554,182881.4,196716.35,
2020-02-05,184786,189072,184786,188120,158169,0.03402975886197357,,40.18925032544045,182976.6,196168.65,
2020-02-06,191930,203836,190977,202884,356479,0.0784818201148203,,55.613512891036976,186405.6,196311.55,
2020-02-07,201455,203360,196216,199074,184190,-0.018779203880049722,,51.89430474806959,190120.4,196597.3,
2020-02-10,200502,205265,197168,199550,211487,0.0023910706571426132,,52.32329071719777,194311.4,196787.8,
2020-02-11,200026,202407,198597,200026,103999,0.0023853670759208523,,52.77680052497939,197930.8,197073.55,
2020-02-12,199550,200502,197645,199550,123510,-0.002379690640216814,,52.24164265176599,200216.8,197073.55,
2020-02-13,200502,200978,197168,198121,131914,-0.0071611125031320055,,50.58336762852256,199264.2,196549.65,
2020-02-14,197168,198597,195740,197169,97050,-0.0048051443309896635,,49.45705896385837,198883.2,196025.8,
2020-02-17,197168,200026,195740,198121,81338,0.004828345226683739,,50.64065567857739,198597.4,195549.55,
2020-02-18,197645,200026,195740,198121,94779,0.0,,50.64065567857739,198216.4,195097.1,
2020-02-19,200026,200026,196216,197169,161943,-0.0048051443309896635,,49.301675082213926,197740.2,194406.55,
2020-02-20,197168,199550,194311,194311,154111,-0.014495179262460134,477.618808032847,45.419070481617766,196978.2,193906.45,
2020-02-21,192406,192882,188120,189549,167014,-0.024507104590064333,-12.603693190481408,39.795554882219776,195454.2,193096.85,
2020-02-24,186215,186215,181928,181929,130076,-0.040200686893626436,-793.735278152802,32.79772147522405,192215.8,192239.6,
2020-02-25,181928,182881,179071,180024,120854,-0.010471117853668166,-1349.7278005417666,31.31517417483984,188596.4,191906.25,
2020-02-26,179071,187167,175737,184786,216316,0.026452028618406453,-1306.912806068854,38.76649248546954,186119.8,191763.35,
2020-02-27,183357,184786,179547,181929,137686,-0.015461128007533076,-1374.2693555954274,36.22720060677079,183643.4,191572.85,
2020-02-28,177166,180976,177166,178595,226351,-0.01832583040636737,-1534.4571406893392,33.47185585458119,181452.6,191477.6,
2020-03-02,179071,180500,174308,175737,143272,-0.01600268764523083,-1710.5578912149426,31.27585892804781,180214.2,191334.7,
2020-03-03,176689,184310,176689,179071,157842,0.018971531322373725,-1488.3434060491672,36.508885504305866,180023.6,191191.8,
2020-03-04,173832,177642,172403,174785,330409,-0.023934640449877476,-1511.0198609122162,33.02722109489022,178023.4,190525.05,
2020-03-05,175737,177166,172879,174785,167004,0.0,-1409.0340483910286,33.02722109489022,176594.6,189120.1,
2020-03-06,173356,173356,165736,167641,253963,-0.040873072632090834,-1686.9605232975582,27.88633063025992,174403.8,187548.45,
2020-03-09,169546,174308,162878,163355,340483,-0.025566538018742424,-2002.2034873128978,25.338115806777182,171927.4,185738.7,
2020-03-10,163354,175261,163354,174309,355806,0.06705641088427039,-1347.1655233402353,40.34241146343996,170975.0,184452.85,
2020-03-11,171451,182405,170974,176214,258360,0.010928867700462863,-692.7280207950689,42.50634305646153,171260.8,183286.05,
2020-03-12,176213,178118,162402,166689,299624,-0.054053593925567744,-800.8306012819994,35.560828959568425,169641.6,181714.45,
2020-03-13,153353,165259,146209,159545,359391,-0.04285825699356283,-1227.4365045753448,31.414683894411965,168022.4,179833.25,
2020-03-16,160497,161926,148591,148591,214668,-0.06865774546366232,-2071.6584568520366,26.342983885380846,165069.6,177356.75,
2020-03-17,135732,145257,135732,141447,265789,-0.04807828199554487,-2885.5115204933236,23.66016128346891,158497.2,174523.05,
2020-03-18,141923,144304,131922,131922,175387,-0.0673397102801756,-3783.0396237722707,20.641729928148223,149638.8,171260.7,
2020-03-19,134303,137637,109062,111443,328861,-0.15523566956231716,-5376.400091498306,15.934792203524978,138589.6,167117.3,
2020-03-20,115253,141923,113824,140495,316899,0.26068932099817843,-4149.1616062300745,37.65433189819482,134779.6,164664.6,
2020-03-23,126683,136208,122397,130970,254849,-0.06779600697533716,-3670.7974491248133,34.506517685627244,131255.4,162116.65,
2020-03-24,137160,141923,133827,141923,246144,0.08362983889440323,-2371.6652428095313,40.65067999268364,131350.6,160211.6,
2020-03-25,150496,157639,149067,156211,272319,0.10067430930856869,-407.9567674793452,47.56161687496446,136208.4,158782.85,
2020-03-26,157163,168593,152877,158592,296318,0.015242204454231745,1110.4072880536714,48.63501536235595,145638.2,157616.0,
2020-03-27,169546,173356,157639,165260,200904,0.04204499596448752,2541.098418208854,51.62165984795625,150591.2,156949.25,182603.4
2020-03-30,158592,174308,156687,172404,225375,0.04322885150671674,3866.4241947670453,54.663227658169355,158878.0,156782.6,182008.08333333334
2020-03-31,174784,183833,174308,183834,325341,0.06629776571309254,5320.943386037945,59.094401226738405,167260.2,157020.75,181642.96666666667
2020-04-01,180023,185738,173356,174309,249478,-0.05181304872874437,5430.763555680886,54.32896126433501,170879.8,156996.95,181230.21666666667
2020-04-02,173832,178118,163354,171927,300474,-0.013665387329397816,5135.467238930349,53.17413004629373,173546.8,156854.05,180761.9
2020-04-03,173832,175261,160973,162402,273406,-0.0554014203702734,4134.1773365116715,48.71492857665983,172975.2,156592.1,180245.95
2020-04-06,164783,165736,162402,165736,156075,0.020529303826307466,3554.082315826093,50.286437606279,171641.6,156711.15,179745.88333333333
2020-04-07,169069,170974,162878,165260,199454,-0.002872037457160803,3017.1478549958465,50.050628002936826,167926.8,156258.7,179261.7
2020-04-08,163831,168117,162878,164307,179403,-0.005766670700714016,2498.09487269399,49.54964636546277,165926.4,155663.35,178674.31666666668
2020-04-09,167164,167641,162878,166689,249938,0.014497252095163393,2224.597515042936,50.87326750933616,164878.8,155663.35,177975.81666666668
2020-04-10,165736,174784,164307,174785,248548,0.048569491688113864,2478.9306724685994,55.17761991833634,167355.4,156425.35,177428.13333333333
2020-04-13,173356,178118,170022,171451,143108,-0.0190748634036102,2315.6793247155933,53.113775777225,168498.4,157568.35,176824.88333333333
2020-04-14,175261,186691,174308,183358,398798,0.06944841383252354,2866.619117132265,59.010466508998284,172118.0,159663.9,176428.01666666666
2020-04-16,180500,186215,177166,182405,179704,-0.005197482520533647,3009.090144201805,58.37763972397994,175737.6,162188.05,175951.76666666666
2020-04-17,185262,192882,183833,184786,206761,0.013053370247526175,3093.9820618986714,59.544932801174134,179357.0,165855.2,175626.31666666668
2020-04-20,184786,195740,184310,190978,256758,0.03350903206952904,3374.4916405724016,62.49101433150474,182595.6,168379.35,175380.26666666666
2020-04-21,197645,198121,184786,193835,276763,0.014959838305982798,3542.382745898115,63.80090056198878,187072.4,171522.6,175292.95
2020-04-22,192406,197645,187167,192406,180315,-0.007372249593726621,3349.289330792861,62.62291968402244,188882.0,174046.75,175388.2
2020-04-23,193358,206217,189072,205265,350469,0.06683263515690774,3844.2531603556945,68.2956256125996,193454.0,176499.45,175681.88333333333
2020-04-24,202883,210503,198597,202408,258205,-0.01391859303826759,3732.810884034513,65.90245204265779,196978.4,178690.25,175959.7
2020-04-27,205741,214790,204312,212885,254515,0.05176178807161769,4089.5638951281935,70.04746826072095,201359.8,181071.5,176499.45
2020-04-28,213837,215266,206217,211456,214707,-0.006712544331446524,3951.937010811752,68.81864570266143,204884.0,183024.1,177047.13333333333
