Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,127500,127500,125500,125500,85564,-0.007905138339920903,-0.015444015444015413,0,,,,,,,
2020-01-03,126500,131000,126000,129500,328380,0.031872509960159334,0.0,0,,,,,,,
2020-01-06,129000,130500,127500,127500,159650,-0.015444015444015413,-0.027450980392156876,0,,,,,,,
2020-01-07,128000,129000,126500,127500,126734,0.0,0.04435483870967749,1,,,,,,,
2020-01-08,126000,126500,123000,124000,311505,-0.027450980392156876,0.01158301158301156,1,,,126800.0,,,,
2020-01-09,125500,129500,125500,129500,328602,0.04435483870967749,0.003816793893129722,1,,,127600.0,,,,
2020-01-10,129500,131500,129000,131000,298875,0.01158301158301156,-0.019011406844106515,0,,,127900.0,,,,
2020-01-13,130500,133000,130500,131500,179332,0.003816793893129722,0.0,0,,,128700.0,,,,
2020-01-14,131500,132500,128000,129000,168955,-0.019011406844106515,-0.007751937984496138,0,,,129000.0,,,,
2020-01-15,129500,131000,128000,129000,138166,0.0,0.0,0,,,130000.0,,,,
2020-01-16,129000,129500,126500,128000,97296,-0.007751937984496138,0.00390625,1,,,129700.0,,,,
2020-01-17,128500,129500,127500,128000,111344,0.0,-0.01945525291828798,0,,,129100.0,,,,
2020-01-20,128000,129000,126000,128500,164228,0.00390625,0.011904761904761862,1,,,128500.0,,,,
2020-01-21,128500,129000,126000,126000,91241,-0.01945525291828798,-0.019607843137254943,0,,45.214803876838594,127900.0,,,,
2020-01-22,126500,127500,125500,127500,96560,0.011904761904761862,-0.04800000000000004,0,,50.85707232303579,127600.0,,,,
2020-01-23,126500,127000,124500,125000,146894,-0.019607843137254943,-0.004201680672268893,0,,42.9227244514927,127000.0,,,,
2020-01-28,118000,121500,116000,119000,221836,-0.04800000000000004,-0.016877637130801704,0,,30.58845667854716,125200.0,,,,
2020-01-29,120000,120500,117500,118500,132021,-0.004201680672268893,-0.02145922746781115,0,,29.819451645059445,123200.0,,,,
2020-01-30,119000,120000,116500,116500,114536,-0.016877637130801704,-0.00877192982456143,0,,26.9056512353326,121300.0,,,,
2020-01-31,116500,117500,113500,114000,189732,-0.02145922746781115,0.008849557522123908,1,,23.777924596267127,118600.0,125750.0,,135365.0923032491,116134.90769675089
2020-02-03,111000,114000,109500,113000,214585,-0.00877192982456143,-0.03508771929824561,0,,22.644002670929396,116200.0,125125.0,,136232.99261793058,114017.00738206942
2020-02-04,112500,115000,112000,114000,193890,0.008849557522123908,0.1227272727272728,1,,26.422663842854618,115200.0,124350.0,,136262.59837315104,112437.40162684898
2020-02-05,115000,116000,110000,110000,295459,-0.03508771929824561,-0.02429149797570851,0,,21.829320989518067,113500.0,123475.0,,136818.44408314436,110131.55591685564
2020-02-06,112500,124000,112500,123500,678051,0.1227272727272728,0.0,0,,52.09675728576174,114900.0,123275.0,,136490.4265916769,110059.57340832312
2020-02-07,123000,125000,119000,120500,263663,-0.02429149797570851,0.0,0,,47.678728070380856,116200.0,123100.0,,136364.99151903237,109835.00848096763
2020-02-10,118500,122000,118000,120500,188857,0.0,0.0,0,,47.678728070380856,117700.0,122650.0,,135623.43439494725,109676.56560505275
2020-02-11,120500,122000,119500,120500,147919,0.0,-0.03319502074688796,0,,47.678728070380856,119000.0,122125.0,,134542.22593818768,109707.77406181234
2020-02-12,119500,121500,118000,120500,222810,0.0,0.0,0,,47.678728070380856,121100.0,121575.0,,133233.79496346,109916.20503653998
2020-02-13,121000,121500,116500,116500,260709,-0.03319502074688796,-0.012875536480686733,0,,41.38461826503501,119700.0,120950.0,,132285.3429590816,109614.6570409184
2020-02-14,116000,117500,115500,116500,162908,0.0,0.004347826086956497,1,,41.38461826503501,118900.0,120325.0,,131184.44289547123,109465.55710452877
2020-02-17,116500,116500,115000,115000,124128,-0.012875536480686733,0.0,0,,39.13761039185408,117800.0,119675.0,,130169.16504539551,109180.83495460449
2020-02-18,114500,115500,114000,115500,141963,0.004347826086956497,-0.0043290043290042934,0,,40.301186430777584,116800.0,119050.0,,128959.0867389483,109140.9132610517
2020-02-19,117500,117500,114000,115500,136036,0.0,-0.02608695652173909,0,,40.301186430777584,115800.0,118400.0,,127408.88450364422,109391.11549635578
2020-02-20,116000,117500,114500,115000,127187,-0.0043290043290042934,-0.0535714285714286,0,-86.09969567657663,39.42699053162013,115500.0,117850.0,,126258.92383126408,109441.07616873592
2020-02-21,113500,114000,112000,112000,159031,-0.02608695652173909,0.037735849056603765,1,-256.0446884015014,34.58019885457533,114600.0,117075.0,,124593.47723944159,109556.52276055841
2020-02-24,109000,109500,105500,106000,286441,-0.0535714285714286,-0.018181818181818188,0,-711.1664798513557,27.34100932690295,112800.0,116125.0,,124180.27777298843,108069.72222701157
2020-02-25,106000,110500,105500,110000,188197,0.037735849056603765,-0.00462962962962965,0,-681.3757971499958,36.83468804208228,111700.0,115675.0,,124037.26643918987,107312.73356081013
2020-02-26,107500,109500,106000,108000,246459,-0.018181818181818188,-0.032558139534883734,0,-730.5660364164805,34.41349905494039,110200.0,115150.0,,124038.75694346524,106261.24305653476
2020-02-27,107500,109000,106500,107500,167722,-0.00462962962962965,0.004807692307692291,1,-729.2897503305348,33.815078116574654,108700.0,114700.0,,124162.55779374696,105237.44220625304
2020-02-28,105000,106000,103000,104000,303668,-0.032558139534883734,-0.009569377990430672,0,-886.2397214701796,29.8960810860071,107100.0,114200.0,,124751.7771015124,103648.2228984876
2020-03-02,104500,106000,103000,104500,169866,0.004807692307692291,0.024154589371980784,1,-876.8446935884085,31.124137264906267,106800.0,113775.0,,125139.30816196048,102410.69183803952
2020-03-03,107500,107500,103000,103500,286190,-0.009569377990430672,0.04245283018867929,1,-857.4083351466415,29.992509932248183,105500.0,113250.0,,125462.69830954657,101037.30169045343
2020-03-04,104000,107000,103000,106000,309198,0.024154589371980784,-0.03619909502262442,0,-607.3811208758398,36.234414839743515,105100.0,113050.0,,125595.5171276437,100504.4828723563
2020-03-05,107500,111000,106000,110500,298132,0.04245283018867929,-0.09014084507042253,0,-96.91119311072225,45.63120514823491,105700.0,112400.0,,124025.83330346696,100774.16669653304
2020-03-06,108000,108500,105000,106500,234116,-0.03619909502262442,-0.006191950464396245,0,7.810242495868806,39.9899447029682,106200.0,111700.0,,122971.20224288438,100428.79775711562
2020-03-09,101500,102000,96200,96900,812249,-0.09014084507042253,-0.00830737279335414,0,-504.6700053278428,30.30622888958696,104680.0,110520.0,,122758.8888384527,98281.1111615473
2020-03-10,95000,98300,95000,96300,422659,-0.006191950464396245,-0.06701570680628277,0,-801.6260303322997,29.820195154528363,103240.0,109310.0,,122134.02432935941,96485.97567064059
2020-03-11,97200,99300,95000,95500,355652,-0.00830737279335414,-0.09203142536475872,0,-958.865187232539,29.148950473176356,101140.0,108060.0,,121148.37652270144,94971.62347729856
2020-03-12,95600,96700,87400,89100,612408,-0.06701570680628277,-0.053152039555006136,0,-1375.4832511992163,24.41428721723743,96860.0,106690.0,,121571.11554958171,91808.88445041829
2020-03-13,78700,84000,75500,80900,969928,-0.09203142536475872,0.02610966057441244,1,-2044.571972079495,19.94432310138302,91740.0,104910.0,,122869.72160140582,86950.27839859418
2020-03-16,82200,83000,76400,76600,526279,-0.053152039555006136,-0.08524173027989823,0,-2583.2807911909003,18.075416542825664,87680.0,102990.0,,124149.76370378467,81830.23629621533
2020-03-17,70200,80200,70200,78600,616264,0.02610966057441244,-0.07788595271210019,0,-2604.0909057617155,21.748309237105985,84140.0,101145.0,,123987.80849632993,78302.19150367007
2020-03-18,77600,78900,71900,71900,404985,-0.08524173027989823,0.16138763197586736,1,-2848.4796703848215,18.720425444938996,79420.0,98965.0,,124117.03967872195,73812.96032127805
2020-03-19,73000,74900,64200,66300,661951,-0.07788595271210019,-0.10909090909090913,0,-3143.5002469912015,16.63568368745399,74860.0,96530.0,,124294.80505964346,68765.19494035654
2020-03-20,67600,77000,65800,77000,517444,0.16138763197586736,0.07725947521865884,1,-2407.3978031678707,32.17717996160184,74080.0,94780.0,,122834.48983674456,66725.51016325544
2020-03-23,69600,72500,67600,68600,324195,-0.10909090909090913,0.06901217861975639,1,-2277.025565125956,27.7961390988779,72480.0,92910.0,,122658.40499926012,63161.595000739886
2020-03-24,70800,75000,69400,73900,294642,0.07725947521865884,-0.016455696202531622,0,-1653.655817111936,33.91039675550489,71540.0,91105.0,,120867.35709751505,61342.64290248495
2020-03-25,77000,81400,76000,79000,492705,0.06901217861975639,-0.005148005148005175,0,-762.9573697129927,39.24208973682986,72960.0,89655.0,,118802.99993138474,60507.00006861526
2020-03-26,81300,82200,77700,77700,434213,-0.016455696202531622,-0.012936610608020649,0,-158.0884712362622,38.39187396071214,75240.0,88165.0,,116548.46525708243,59781.53474291758
2020-03-27,81500,81700,74500,77300,393599,-0.005148005148005175,0.030144167758846763,1,293.7159892978252,38.118214226050604,75300.0,86830.0,108926.66666666667,114614.03138495213,59045.96861504787
2020-03-30,74900,77500,72900,76300,248836,-0.012936610608020649,-0.027989821882951627,0,586.9382526448953,37.40046410590991,76840.0,85420.0,108106.66666666667,112322.23782513279,58517.76217486722
2020-03-31,77500,78900,76700,78600,301113,0.030144167758846763,0.03795811518324599,1,974.6536110664765,40.18996989954382,77780.0,84175.0,107258.33333333333,109893.77718710602,58456.222812893975
2020-04-01,78100,80600,75700,76400,312501,-0.027989821882951627,-0.034047919293820894,0,1111.8698111763242,38.426117699242766,77260.0,82695.0,106406.66666666667,106559.57416339134,58830.425836608665
2020-04-02,76900,79400,74300,79300,350961,0.03795811518324599,0.05352480417754579,1,1407.8208011450151,42.03732900043744,77580.0,81135.0,105603.33333333333,101320.76478610621,60949.23521389379
2020-04-03,80800,82700,76200,76600,472317,-0.034047919293820894,0.00991325898389106,1,1427.161816505759,39.702654409593556,77440.0,79640.0,104813.33333333333,96191.78540218563,63088.21459781436
2020-04-06,77700,81000,76900,80700,262082,0.05352480417754579,-0.024539877300613466,0,1702.822494118359,44.723072801574894,78320.0,78830.0,104000.0,93389.54669624043,64270.45330375957
2020-04-07,81800,82500,79000,81500,342276,0.00991325898389106,0.051572327044025146,1,1910.2094145573228,45.67355463615638,78900.0,78090.0,103175.0,90344.61545704334,65835.38454295666
