Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,428000,428500,420500,424000,23211,-0.0023529411764705577,,,,,
2020-01-03,426000,426500,420500,425500,29362,0.0035377358490567,,,,,
2020-01-06,427000,428500,420500,421500,20916,-0.009400705052878933,,,,,
2020-01-07,425000,430000,424500,428000,26831,0.01542111506524324,,,,,
2020-01-08,424000,436000,422500,435000,59568,0.016355140186915973,,,426800.0,,
2020-01-09,428500,434000,424500,427500,39016,-0.017241379310344862,,,427500.0,,
2020-01-10,425500,427500,420000,421500,34422,-0.01403508771929829,,,426700.0,,
2020-01-13,421000,422500,418000,422500,25925,0.0023724792408066353,,,426900.0,,
2020-01-14,419000,423000,419000,422000,31511,-0.0011834319526626835,,,425700.0,,
2020-01-15,427500,427500,419500,423000,22663,0.0023696682464455776,,,423300.0,,
2020-01-16,423000,424000,416500,419500,37349,-0.008274231678486954,,,421700.0,,
2020-01-17,418500,421500,416000,416000,22990,-0.008343265792610244,,,420600.0,,
2020-01-20,416500,420000,416500,418000,23156,0.004807692307692291,,,419700.0,,
2020-01-21,419000,419500,413000,414500,13259,-0.00837320574162681,,35.516052025770705,418200.0,,
2020-01-22,418000,418000,410500,411000,30359,-0.008443908323281013,,31.516489969683846,415800.0,,
2020-01-23,409000,410500,406500,407000,27786,-0.009732360097323589,,27.68002789086742,413300.0,,
2020-01-28,406500,411500,395000,395000,41506,-0.029484029484029506,,19.86684606698148,409100.0,,
2020-01-29,396000,399000,392500,396500,24577,0.0037974683544304,,22.80025083339764,404800.0,,
2020-01-30,396500,397000,388500,389000,34811,-0.018915510718789386,,19.046036546872728,399700.0,,
2020-01-31,389000,391500,380000,380000,49497,-0.023136246786632397,,15.704352422942222,393500.0,414850.0,
2020-02-03,376500,379500,370000,376500,40315,-0.009210526315789447,,14.629380926700719,387400.0,412475.0,
2020-02-04,372000,387000,372000,382000,36541,0.014608233731739695,,23.492018480780516,384800.0,410300.0,
2020-02-05,382500,388000,378500,387500,38180,0.014397905759162333,,31.18544081010927,383000.0,408600.0,
2020-02-06,394000,420500,387500,420500,159287,0.08516129032258068,,58.28798015406465,389300.0,408225.0,
2020-02-07,425000,437000,412500,433000,133505,0.029726516052318575,,64.06184009203996,399900.0,408125.0,
2020-02-10,431000,441000,431000,437000,66292,0.009237875288683695,,65.69812004108374,412000.0,408600.0,
2020-02-11,434000,437500,426500,431000,67241,-0.013729977116704761,,61.19712307360066,421800.0,409075.0,
2020-02-12,424000,431500,421000,423000,75998,-0.018561484918793503,,55.71611979965334,428900.0,409100.0,
2020-02-13,423000,427000,419500,422000,49622,-0.0023640661938534313,,55.052376993650356,429200.0,409100.0,
2020-02-14,421000,434000,418500,430500,56123,0.020142180094786744,,59.471931358932395,428700.0,409475.0,
2020-02-17,431500,448000,430500,443500,72789,0.030197444831591147,,65.12064217025997,430000.0,410675.0,
2020-02-18,439500,446500,436000,437000,42204,-0.01465614430665163,,60.574549211678004,431200.0,411725.0,
2020-02-19,445500,463500,441000,461000,110265,0.05491990846681927,,69.14073954386487,438800.0,413875.0,
2020-02-20,458000,461000,448000,448000,64515,-0.02819956616052066,4538.128271455036,61.363301443476026,444000.0,415550.0,
2020-02-21,444500,451500,440000,440000,47327,-0.017857142857142905,3588.3508486058827,57.10617150532002,445900.0,417000.0,
2020-02-24,431000,440000,426000,426000,48775,-0.03181818181818186,1865.2878666523584,50.50306023274461,442400.0,417950.0,
2020-02-25,429000,431000,416000,427500,46681,0.0035211267605634866,732.7927068402969,51.15474246602875,440500.0,419575.0,
2020-02-26,419000,433500,419000,427000,40463,-0.0011695906432748204,-99.48422605946871,50.91410730016524,433700.0,421100.0,
2020-02-27,422500,434000,422500,428500,37011,0.003512880562060783,-572.0987861190997,51.64893442570754,429800.0,423075.0,
2020-02-28,426000,430000,411500,414500,58215,-0.03267211201866982,-1782.3785628202986,44.89376866727279,424700.0,424800.0,
2020-03-02,411500,419000,405500,410500,46993,-0.00965018094089265,-2749.32870111571,43.15699786467065,421600.0,426500.0,
2020-03-03,413500,421000,408000,408500,55143,-0.00487210718635811,-3379.1738082008683,42.27633742386541,417800.0,427825.0,
2020-03-04,408500,424000,408000,413500,39740,0.012239902080783294,-3310.2850238809374,45.28247202738446,415100.0,429125.0,
2020-03-05,416000,424000,414000,418500,44991,0.012091898428053138,-2799.509827889401,48.18828206316877,413100.0,429025.0,
2020-03-06,418000,418000,409500,409500,47685,-0.021505376344086002,-2925.6111138812857,43.690626330642196,412100.0,427850.0,
2020-03-09,402500,404000,391000,392000,67829,-0.042735042735042694,-3980.0658855797265,36.54757797620003,408400.0,425600.0,
2020-03-10,384000,396500,384000,393000,51889,0.0025510204081633514,-4371.420219522333,37.17961504099417,405300.0,423700.0,
2020-03-11,393500,398000,383000,384500,51264,-0.021628498727735423,-4922.945059942373,34.07286308347054,399500.0,421775.0,
2020-03-12,390000,390000,370000,379500,77744,-0.013003901170351106,-5311.36761635486,32.35991265646905,391700.0,419650.0,
2020-03-13,358500,383000,352000,374000,93055,-0.01449275362318836,-5597.002219454683,30.54105951568698,384600.0,416825.0,
2020-03-16,377000,382000,361000,362500,58656,-0.03074866310160429,-6173.387169559165,27.109920095938577,378700.0,412775.0,
2020-03-17,349500,360000,342500,353500,51935,-0.024827586206896513,-6728.179195228986,24.765030075824356,370800.0,408600.0,
2020-03-18,348500,353500,317000,317000,113397,-0.10325318246110327,-8980.00495308076,17.974699499547313,357300.0,401400.0,
2020-03-19,317000,325000,292000,293500,90482,-0.07413249211356465,-11327.35727267924,15.103355733153322,340100.0,393675.0,
2020-03-20,297500,306500,289500,295000,87185,0.005110732538330387,-11990.272769159608,16.025458391633777,324300.0,386425.0,
2020-03-23,284000,301500,276500,295000,78311,0.0,-11631.063010834925,16.025458391633777,310800.0,379875.0,
2020-03-24,306000,340000,302000,337000,73129,0.14237288135593218,-7943.183888086871,37.92119262335296,307500.0,375350.0,
2020-03-25,360000,365000,344000,358500,86495,0.06379821958456966,-3652.441997746144,45.7230995149308,315800.0,371925.0,
2020-03-26,358500,366000,350000,360000,59655,0.004184100418409997,-476.793806304755,46.23082417832254,329100.0,368500.0,
2020-03-27,378000,378000,351500,361500,65147,0.004166666666666652,1834.5492414462824,46.7670875474917,342400.0,365850.0,401833.3333333333
2020-03-30,360500,370000,346000,360000,57957,-0.004149377593360981,3287.363847363442,46.270117699245475,355400.0,363325.0,400766.6666666667
2020-03-31,369000,369000,356000,356000,56848,-0.011111111111111072,3958.8737893768994,44.89990326993322,359200.0,360700.0,399608.3333333333
2020-04-01,352000,362500,345500,345500,61131,-0.0294943820224719,3681.6375546856543,41.431477940146536,356600.0,357300.0,398341.6666666667
2020-04-02,346000,367000,342000,365500,55880,0.05788712011577424,4762.326327970259,49.44265901899698,357700.0,354650.0,397300.0
2020-04-03,359000,376000,358000,371000,55214,0.015047879616963078,5701.274267248769,51.410944624899166,359600.0,352725.0,396233.3333333333
2020-04-06,375000,379500,371500,374500,40665,0.009433962264151052,6361.530910294099,52.6736355918041,362500.0,351850.0,395350.0
2020-04-07,382500,394500,380000,386500,70064,0.03204272363150862,7340.448430457434,56.81714086828264,368600.0,351525.0,394766.6666666667
2020-04-08,386500,398500,384500,386000,67128,-0.001293661060802087,7653.328776405884,56.59480233219803,376700.0,351600.0,394158.3333333333
2020-04-09,394000,399000,388000,390500,58937,0.011658031088082943,7833.993054793584,58.18092573795438,381700.0,352150.0,393633.3333333333
2020-04-10,394000,397000,385000,385500,53149,-0.012804097311139517,7298.193082384873,55.74349865432217,384600.0,352725.0,393008.3333333333
2020-04-13,385500,390500,380000,382500,37402,-0.0077821011673151474,6452.415987045125,54.27429786540597,386200.0,353725.0,392391.6666666667
2020-04-14,385000,399500,384500,390000,67588,0.019607843137254832,6112.06737808648,57.30399269632518,386900.0,355550.0,391958.3333333333
2020-04-16,390000,412000,389500,412000,78432,0.05641025641025643,7017.778676552912,64.69383471155516,392100.0,360300.0,391858.3333333333
2020-04-17,402000,412000,402000,404000,61886,-0.01941747572815533,6726.492450234511,60.587247041750835,394800.0,365825.0,391683.3333333333
2020-04-20,400000,406500,398500,399500,50695,-0.011138613861386149,5908.251856826085,58.34377858960735,397600.0,371050.0,391491.6666666667
2020-04-21,399500,401500,388500,396000,49721,-0.008760951188986232,4852.9715616326885,56.588652531972656,400300.0,376100.0,391308.3333333333
2020-04-22,396000,396000,385000,395500,39150,-0.0012626262626262985,3884.8309980333215,56.3279624869585,401400.0,379025.0,391316.6666666667
2020-04-23,393000,400000,392000,392500,42363,-0.007585335018963302,2853.6609829311083,54.69973074637162,397500.0,380725.0,391250.0
2020-04-24,391500,396500,390000,390000,34271,-0.006369426751592355,1862.4457261221623,53.316616070941535,394700.0,382225.0,391266.6666666667
