Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,44100,44300,42300,42500,1355029,-0.040632054176072185,,,,,
2020-01-03,42600,42900,41500,42000,1569720,-0.0117647058823529,,,,,
2020-01-06,41350,41950,41350,41900,830880,-0.0023809523809523725,,,,,
2020-01-07,41900,42300,41550,42050,1124218,0.0035799522673030104,,,,,
2020-01-08,41300,41900,41100,41300,997335,-0.017835909631391256,,,41950.0,,
2020-01-09,41250,41750,40300,40750,1908796,-0.013317191283293006,,,41600.0,,
2020-01-10,40850,41200,40400,40400,1455064,-0.008588957055214674,,,41280.0,,
2020-01-13,40150,40500,39950,40450,1299326,0.0012376237623761277,,,40990.0,,
2020-01-14,40450,41300,40350,41150,1412170,0.017305315203955507,,,40810.0,,
2020-01-15,40900,41350,40550,41200,920045,0.0012150668286756705,,,40790.0,,
2020-01-16,41100,41800,40900,41150,1105472,-0.0012135922330097637,,,40870.0,,
2020-01-17,41150,41800,41100,41400,1016691,0.0060753341433779084,,,41070.0,,
2020-01-20,41700,41900,41450,41600,722748,0.004830917874396157,,,41300.0,,
2020-01-21,41700,41750,41300,41600,567421,0.0,,46.3429124429301,41390.0,,
2020-01-22,41900,42650,41300,42600,1435894,0.024038461538461453,,63.910755823814924,41670.0,,
2020-01-23,43300,44300,42900,43400,2060957,0.018779342723004744,,71.85093067270273,42120.0,,
2020-01-28,42200,42800,42000,42700,1631227,-0.016129032258064502,,59.51265801253914,42380.0,,
2020-01-29,42750,42750,42000,42550,1025015,-0.003512880562060894,,57.244196919573284,42570.0,,
2020-01-30,42450,42750,41650,41950,1030375,-0.014101057579318454,,49.170518454696285,42640.0,,
2020-01-31,41900,42350,40900,40900,1349571,-0.02502979737783073,,38.84526345908541,42300.0,41677.5,
2020-02-03,40200,40550,39100,40100,1428913,-0.019559902200488977,,33.13598467198331,41640.0,41557.5,
2020-02-04,40900,41150,40150,40250,1122184,0.0037406483790523026,,35.06315594142292,41150.0,41470.0,
2020-02-05,39950,40200,39350,39400,1554328,-0.02111801242236022,,29.818407580609986,40520.0,41345.0,
2020-02-06,39750,41700,39250,41300,1405887,0.048223350253807196,,48.39873490422598,40390.0,41307.5,
2020-02-07,40550,40750,40200,40500,1054261,-0.01937046004842613,,43.21134389333101,40310.0,41267.5,
2020-02-10,40100,40850,39900,40650,701557,0.0037037037037037646,,44.41433857829386,40420.0,41262.5,
2020-02-11,41100,42050,40900,41350,1141865,0.017220172201722006,,49.76269025313899,40640.0,41310.0,
2020-02-12,40950,41900,40800,41650,1012598,0.007255139056831839,,51.89878787677915,41090.0,41370.0,
2020-02-13,41750,42250,41200,41250,951609,-0.009603841536614643,,48.91245896456192,41080.0,41375.0,
2020-02-14,41000,42300,40650,41650,984696,0.00969696969696976,,51.893505907757266,41310.0,41397.5,
2020-02-17,41500,41650,41200,41450,776081,-0.004801920768307322,,50.3126732601927,41470.0,41412.5,
2020-02-18,41150,41900,40900,41350,809542,-0.0024125452352231624,,49.50070517851389,41470.0,41410.0,
2020-02-19,41500,41650,41050,41300,818025,-0.0012091898428052694,,49.07425337751512,41400.0,41395.0,
2020-02-20,41250,41500,40500,40550,1144520,-0.018159806295399483,40.82987130669804,43.07908991089419,41260.0,41342.5,
2020-02-21,40100,40750,40000,40050,971041,-0.012330456226880449,-28.922882881847784,39.60536978246861,40940.0,41215.0,
2020-02-24,39050,39450,38150,38600,1185870,-0.03620474406991259,-161.75269034015002,31.63792622381814,40370.0,40975.0,
2020-02-25,38300,39100,37950,38150,1407263,-0.011658031088082943,-262.96848386636526,29.644766288274866,39730.0,40747.5,
2020-02-26,37650,38650,37200,38150,1168647,0.0,-309.7460196916349,29.644766288274866,39100.0,40527.5,
2020-02-27,37600,38150,37500,37700,1053667,-0.011795543905635641,-347.9625293939712,27.62627951390462,38530.0,40315.0,
2020-02-28,37500,37600,36000,36250,1633356,-0.038461538461538436,-441.8343680162998,22.34638421263888,37770.0,40082.5,
2020-03-02,35200,36700,34500,34500,2981038,-0.0482758620689655,-583.8072409330329,17.899969799509037,36950.0,39802.5,
2020-03-03,35900,35950,34750,34900,1411743,0.011594202898550732,-609.9478656741312,21.733384934669047,36300.0,39535.0,
2020-03-04,35150,36250,34900,35750,1614490,0.024355300859598916,-532.0086032744475,29.28905201586271,35820.0,39352.5,
