Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,542000,545000,539000,541000,40246,0.0,0.024778761061946986,1,,,,,,,
2020-01-03,547000,568000,542000,565000,112404,0.0443622920517559,0.02590673575129543,1,,,,,,,
2020-01-06,562000,587000,562000,579000,107006,0.024778761061946986,0.01683501683501687,1,,,,,,,
2020-01-07,583000,596000,574000,594000,84378,0.02590673575129543,0.0066225165562914245,1,,,,,,,
2020-01-08,587000,604000,584000,604000,109267,0.01683501683501687,0.0,0,,,576600.0,,,,
2020-01-09,597000,608000,596000,608000,71171,0.0066225165562914245,0.009868421052631637,1,,,590000.0,,,,
2020-01-10,605000,618000,605000,608000,53031,0.0,-0.006514657980456029,0,,,598600.0,,,,
2020-01-13,605000,615000,604000,614000,66084,0.009868421052631637,0.014754098360655776,1,,,605600.0,,,,
2020-01-14,614000,615000,605000,610000,64120,-0.006514657980456029,0.02100161550888524,1,,,608800.0,,,,
2020-01-15,608000,622000,608000,619000,56839,0.014754098360655776,-0.0015822784810126667,0,,,611800.0,,,,
2020-01-16,624000,637000,617000,632000,79907,0.02100161550888524,-0.0015847860538826808,0,,,616600.0,,,,
2020-01-17,633000,641000,625000,631000,49319,-0.0015822784810126667,0.0031746031746031633,1,,,621200.0,,,,
2020-01-20,632000,641000,627000,630000,40779,-0.0015847860538826808,0.017405063291139333,1,,,624400.0,,,,
2020-01-21,630000,641000,627000,632000,59896,0.0031746031746031633,0.004665629860031162,1,,92.15793946658987,628800.0,,,,
2020-01-22,638000,644000,632000,643000,56758,0.017405063291139333,-0.003095975232198178,0,,93.48704214803419,633600.0,,,,
2020-01-23,640000,646000,638000,646000,51057,0.004665629860031162,0.007763975155279601,1,,93.79587408153851,636400.0,,,,
2020-01-28,637000,652000,636000,644000,90471,-0.003095975232198178,0.009244992295839749,1,,90.7078393291812,639000.0,,,,
2020-01-29,644000,658000,641000,649000,80218,0.007763975155279601,-0.02900763358778624,0,,91.46442149098831,642800.0,,,,
2020-01-30,651000,665000,651000,655000,77424,0.009244992295839749,0.0062893081761006275,1,,92.27704404938385,647400.0,,,,
2020-01-31,659000,659000,632000,636000,107016,-0.02900763358778624,0.02499999999999991,1,,69.66037060267789,646000.0,617000.0,,674854.9911416466,559145.0088583534
2020-02-03,636000,648000,633000,640000,94982,0.0062893081761006275,0.0015243902439023849,1,,71.25753680325957,644800.0,621950.0,,668851.9189372889,575048.0810627111
2020-02-04,646000,660000,638000,656000,71409,0.02499999999999991,0.019786910197869156,1,,76.57060697536856,647200.0,626500.0,,667733.4815410975,585266.5184589025
2020-02-05,652000,664000,651000,657000,69095,0.0015243902439023849,0.0029850746268655914,1,,76.8585305340715,648800.0,630400.0,,667469.6641473866,593330.3358526134
2020-02-06,663000,675000,657000,670000,79693,0.019786910197869156,-0.0357142857142857,0,,80.25549130226662,651800.0,634200.0,,671146.4477318191,597253.5522681809
2020-02-07,663000,677000,662000,672000,58755,0.0029850746268655914,-0.006172839506172867,0,,80.7242846384608,659000.0,637600.0,,675311.5366963487,599888.4633036513
2020-02-10,661000,669000,638000,648000,120937,-0.0357142857142857,0.009316770186335477,1,,61.77096077212495,660600.0,639600.0,,674991.5244091019,604208.4755908981
2020-02-11,648000,656000,631000,644000,120028,-0.006172839506172867,-0.03230769230769226,0,,59.273077783143236,658200.0,641400.0,,673707.274722577,609092.725277423
2020-02-12,636000,660000,635000,650000,172621,0.009316770186335477,0.044515103338632844,1,,61.770339814726334,656800.0,643200.0,,673123.9034886837,613276.0965113163
2020-02-13,647000,654000,624000,629000,156229,-0.03230769230769226,0.0015220700152207556,1,,50.17415088892544,648600.0,644150.0,,670827.8934700636,617472.1065299364
2020-02-14,635000,661000,630000,657000,157977,0.044515103338632844,-0.00455927051671734,0,,60.75351334380872,645600.0,646050.0,,670622.1386940589,621477.8613059411
2020-02-17,660000,666000,651000,658000,44676,0.0015220700152207556,0.04885496183206106,1,,61.071420276804794,647600.0,647350.0,,671559.7087962674,623140.2912037326
2020-02-18,652000,658000,646000,655000,52270,-0.00455927051671734,-0.01601164483260553,0,,59.51393545799356,649800.0,648550.0,,671757.5418775895,625342.4581224105
2020-02-19,667000,689000,660000,687000,140128,0.04885496183206106,-0.010355029585798814,0,,68.68715417891202,657200.0,651400.0,,678473.2340144297,624326.7659855703
2020-02-20,700000,711000,674000,676000,110032,-0.01601164483260553,-0.008968609865470878,0,-332.2046210422195,63.37171632092998,666600.0,653600.0,,681156.4874394411,626043.5125605589
2020-02-21,661000,689000,661000,669000,79837,-0.010355029585798814,0.009049773755656076,1,-600.082286694349,60.18012939436579,669000.0,654900.0,,682784.762864333,627015.237135667
2020-02-24,670000,687000,661000,663000,96037,-0.008968609865470878,0.004484304932735439,1,-1273.8640526023955,57.50670688580804,670000.0,655750.0,,683533.9881946434,627966.0118053566
2020-02-25,667000,669000,648000,669000,92439,0.009049773755656076,-0.0267857142857143,0,-1398.022531677003,59.446807339863746,672800.0,657000.0,,684806.4740663049,629193.5259336951
2020-02-26,665000,673000,657000,672000,89770,0.004484304932735439,-0.007645259938837912,0,-1359.4458052141326,60.41985890169031,669800.0,658150.0,,686436.2157242727,629863.7842757273
2020-02-27,668000,675000,649000,654000,68808,-0.0267857142857143,0.018489984591679498,1,-2557.964548564627,52.309706421040595,665400.0,658100.0,,686411.8349811538,629788.1650188462
2020-02-28,654000,659000,641000,649000,122145,-0.007645259938837912,0.027231467473525006,1,-3633.582684628569,50.29033581194084,661400.0,658750.0,,685559.5132369107,631940.4867630893
