Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2020-03-30,160000,165000,159000,162500,630830,-0.009146341463414642,-0.009146341463414642,1177.1439515860384,48.2478457406655,158200.0,162025.0,177033.33333333334,185203.6000440061,138846.3999559939,170000.0
2020-03-31,163500,171000,163500,170000,858165,0.04615384615384621,0.04615384615384621,2044.9341660117952,53.70850632142981,161000.0,161775.0,176841.66666666666,184491.67889459195,139058.32110540805,163000.0
2020-04-01,166500,171000,163000,163000,720283,-0.04117647058823526,-0.04117647058823526,2095.985105242942,48.55854598598962,162400.0,161000.0,176550.0,182400.9345590327,139599.0654409673,173500.0
2020-04-02,166500,175000,164500,173500,1086863,0.0644171779141105,0.0644171779141105,2744.4754578391194,55.45788639642301,166600.0,160625.0,176325.0,180841.02087454402,140408.97912545598,172000.0
2020-04-03,170000,172500,168000,172000,663454,-0.008645533141210415,-0.008645533141210415,2961.367144014457,54.33670905404541,168200.0,160250.0,176141.66666666666,179295.9969547409,141204.0030452591,173000.0
2020-04-06,173500,176000,170500,173000,655547,0.005813953488372103,0.005813953488372103,3049.1659317469957,54.99001007794388,170300.0,160500.0,175925.0,180070.3857907809,140929.6142092191,169500.0
2020-04-07,174000,174500,167500,169500,873091,-0.020231213872832332,-0.020231213872832332,2757.3200810262406,52.17634431436793,170200.0,160375.0,175616.66666666666,179680.11590226798,141069.88409773202,166500.0
2020-04-08,169000,169500,166500,166500,588577,-0.017699115044247815,-0.017699115044247815,2268.4437093047004,49.82315004160883,170900.0,160200.0,175258.33333333334,179214.20521610093,141185.79478389907,167500.0
2020-04-09,168500,169000,165000,167500,682921,0.006006006006006093,0.006006006006006093,1931.8005445690815,50.62257191877376,169700.0,160250.0,174875.0,179335.33468399232,141164.66531600768,166500.0
2020-04-10,166000,167000,164000,166500,483720,-0.005970149253731294,-0.005970149253731294,1576.1833038573518,49.768659630019584,168600.0,160275.0,174458.33333333334,179391.68119732084,141158.31880267916,166000.0
2020-04-13,164500,168000,162500,166000,413768,-0.0030030030030030463,-0.0030030030030030463,1255.6319146306828,49.32068558722422,167200.0,160825.0,174033.33333333334,179935.9261941958,141714.0738058042,168500.0
2020-04-14,168000,170000,166500,168500,520725,0.015060240963855387,0.015060240963855387,1162.454107617102,51.663442923710626,167000.0,161700.0,173658.33333333334,180531.88785013335,142868.11214986665,170500.0
2020-04-16,168000,172500,167500,170500,841066,0.011869436201780381,0.011869436201780381,1182.1158916286552,53.51478261449323,167800.0,162925.0,173375.0,180668.3790468445,145181.6209531555,179000.0
2020-04-17,175500,180000,173500,179000,900031,0.04985337243401755,0.04985337243401755,1683.5931756015084,60.44823966646838,170100.0,164675.0,173325.0,181486.52878235647,147863.47121764353,180000.0
2020-04-20,181000,182000,179000,180000,663723,0.005586592178770999,0.005586592178770999,1978.305084719395,61.18180045609331,172800.0,165975.0,173225.0,183296.87922830545,148653.12077169455,178500.0
2020-04-21,180500,181500,173500,178500,759150,-0.008333333333333304,-0.008333333333333304,1963.918060322676,59.40209553937844,175300.0,167750.0,173150.0,182353.0818665102,153146.9181334898,182000.0
2020-04-22,175000,182500,173000,182000,611589,0.019607843137254832,0.019607843137254832,2071.1601568017895,62.1674620081907,178000.0,169050.0,173208.33333333334,183865.19490253166,154234.80509746834,190000.0
2020-04-23,190000,196000,186500,190000,1521478,0.04395604395604402,0.04395604395604402,2531.4741162211712,67.59997792514739,181900.0,170750.0,173375.0,186925.59890699567,154574.40109300433,192500.0
2020-04-24,189000,197499,189000,192500,928695,0.013157894736842035,0.013157894736842035,2832.189368234702,69.09352760795974,184600.0,172750.0,173583.33333333334,189292.369842317,156207.630157683,197500.0
2020-04-27,193000,200000,192499,197500,927347,0.025974025974025983,0.025974025974025983,3170.1962790490497,71.88496373523189,188100.0,174425.0,173883.33333333334,193650.6989469824,155199.3010530176,198000.0
2020-04-28,197500,198000,194500,198000,433549,0.0025316455696202667,0.0025316455696202667,3219.4529925812603,72.15579436055972,192000.0,176200.0,174225.0,197169.97854076154,155230.02145923846,197500.0
2020-04-29,199500,200000,196499,197500,676743,-0.002525252525252486,-0.002525252525252486,3013.9891097455456,71.41493992897485,195100.0,177575.0,174508.33333333334,200273.62330627124,154876.37669372876,199000.0
2020-05-04,198500,203000,193500,199000,1104027,0.0075949367088608,0.0075949367088608,2780.4078849025345,72.33271069584646,196900.0,179375.0,174800.0,202860.90002533435,155889.09997466565,212000.0
2020-05-06,201500,212500,200499,212000,992225,0.0653266331658291,0.0653266331658291,3269.0139905084934,78.71193728711278,200800.0,181300.0,175308.33333333334,208553.25668612836,154046.74331387164,215500.0
2020-05-07,211499,220000,210500,215500,984024,0.01650943396226423,0.01650943396226423,3570.941033901401,80.04589783144586,204400.0,183475.0,175816.66666666666,214141.71648546678,152808.28351453322,214000.0
2020-05-08,216000,218499,212000,214000,732394,-0.00696055684454755,-0.00696055684454755,3412.8065271164414,77.79595361765325,207600.0,185525.0,176325.0,218510.56502471952,152539.43497528048,214500.0
2020-05-11,214500,221000,214000,214500,599328,0.002336448598130758,0.002336448598130758,3094.460876924164,78.01775696886381,211000.0,187775.0,176825.0,222189.3502045295,153360.6497954705,219500.0
2020-05-12,218000,226500,214999,219500,1056584,0.02331002331002341,0.02331002331002341,2972.512775769972,80.15285892214607,215100.0,190425.0,177400.0,226020.32974984217,154829.67025015783,218500.0
2020-05-13,217500,222500,213500,218500,1014692,-0.004555808656036442,-0.004555808656036442,2590.374633672802,78.51042235508258,216400.0,192975.0,177966.66666666666,228940.921370097,157009.078629903,219000.0
2020-05-14,214500,222000,214500,219000,866427,0.0022883295194509046,0.0022883295194509046,2155.0092354508197,78.74494592154312,217100.0,195600.0,178508.33333333334,231114.2225031043,160085.7774968957,213000.0
2020-05-15,219000,219500,209500,213000,1050469,-0.0273972602739726,-0.0273972602739726,1289.3780810791977,69.01190488372677,216900.0,197950.0,178916.66666666666,231483.41616954646,164416.58383045354,215000.0
2020-05-18,215000,218000,211500,215000,638906,0.009389671361502261,0.009389671361502261,707.0450589658249,70.3284319499809,217000.0,200275.0,179391.66666666666,231700.26849527305,168849.73150472695,213500.0
2020-05-19,215000,216500,210500,213500,917603,-0.006976744186046546,-0.006976744186046546,107.83135496219256,67.99519377055559,215800.0,202425.0,179791.66666666666,231177.86942202464,173672.13057797536,222000.0
2020-05-20,215500,225500,215000,222000,977544,0.03981264637002346,0.03981264637002346,167.37980780713042,73.38390413977744,216500.0,204575.0,180325.0,232416.11168757456,176733.88831242544,225000.0
2020-05-21,227500,233500,222500,225000,1004395,0.013513513513513598,0.013513513513513598,285.32734648711266,74.98479151216438,217700.0,206825.0,180916.66666666666,233611.7037912469,180038.2962087531,230500.0
2020-05-22,227000,232500,222500,230500,1108281,0.02444444444444449,0.02444444444444449,592.5891367192107,77.64008589091591,221200.0,209425.0,181691.66666666666,234765.23480554196,184084.76519445804,241000.0
2020-05-25,234500,241000,234000,241000,1015069,0.045553145336225676,0.045553145336225676,1320.1399500049429,81.64561338866797,226400.0,212375.0,182533.33333333334,237993.10882949794,186756.89117050206,239000.0
2020-05-26,244000,246000,230000,239000,1568016,-0.008298755186721962,-0.008298755186721962,1472.2507010324025,78.75176828904836,231500.0,214825.0,183400.0,240785.11363611493,188864.88636388507,228500.0
2020-05-27,231000,234500,226500,228500,1351505,-0.043933054393305415,-0.043933054393305415,709.9071726394559,65.60489048902276,232800.0,216625.0,184175.0,241093.09146623415,192156.90853376585,240500.0
