Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,36450,36650,35900,35950,1028130,-0.0257452574525745,,,,,
2020-01-03,36200,36550,35950,36200,820710,0.006954102920723182,,,,,
2020-01-06,35800,36250,35300,35450,712446,-0.02071823204419887,,,,,
2020-01-07,35300,35700,35150,35550,857889,0.0028208744710860323,,,,,
2020-01-08,35000,35050,34450,34950,1250712,-0.016877637130801704,,,35620.0,,
2020-01-09,35000,35700,34800,35050,1219458,0.0028612303290413976,,,35440.0,,
2020-01-10,35200,35400,34650,34950,846935,-0.0028530670470755526,,,35190.0,,
2020-01-13,35000,35050,34350,34750,907965,-0.005722460658083017,,,35050.0,,
2020-01-14,34800,35400,34500,35300,1046458,0.015827338129496438,,,35000.0,,
2020-01-15,35150,35400,34750,35350,603632,0.0014164305949009304,,,35080.0,,
2020-01-16,35200,35350,34750,35350,617259,0.0,,,35140.0,,
2020-01-17,35000,35350,34850,35150,1325575,-0.005657708628005631,,,35180.0,,
2020-01-20,35100,35450,34750,35100,627896,-0.0014224751066855834,,,35250.0,,
2020-01-21,35150,35400,34950,35250,632903,0.004273504273504258,,42.47003550531706,35240.0,,
2020-01-22,35400,35400,34950,35050,478666,-0.005673758865248235,,37.97370829039729,35180.0,,
2020-01-23,34750,35200,34650,35100,805879,0.0014265335235377208,,39.692684914345,35130.0,,
2020-01-28,34400,34950,33450,33850,936529,-0.035612535612535634,,22.73170685435825,34870.0,,
2020-01-29,33850,33900,33300,33450,886261,-0.011816838995568735,,19.813967321370086,34540.0,,
2020-01-30,33500,33800,33100,33450,882566,0.0,,19.813967321370086,34180.0,,
2020-01-31,33750,33750,33150,33200,961134,-0.007473841554558991,,18.127415299421656,33810.0,34922.5,
2020-02-03,33200,33400,32600,33200,897198,0.0,,18.127415299421656,33430.0,34785.0,
2020-02-04,33250,33600,32900,33400,886767,0.006024096385542244,,24.120010154135443,33340.0,34645.0,
2020-02-05,34100,34650,33950,34300,1421072,0.026946107784431073,,43.9880257926462,33510.0,34587.5,
2020-02-06,34700,34900,34000,34900,1113193,0.017492711370262315,,52.85123455865749,33800.0,34555.0,
2020-02-07,34800,35000,34000,34500,960466,-0.011461318051575908,,47.45952030891306,34060.0,34532.5,
