Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,67900,67900,66000,66000,57660,-0.023668639053254448,,,,,
2020-01-03,66000,66900,65600,66200,29675,0.003030303030302939,,,,,
2020-01-06,66300,66500,64300,64700,33387,-0.0226586102719033,,,,,
2020-01-07,65400,65400,64000,65100,36825,0.0061823802163833985,,,,,
2020-01-08,63500,64700,62899,64300,35346,-0.01228878648233489,,,65260.0,,
2020-01-09,64299,64999,63599,65000,34441,0.010886469673405896,,,65060.0,,
2020-01-10,64499,65000,63600,64600,36478,-0.006153846153846176,,,64740.0,,
2020-01-13,64599,64599,63800,64500,24955,-0.001547987616099089,,,64700.0,,
2020-01-14,64600,64700,63600,64200,48224,-0.0046511627906976605,,,64520.0,,
2020-01-15,64200,64600,63900,64200,24433,0.0,,,64500.0,,
2020-01-16,64300,64500,63700,64000,26289,-0.0031152647975077885,,,64300.0,,
2020-01-17,63799,64099,63400,63600,30628,-0.006249999999999978,,,64100.0,,
2020-01-20,63300,63600,62800,62900,35127,-0.011006289308176154,,,63780.0,,
2020-01-21,63000,63299,62400,62400,21000,-0.007949125596184436,,16.92296274166347,63420.0,,
2020-01-22,62200,62700,61900,62100,24900,-0.004807692307692291,,15.627861431963595,63000.0,,
2020-01-23,61900,61900,60200,60600,53960,-0.024154589371980673,,11.067259810110713,62320.0,,
2020-01-28,59700,59700,57700,57700,53520,-0.04785478547854782,,6.884359293188098,61140.0,,
2020-01-29,57700,58200,57100,57700,39561,0.0,,6.884359293188098,60100.0,,
2020-01-30,57700,58000,56200,56500,53430,-0.020797227036395194,,5.827386375930942,58920.0,,
2020-01-31,56500,56800,54600,54700,87362,-0.031858407079646045,,4.669327563603531,57440.0,62550.0,
2020-02-03,53600,54600,52500,53500,55111,-0.021937842778793404,,4.086310119850992,56020.0,61925.0,
2020-02-04,53500,54300,53100,54000,46586,0.009345794392523255,,9.175000787149486,55280.0,61315.0,
2020-02-05,54000,54100,52700,53000,62916,-0.01851851851851849,,8.234075818331547,54340.0,60730.0,
