Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,18700,18800,18350,18350,170189,-0.01608579088471851,0.02127659574468077,1,,,,,,,
2020-01-03,18450,18850,18400,18800,241745,0.02452316076294281,-0.02864583333333337,0,,,,,,,
2020-01-06,19050,19350,19000,19200,389222,0.02127659574468077,-0.03217158176943702,0,,,,,,,
2020-01-07,19150,19150,18500,18650,327960,-0.02864583333333337,0.005540166204986097,1,,,,,,,
2020-01-08,18650,18650,18000,18050,326523,-0.03217158176943702,-0.02203856749311295,0,,,18610.0,,,,
2020-01-09,18150,18300,17950,18150,311267,0.005540166204986097,-0.008450704225352101,0,,,18570.0,,,,
2020-01-10,18050,18050,17750,17750,311838,-0.02203856749311295,0.019886363636363535,1,,,18360.0,,,,
2020-01-13,17700,17800,17550,17600,222520,-0.008450704225352101,0.013927576601671321,1,,,18040.0,,,,
2020-01-14,17700,17950,17700,17950,231949,0.019886363636363535,-0.02472527472527475,0,,,17900.0,,,,
2020-01-15,17950,18200,17850,18200,195374,0.013927576601671321,0.005633802816901401,1,,,17930.0,,,,
2020-01-16,18150,18150,17550,17750,287706,-0.02472527472527475,0.0,0,,,17850.0,,,,
2020-01-17,17750,17950,17700,17850,119145,0.005633802816901401,0.008403361344537785,1,,,17870.0,,,,
2020-01-20,17950,18050,17750,17850,138336,0.0,0.0,0,,,17920.0,,,,
2020-01-21,18250,18350,17850,18000,321077,0.008403361344537785,-0.01666666666666672,0,,46.084060815888826,17930.0,,,,
2020-01-22,18150,18150,17950,18000,154166,0.0,-0.03672316384180796,0,,46.08406081588883,17890.0,,,,
2020-01-23,18000,18050,17650,17700,285209,-0.01666666666666672,0.014662756598240456,1,,40.131243505077684,17880.0,,,,
2020-01-28,17400,17600,17000,17050,275277,-0.03672316384180796,-0.014450867052023142,0,,30.836890268405654,17720.0,,,,
2020-01-29,17050,17400,16950,17300,166821,0.014662756598240456,-0.011730205278592365,0,,36.89085884524913,17610.0,,,,
2020-01-30,17150,17450,17000,17050,185757,-0.014450867052023142,-0.020771513353115778,0,,33.712912187607344,17420.0,,,,
2020-01-31,17250,17250,16700,16850,297243,-0.011730205278592365,0.0,0,,31.383711995593487,17190.0,17905.0,,19049.508628189407,16760.491371810593
2020-02-03,16650,16750,16300,16500,302977,-0.020771513353115778,0.0,0,,27.768117486982646,16950.0,17812.5,,19089.55716395156,16535.44283604844
2020-02-04,16450,16700,16450,16500,236098,0.0,0.027272727272727337,1,,27.768117486982646,16840.0,17697.5,,19011.83443232687,16383.16556767313
2020-02-05,16550,16650,16400,16500,255242,0.0,0.06489675516224191,1,,27.768117486982646,16680.0,17562.5,,18783.104358504424,16341.895641495576
