Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,38600,38650,37800,37850,187682,-0.01943005181347146,,,,,
2020-01-03,38000,38500,37850,38100,266984,0.006605019815059343,,,,,
2020-01-06,37700,38000,37150,37500,215108,-0.015748031496062964,,,,,
2020-01-07,37500,37950,37250,37800,288546,0.008000000000000007,,,,,
2020-01-08,37300,37400,36850,37150,287810,-0.01719576719576721,,,37680.0,,
2020-01-09,38200,38200,37150,37600,306136,0.01211305518169592,,,37630.0,,
2020-01-10,37500,37850,37400,37850,223093,0.0066489361702126715,,,37580.0,,
2020-01-13,37900,37950,37350,37650,153232,-0.005284015852047519,,,37610.0,,
2020-01-14,37800,38100,37450,38000,327233,0.009296148738379806,,,37650.0,,
2020-01-15,38050,38050,37450,37900,188318,-0.0026315789473684292,,,37800.0,,
2020-01-16,37900,38150,37500,38150,209219,0.006596306068601621,,,37910.0,,
2020-01-17,38150,38200,37850,38150,199419,0.0,,,37970.0,,
2020-01-20,38200,38300,37800,37850,179914,-0.007863695937090465,,,38010.0,,
2020-01-21,38050,38100,37650,37700,187588,-0.003963011889035695,,46.863836252578324,37950.0,,
2020-01-22,37900,38300,37600,38300,237796,0.01591511936339529,,58.457368376051626,38030.0,,
2020-01-23,38050,38300,37700,38100,201322,-0.005221932114882533,,54.211373983017765,38020.0,,
2020-01-28,37500,37800,36100,36350,390860,-0.04593175853018372,,32.183693272599996,37660.0,,
2020-01-29,36300,36350,35900,36350,295323,0.0,,32.183693272599996,37360.0,,
2020-01-30,36400,36400,35250,35400,274189,-0.02613480055020634,,25.627646943492564,36900.0,,
2020-01-31,35750,36200,35250,35250,286937,-0.004237288135593209,,24.7696641304438,36290.0,37450.0,
2020-02-03,35050,35350,34550,35000,226193,-0.007092198581560294,,23.365620488062007,35670.0,37307.5,
2020-02-04,34850,35450,34800,34900,323944,-0.0028571428571428914,,22.808684349543924,35380.0,37147.5,
2020-02-05,35250,35600,35000,35350,272398,0.012893982808023008,,30.80186564882493,35180.0,37040.0,
2020-02-06,35700,36700,35600,36700,310018,0.03818953323903829,,48.148597540342195,35440.0,36985.0,
2020-02-07,36500,36700,35650,35850,227786,-0.023160762942779245,,41.15341570328029,35560.0,36920.0,
2020-02-10,35300,35700,35100,35300,140996,-0.015341701534170138,,37.370135670214914,35620.0,36805.0,
2020-02-11,35600,35800,35350,35500,156849,0.0056657223796034994,,39.546521482557445,35740.0,36687.5,
2020-02-12,35350,35600,35000,35450,186068,-0.0014084507042253502,,39.17996312144599,35760.0,36577.5,
2020-02-13,35600,35700,35100,35300,319803,-0.004231311706629048,,38.04078852949645,35480.0,36442.5,
2020-02-14,35050,35700,35000,35250,265367,-0.0014164305949008194,,37.647845290333684,35360.0,36310.0,
2020-02-17,35400,35550,35000,35250,168530,0.0,,37.647845290333684,35350.0,36165.0,
2020-02-18,35050,35600,34900,35500,296848,0.007092198581560183,,41.17160802785849,35350.0,36032.5,
2020-02-19,35800,36050,35500,35750,336118,0.007042253521126751,,44.54656565174199,35410.0,35927.5,
2020-02-20,35750,36200,35500,35700,238687,-0.0013986013986013734,89.31565596592179,44.002843820666286,35490.0,35827.5,
2020-02-21,35050,35600,34900,35100,189637,-0.01680672268907568,64.44449179898652,38.007694560730414,35460.0,35667.5,
