Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,43100,43450,42400,42600,772880,-0.01730103806228378,-0.01520467836257311,0,,,,,,,
2020-01-03,42750,43200,42650,42750,963717,0.0035211267605634866,0.015439429928741033,1,,,,,,,
2020-01-06,42400,42700,41900,42100,719169,-0.01520467836257311,-0.01754385964912286,0,,,,,,,
2020-01-07,42500,42750,42100,42750,759544,0.015439429928741033,0.004761904761904745,1,,,,,,,
2020-01-08,42100,42100,41750,42000,1122496,-0.01754385964912286,-0.020142180094786744,0,,,42440.0,,,,
2020-01-09,41850,42400,41800,42200,1254533,0.004761904761904745,0.0096735187424426,1,,,42360.0,,,,
2020-01-10,42100,42250,41200,41350,1405033,-0.020142180094786744,0.0023952095808383866,1,,,42080.0,,,,
2020-01-13,41200,41800,40950,41750,988398,0.0096735187424426,-0.008363201911589013,0,,,42010.0,,,,
2020-01-14,41450,42100,41450,41850,1200364,0.0023952095808383866,-0.004819277108433773,0,,,41830.0,,,,
2020-01-15,41700,42050,41350,41500,1158426,-0.008363201911589013,-0.006053268765133124,0,,,41730.0,,,,
2020-01-16,41450,41450,40950,41300,1360022,-0.004819277108433773,0.006090133982947554,1,,,41550.0,,,,
2020-01-17,41000,41400,40800,41050,1370331,-0.006053268765133124,0.002421307506053294,1,,,41490.0,,,,
2020-01-20,41150,41900,41000,41300,1139491,0.006090133982947554,-0.009661835748792313,0,,,41400.0,,,,
2020-01-21,41250,41850,41200,41400,1333154,0.002421307506053294,0.004878048780487809,1,,38.57665432330724,41310.0,,,,
2020-01-22,41400,41550,40900,41000,1166603,-0.009661835748792313,-0.025485436893203928,0,,33.66721246195496,41210.0,,,,
2020-01-23,40700,41250,40650,41200,894645,0.004878048780487809,-0.008717310087173136,0,,37.92128570890563,41190.0,,,,
2020-01-28,40350,40700,39700,40150,1463667,-0.025485436893203928,0.002512562814070307,1,,27.83021476149088,41010.0,,,,
2020-01-29,39900,40100,39600,39800,1001549,-0.008717310087173136,-0.018796992481203034,0,,25.40353846241291,40710.0,,,,
2020-01-30,40050,40100,39600,39900,1064052,0.002512562814070307,0.003831417624521105,1,,27.352628209489637,40410.0,,,,
2020-01-31,40300,40300,39150,39150,1285828,-0.018796992481203034,-0.010178117048346036,0,,22.586112366978767,40040.0,41355.0,,43286.29490239062,39423.70509760938
2020-02-03,39550,39750,39100,39300,1508584,0.003831417624521105,0.008997429305912519,1,,25.38659893598127,39660.0,41190.0,,43228.52888132594,39151.47111867406
2020-02-04,39650,39750,38750,38900,1734995,-0.010178117048346036,0.014012738853503182,1,,22.997427616599353,39410.0,40997.5,,43135.133036795596,38859.866963204404
2020-02-05,38900,39350,38700,39250,1495014,0.008997429305912519,-0.01633165829145733,0,,29.269913549051267,39300.0,40855.0,,43058.6106734176,38651.3893265824
2020-02-06,39550,39850,38900,39800,1482420,0.014012738853503182,-0.025542784163473775,0,,37.83895246908683,39280.0,40707.5,,42774.69012188041,38640.30987811959
2020-02-07,39350,39700,38800,39150,1448392,-0.01633165829145733,0.00917431192660545,1,,32.783917894226704,39280.0,40565.0,,42649.01055659513,38480.98944340487
2020-02-10,38700,38750,37900,38150,1774106,-0.025542784163473775,-0.0012987012987012436,0,,26.842620815237098,39050.0,40362.5,,42555.870693704084,38169.129306295916
2020-02-11,38100,38700,38000,38500,1326970,0.00917431192660545,-0.014304291287386195,0,,31.520345968189886,38970.0,40220.0,,42506.56948287165,37933.43051712835
2020-02-12,38300,38600,38050,38450,1616452,-0.0012987012987012436,-0.00395778364116095,0,,31.21330035521912,38810.0,40055.0,,42352.36805932352,37757.63194067648
2020-02-13,38200,38400,37900,37900,1738102,-0.014304291287386195,-0.02251655629139071,0,,27.984062389021858,38430.0,39857.5,,42182.63978074435,37532.36021925565
2020-02-14,37600,38250,37600,37750,1047254,-0.00395778364116095,-0.012195121951219523,0,,27.158814503636904,38150.0,39670.0,,42039.47251513916,37300.52748486084
2020-02-17,37700,37900,36700,36900,2254735,-0.02251655629139071,0.00274348422496562,1,,23.01664368803182,37900.0,39450.0,,41984.56110599051,36915.43889400949
2020-02-18,36900,37000,36350,36450,1335554,-0.012195121951219523,-0.009575923392612817,0,,21.175338298274212,37490.0,39220.0,,41958.68581622644,36481.31418377356
2020-02-19,36500,36650,36000,36550,2347513,0.00274348422496562,-0.015193370165745845,0,,22.656089606333524,37110.0,38982.5,,41781.65612283414,36183.34387716586
2020-02-20,36500,36650,36000,36200,1264239,-0.009575923392612817,-0.04628330995792429,0,-183.21504623392502,21.157969206342827,36770.0,38722.5,,41541.094507906346,35903.905492093654
2020-02-21,35850,35900,35350,35650,1481281,-0.015193370165745845,0.00588235294117645,1,-203.12063914633904,19.02861340360876,36350.0,38455.0,,41372.00188549816,35537.99811450184
2020-02-24,34750,35000,33900,34000,2434887,-0.04628330995792429,-0.0014619883040936088,0,-299.96544242987056,14.359620974877885,35770.0,38095.0,,41328.094492896824,34861.905507103176
2020-02-25,33350,34450,33350,34200,2156551,0.00588235294117645,-0.019033674963396807,0,-321.21112761449695,17.01748853356507,35320.0,37797.5,,41302.99211951757,34292.00788048243
2020-02-26,33400,34750,33350,34150,2480717,-0.0014619883040936088,-0.035820895522388096,0,-309.18132706907636,16.876474873584215,34840.0,37515.0,,41233.6153336961,33796.3846663039
2020-02-27,33950,34050,33500,33500,2489863,-0.019033674963396807,-0.003095975232198178,0,-314.51163024949483,15.122159865607259,34300.0,37195.0,,41132.62618845412,33257.37381154588
2020-02-28,32500,32750,32200,32300,3505067,-0.035820895522388096,-0.004658385093167738,0,-364.8263662987574,12.53213724679756,33630.0,36852.5,,41218.6739543907,32486.3260456093
2020-03-02,32350,32700,31900,32200,2163670,-0.003095975232198178,0.0343213728549141,1,-369.66794848705604,12.342425731984122,33270.0,36497.5,,41154.8034043317,31840.196595668294
2020-03-03,32300,32750,32050,32050,1761429,-0.004658385093167738,-0.012066365007541435,0,-348.10237021818284,12.047812206428986,32840.0,36155.0,,41056.316149770355,31253.68385022965
2020-03-04,32100,33350,32050,33150,2272463,0.0343213728549141,-0.025954198473282397,0,-230.55032312707476,25.998045170073297,32640.0,35850.0,,40701.906841644806,30998.093158355197
2020-03-05,33150,33200,32400,32750,2369004,-0.012066365007541435,-0.057993730407523536,0,-154.19911440372562,24.477649860958778,32490.0,35497.5,,40171.414312436595,30823.585687563405
2020-03-06,32200,32450,31750,31900,1990965,-0.025954198473282397,0.0033277870216306127,1,-136.0407472470265,21.588430510692476,32410.0,35135.0,,39743.69829778427,30526.301702215733
2020-03-09,31400,31400,30000,30050,2147355,-0.057993730407523536,0.0066334991708125735,1,-218.81601684971338,16.91006997480072,31980.0,34730.0,,39622.58622816191,29837.413771838088
2020-03-10,29450,30450,29400,30150,2142638,0.0033277870216306127,-0.041186161449752845,0,-235.5721477427146,17.94518742535996,31600.0,34312.5,,39271.62038571353,29353.379614286463
2020-03-11,30050,31500,30050,30350,2667358,0.0066334991708125735,-0.054982817869415834,0,-203.15169446831305,20.089363789495252,31040.0,33907.5,,38770.963272196015,29044.03672780399
2020-03-12,30400,30400,28700,29100,3444605,-0.041186161449752845,-0.025454545454545507,0,-233.6804334099952,17.08450806019485,30310.0,33467.5,,38398.3493183223,28536.650681677696
2020-03-13,27950,28100,26250,27500,4971131,-0.054982817869415834,-0.05970149253731338,0,-323.86771692228876,14.164113709718777,29430.0,32955.0,,38123.83932812769,27786.160671872312
2020-03-16,28200,28350,26800,26800,2154315,-0.025454545454545507,-0.031746031746031744,0,-388.54599648976455,13.108388107610068,28780.0,32450.0,,37941.90313097376,26958.096869026234
2020-03-17,25000,25900,24900,25200,3565928,-0.05970149253731338,-0.07991803278688525,0,-490.3955068005721,11.076219142241357,27790.0,31887.5,,37904.79798165251,25870.202018347485
2020-03-18,24900,25850,24400,24400,2406967,-0.031746031746031744,0.07795100222717144,1,-558.0322631751169,10.222849519855629,26600.0,31280.0,,37729.527114447956,24830.472885552044
2020-03-19,24300,24700,22300,22450,3227344,-0.07991803278688525,-0.0826446280991735,0,-672.7979426442221,8.503142696265996,25270.0,30592.5,,37695.898834360865,23489.10116563913
