Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,27950,28600,27700,27900,658702,0.010869565217391353,0.01449275362318847,1,,,,,,,
2020-01-03,28300,28400,27350,27600,727520,-0.010752688172043001,0.0,0,,,,,,,
2020-01-06,26750,28500,26250,28000,745935,0.01449275362318847,0.03392857142857153,1,,,,,,,
2020-01-07,28350,28550,27650,28000,394038,0.0,0.003454231433505983,1,,,,,,,
2020-01-08,28100,29950,27900,28950,1467847,0.03392857142857153,-0.030981067125645412,0,,,28090.0,,,,
2020-01-09,30000,30150,28300,29050,998101,0.003454231433505983,0.023090586145648295,1,,,28320.0,,,,
2020-01-10,29150,29150,27450,28150,1044923,-0.030981067125645412,0.046875,1,,,28430.0,,,,
2020-01-13,28000,28800,27800,28800,573831,0.023090586145648295,-0.04477611940298509,0,,,28590.0,,,,
2020-01-14,29250,30750,28900,30150,1095972,0.046875,0.01041666666666674,1,,,29020.0,,,,
2020-01-15,30150,30200,28550,28800,801305,-0.04477611940298509,-0.022336769759450203,0,,,28990.0,,,,
2020-01-16,28800,29400,28200,29100,645006,0.01041666666666674,0.019332161687170446,1,,,29000.0,,,,
2020-01-17,29050,29500,28300,28450,696868,-0.022336769759450203,0.0034482758620688614,1,,,29060.0,,,,
2020-01-20,28700,29400,28300,29000,538497,0.019332161687170446,0.07560137457044669,1,,,29100.0,,,,
2020-01-21,29100,29250,28800,29100,358692,0.0034482758620688614,-0.03194888178913735,0,,56.77006387337612,28890.0,,,,
2020-01-22,29200,32800,29100,31300,2208977,0.07560137457044669,-0.01650165016501648,0,,70.4047227127077,29390.0,,,,
2020-01-23,31150,31150,30100,30300,803037,-0.03194888178913735,-0.015100671140939603,0,,60.988633076549775,29630.0,,,,
2020-01-28,28450,30500,28450,29800,965252,-0.01650165016501648,-0.017035775127768327,0,,56.89158101670036,29900.0,,,,
2020-01-29,30450,30500,29100,29350,584311,-0.015100671140939603,-0.051993067590987874,0,,53.41379233981478,29970.0,,,,
2020-01-30,29350,29800,28400,28850,691624,-0.017035775127768327,0.05301645338208405,1,,49.7730369543794,29920.0,,,,
2020-01-31,29200,29700,26900,27350,1042212,-0.051993067590987874,0.012152777777777679,1,,40.79043149847653,29130.0,28900.0,,30792.6172354705,27007.3827645295
2020-02-03,26750,29050,26650,28800,948732,0.05301645338208405,-0.029159519725557415,0,,50.1550624456911,28830.0,28945.0,,30782.362239733906,27107.637760266094
2020-02-04,29250,29350,28350,29150,597604,0.012152777777777679,0.0176678445229681,1,,52.12343142527361,28700.0,29022.5,,30754.110522028554,27290.889477971446
2020-02-05,29450,29500,28000,28300,884718,-0.029159519725557415,-0.01736111111111116,0,,47.244015655963985,28490.0,29037.5,,30738.34537803999,27336.65462196001
2020-02-06,28700,29100,28150,28800,541527,0.0176678445229681,0.026501766784452263,1,,50.197416925551686,28480.0,29077.5,,30715.32630336675,27439.67369663325
2020-02-07,28750,28850,27900,28300,458004,-0.01736111111111116,-0.03614457831325302,0,,47.3431625494719,28670.0,29045.0,,30717.09449493741,27372.90550506259
2020-02-10,28150,29300,27800,29050,579569,0.026501766784452263,0.02499999999999991,1,,51.77290382573724,28720.0,29045.0,,30717.09449493741,27372.90550506259
2020-02-11,29650,29850,27850,28000,1285044,-0.03614457831325302,0.04006968641114983,1,,45.94545027377149,28490.0,29037.5,,30726.8415877199,27348.1584122801
2020-02-12,28250,29150,28050,28700,822148,0.02499999999999991,0.01005025125628145,1,,49.987040470753705,28570.0,29032.5,,30725.212320508123,27339.787679491877
2020-02-13,28950,30900,28750,29850,1597930,0.04006968641114983,-0.00995024875621886,0,,55.82998842922429,28780.0,29017.5,,30675.292206520466,27359.707793479534
2020-02-14,29900,30200,29350,30150,525526,0.01005025125628145,-0.038525963149078746,0,,57.23364166660351,29150.0,29085.0,,30810.427483263204,27359.572516736796
2020-02-17,30100,30750,29700,29850,514159,-0.00995024875621886,0.0,0,,55.33975395606544,29310.0,29122.5,,30879.905758497447,27365.094241502553
2020-02-18,29850,29850,28600,28700,685750,-0.038525963149078746,-0.005226480836236891,0,,48.68867544060838,29450.0,29135.0,,30876.57974264746,27393.42025735254
2020-02-19,28700,29300,28350,28700,522833,0.0,-0.02626970227670755,0,,48.68867544060838,29450.0,29120.0,,30871.1139311878,27368.8860688122
2020-02-20,29100,29400,28100,28550,472158,-0.005226480836236891,-0.02877697841726623,0,-34.92165769711009,47.81927349072272,29190.0,29092.5,,30861.19302028362,27323.80697971638
2020-02-21,27900,28500,27550,27800,547777,-0.02626970227670755,0.02777777777777768,1,-107.58111341774188,43.62477063581292,28720.0,28917.5,,30455.44505753619,27379.55494246381
2020-02-24,26500,27650,26400,27000,543134,-0.02877697841726623,-0.01621621621621616,0,-199.31446966717766,39.63147750380159,28150.0,28752.5,,30367.886950547763,27137.113049452237
2020-02-25,27200,27750,26700,27750,638876,0.02777777777777768,-0.05860805860805862,0,-198.82250621751058,44.738595725289336,27960.0,28650.0,,30246.5587994183,27053.4412005817
2020-02-26,26800,27550,26750,27300,391048,-0.01621621621621616,-0.07392996108949412,0,-216.67932849062703,42.419762417251825,27680.0,28547.5,,30212.8753330706,26882.1246669294
