Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,50200,50400,48850,48950,89471,-0.02490039840637448,-0.021966527196652708,0,,,,,,,
2020-01-03,49000,49500,47500,47800,134163,-0.023493360572012234,-0.010695187165775444,0,,,,,,,
2020-01-06,47800,48050,46600,46750,71905,-0.021966527196652708,-0.032432432432432434,0,,,,,,,
2020-01-07,46300,47150,46050,46250,98589,-0.010695187165775444,0.06703910614525133,1,,,,,,,
2020-01-08,46300,46300,44000,44750,143688,-0.032432432432432434,-0.009424083769633551,0,,,46900.0,,,,
2020-01-09,45000,47900,45000,47750,180348,0.06703910614525133,0.003171247357293794,1,,,46660.0,,,,
2020-01-10,47200,47950,47100,47300,54773,-0.009424083769633551,-0.00737618545837726,0,,,46560.0,,,,
2020-01-13,47100,48500,47100,47450,65299,0.003171247357293794,0.01273885350318471,1,,,46700.0,,,,
2020-01-14,47450,48100,46000,47100,125426,-0.00737618545837726,0.06079664570230614,1,,,46870.0,,,,
2020-01-15,47200,48250,47100,47700,117083,0.01273885350318471,-0.0444664031620553,0,,,47460.0,,,,
2020-01-16,47950,51000,47750,50600,220929,0.06079664570230614,-0.0010341261633919352,0,,,48030.0,,,,
2020-01-17,50200,50600,48300,48350,187344,-0.0444664031620553,0.010351966873705987,1,,,48240.0,,,,
2020-01-20,48000,49150,47700,48300,110452,-0.0010341261633919352,0.07581967213114749,1,,,48410.0,,,,
2020-01-21,48750,50200,48600,48800,151544,0.010351966873705987,0.0,0,,53.06922780118211,48750.0,,,,
2020-01-22,49450,53400,48750,52500,360963,0.07581967213114749,0.011428571428571344,1,,66.97429130385538,49710.0,,,,
2020-01-23,53100,54200,51600,52500,248299,0.0,-0.07815442561205277,0,,66.97429130385538,50090.0,,,,
2020-01-28,50800,53700,50200,53100,269485,0.011428571428571344,-0.06843718079673133,0,,68.71744768099296,51040.0,,,,
2020-01-29,53100,53500,48100,48950,699813,-0.07815442561205277,-0.0603070175438597,0,,49.324993641775954,51170.0,,,,
2020-01-30,49250,49250,45200,45600,470032,-0.06843718079673133,-0.01516919486581092,0,,39.60803343863064,50530.0,,,,
2020-01-31,45600,45800,42850,42850,540621,-0.0603070175438597,0.010663507109004655,1,,33.7332237408402,48600.0,48167.5,,53160.122056595115,43174.877943404885
2020-02-03,41900,42950,40600,42200,335517,-0.01516919486581092,0.0,0,,32.505957378706924,46540.0,47830.0,,53439.848482802365,42220.151517197635
2020-02-04,42050,44000,42050,42650,233903,0.010663507109004655,0.04806565064478319,1,,34.28836526883208,44450.0,47572.5,,53619.9354068481,41525.0645931519
2020-02-05,42700,43700,42550,42650,179340,0.0,-0.004474272930648726,0,,34.28836526883208,43190.0,47367.5,,53779.541406603676,40955.458593396324
2020-02-06,43050,44900,43000,44700,230071,0.04806565064478319,-0.006741573033707815,0,,42.334193211684415,43010.0,47290.0,,53791.04606967217,40788.95393032783
