Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2020-04-24,252.47,252.86,249.19,250.28,154306123,-0.013600000000000001,2,-3.46,5580465389957,1090527347896120,-0.013636005359817127,2.2577477225389666,52.950921703286234,251.488,243.227,260.2928333333333,259.7014445733374,226.75255542666255,254.84
2020-04-27,251.18,255.79,250.61,254.84,151357844,0.0182,1,4.56,5410331030367,1110432389694540,0.018219594054658783,2.1369971889577988,56.24588328136882,252.02799999999996,244.2795,259.798,260.8968782228115,227.66212177718856,256.39
2020-04-28,255.91,257.34,253.22,256.39,172425764,0.0060999999999999995,1,1.55,6016788152603,1117456146739155,0.006082247684821684,2.0492183532059975,57.33952841714661,253.42600000000002,245.47650000000004,259.32033333333334,261.9613855319038,228.9916144680963,258.15
2020-04-29,256.58,259.67,256.04,258.15,184478197,0.0069,1,1.76,6586219380156,1125301227134590,0.006864542298841592,1.995438176763932,58.604770002419905,254.68,246.54299999999998,258.77816666666666,263.4053332905019,229.680666709498,250.6
2020-05-04,252.44,253.7,250.34,250.6,174038131,-0.0292,2,-7.55,6859536880500,1091866403130355,-0.029246562076312155,1.367096489647422,51.54267254877272,254.052,247.75549999999998,258.0878333333333,261.90463633406546,233.6063636659345,255.0
2020-05-06,253.76,255.01,251.26,255.0,133276766,0.0176,1,4.4,5374547560009,1111453805373505,0.01755786113328006,1.1710746814564108,54.94979629794811,254.996,248.91349999999997,257.327,261.3501446841571,236.47685531584287,254.46
2020-05-07,253.88,256.14,253.37,254.46,114357240,-0.0021,2,-0.54,4686706807548,1109728186643650,-0.0021176470588234464,0.9383700097017198,54.44385158969091,254.92,250.05149999999998,256.59783333333337,259.8689218102297,240.23407818977023,256.62
2020-05-08,256.66,258.29,256.23,256.62,125220076,0.0085,1,2.16,5561126579153,1119666963566615,0.008488564017920197,0.8650409503929768,56.18179729986522,254.96599999999998,250.842,255.9375,260.0848450165507,241.59915498344935,254.95
2020-05-11,257.67,258.87,254.59,254.95,144301011,-0.006500000000000001,2,-1.67,5260291537662,1112647422084610,-0.006507676720442723,0.6490562120787526,54.452172816162836,254.32600000000002,251.346,255.19866666666667,260.3268850343369,242.36511496566314,253.37
2020-05-12,255.33,255.56,250.98,253.37,166805269,-0.0062,2,-1.58,6516804838378,1105161601063600,-0.006197293586977737,0.35924419408960784,52.79608554612205,254.88000000000002,251.92000000000002,254.39583333333334,259.8114206579029,244.02857934209712,255.85
2020-05-13,250.03,255.85,249.95,255.85,141246606,0.0098,1,2.48,6140767209775,1116698947933260,0.009788056991751226,0.29663201726073885,55.10417804199749,255.05,252.43199999999996,253.6445,259.9387772046316,244.9252227953683,253.65
2020-05-14,253.26,254.39,252.09,253.65,167643083,-0.0086,2,-2.2,6732510779999,1107735090945580,-0.008598788352550235,0.08036378201335692,52.645010627964034,254.888,252.7145,252.82183333333333,259.953329946889,245.47567005311095,253.79
2020-05-15,255.34,255.49,252.02,253.79,228895901,0.0006,1,0.14,6538638175684,1108357092915505,0.0005519416518824372,-0.07172578756206516,52.78939930306001,254.32200000000003,253.234,252.00566666666666,259.082119013835,247.38588098616503,255.44
2020-05-18,254.55,256.31,252.95,255.44,223000267,0.006500000000000001,1,1.65,6205657035980,1115021094440040,0.006501438196934606,-0.07908847634524196,54.54836546864768,254.42,253.6335,251.30066666666667,258.9102841532489,248.3567158467511,261.79
2020-05-19,261.12,262.34,259.96,261.79,253334696,0.024900000000000002,1,6.35,8143511605175,1141999162333835,0.02485906670842475,0.3047700828174178,60.62802943327938,256.104,254.368,250.69166666666666,259.88659257419675,248.84940742580324,262.72
2020-05-20,260.48,263.25,260.48,262.72,140295963,0.0036,1,0.93,5326139182520,1146097892672055,0.003552465716796016,0.5671296704507807,61.4415041515978,257.478,254.753,250.1261666666667,261.36572440072774,248.14027559927223,263.74
2020-05-21,264.52,264.85,263.07,263.74,159483881,0.0039000000000000003,1,1.02,6153598950740,1150709536742800,0.0038824604141289853,0.7440337199495373,62.360064482065404,259.496,255.333,249.6481666666667,262.89409806840126,247.77190193159876,259.62
2020-05-22,263.82,264.07,258.34,259.62,166029118,-0.015600000000000001,2,-4.12,5908150660408,1133519960471305,-0.015621445362857367,0.5283836957264461,56.504700379223536,260.662,255.84399999999997,249.29149999999998,263.10769713024854,248.58030286975136,262.76
2020-05-25,260.95,262.82,259.16,262.76,125429277,0.0121,1,3.14,5281622020740,1148085314525565,0.012094599799707284,0.5401050597379586,59.616877875427306,262.12600000000003,256.38800000000003,248.9335,264.00384558666883,248.77215441333126,267.31
2020-05-26,263.48,267.31,262.95,267.31,175423381,0.0173,1,4.55,7667870230460,1168548946307055,0.0173161820672858,0.7824758490087143,63.67305859655895,263.23,257.0665,248.72299999999998,265.9330264337272,248.19997356627283,267.64
2020-05-27,266.71,269.17,265.86,267.64,247180866,0.0012,1,0.33,8068227452825,1169038842434230,0.0012345217163591826,0.8856137902886831,63.955832695799415,264.214,257.93449999999996,248.56550000000001,267.35522497210184,248.51377502789808,268.29
2020-05-28,270.17,271.44,264.85,268.29,248929752,0.0024,1,0.65,9716575144426,1168845093511245,0.0024286354804963217,0.9144797779796559,64.54131996887116,265.12399999999997,258.60699999999997,248.57,268.92558149165785,248.2884185083421,268.32
2020-05-29,266.62,269.61,265.23,268.32,269468221,0.0001,1,0.03,9425014256171,1169624330279295,0.00011181930001114004,0.8536291053131362,64.56992530870448,266.86400000000003,259.2035,248.53583333333333,270.2911206194109,248.11587938058912,273.19
2020-06-01,269.29,273.39,268.93,273.19,171513948,0.0181,1,4.87,6620163965665,1190361301734765,0.01814997018485398,1.0466675603223425,68.94908991833871,268.95,259.9555,248.56300000000002,272.58783070339695,247.32316929660297,276.08
2020-06-02,272.65,276.47,272.22,276.08,251026881,0.0106,1,2.89,6918100295872,1203237911059695,0.010578718108276153,1.2599748656683296,71.2222479716588,270.704,261.22950000000003,248.52883333333332,274.92542271444273,247.53357728555733,285.91
2020-06-03,279.14,287.49,278.98,285.91,476504189,0.0356,1,9.83,13360669496479,1242313653074375,0.035605621558968625,1.9148272216217403,77.30749373067529,274.358,262.775,248.60433333333333,279.8655851274902,245.68441487250976,286.45
2020-06-04,291.17,292.9,284.93,286.45,364576047,0.0019,1,0.54,11579206919072,1244982268475600,0.0018887062362280549,2.214872643121536,77.58786238815972,277.99,264.3745,248.79350000000002,283.87136587634,244.87763412366002,290.62
2020-06-05,286.3,291.5,284.5,290.62,282059702,0.0146,1,4.17,9426130594528,1263170869753945,0.01455751440041908,2.503413051943583,79.67610484942699,282.45,266.0745,249.25199999999998,288.30750652183576,243.8414934781642,290.77
2020-06-08,295.41,295.68,289.71,290.77,286659452,0.0005,1,0.15,9807419646254,1264226360252860,0.0005161379120499632,2.5073637834066975,79.7491985156392,285.966,267.8655,249.68699999999998,291.921653038256,243.80934696174398,291.32
2020-06-09,293.96,294.87,287.83,291.32,268569670,0.0019,1,0.55,10153868978163,1266002328482560,0.0018915293874883776,2.3525443909250674,80.03275981373673,289.014,269.76300000000003,250.2588333333333,294.90848237755637,244.6175176224437,291.9
2020-06-10,291.03,292.92,289.6,291.9,229067190,0.002,1,0.58,8568457805540,1269832757431620,0.0019909378003568623,2.102879454400913,80.3453108240363,290.212,271.56550000000004,250.99683333333334,297.61534259069526,245.51565740930485,288.62
2020-06-11,289.98,292.08,284.29,288.62,275904210,-0.011200000000000002,2,-3.28,11835398554398,1257908341248075,-0.01123672490578953,1.555725946877276,73.35255087590104,290.646,273.31399999999996,251.79633333333334,299.0111487912569,247.616851208743,281.78
2020-06-12,276.97,282.54,276.05,281.78,232833918,-0.023700000000000002,2,-6.84,10950830279676,1249164147522295,-0.023698981359573268,0.620058360040332,61.359334558123585,288.878,274.71349999999995,252.60983333333334,299.0158943470597,250.4111056529402,267.95
2020-06-15,278.61,280.87,267.95,267.95,262444722,-0.049100000000000005,2,-13.83,12965653357947,1190142487629145,-0.04908084321101558,-0.9575717924352372,45.24966654490281,284.31399999999996,275.33900000000006,253.29416666666665,298.2277919296761,252.45020807032404,282.59
2020-06-16,275.89,282.59,274.0,282.59,247894052,0.0546,1,14.64,9831669310268,1254372907357805,0.054637059152826906,-1.0357982759677542,57.86173187608557,282.568,276.379,254.40683333333334,298.59094984687306,254.16705015312698,283.02
2020-06-17,282.08,284.9,278.33,283.02,337224701,0.0015,1,0.43,11514654556098,1256153388818575,0.0015216391238190852,-1.0746150356107638,58.166546099315575,280.79200000000003,277.394,255.80249999999998,298.85924483904165,255.92875516095836,281.91
2020-06-18,281.74,283.39,280.02,281.91,181587469,-0.0039000000000000003,2,-1.11,7225990784127,1250366207273730,-0.0039219843120625875,-1.1825256423715604,57.019913443383516,279.45,278.3025,256.9398333333333,298.89977542661904,257.705224573381,283.37
2020-06-19,284.56,284.7,278.53,283.37,189129302,0.0052,1,1.46,7524815125931,1254996315055330,0.005178957823418706,-1.1613794704646825,58.18745459539955,279.768,279.49,258.2981666666667,298.3031836752849,260.6768163247151,281.42
2020-06-22,281.01,283.71,280.34,281.42,139843632,-0.0069,2,-1.95,6537834172971,1245878018182740,-0.006881462398983573,-1.2754227420900426,55.999416631811236,282.462,280.423,259.3161666666667,297.6049767198075,263.2410232801925,281.94
2020-06-23,284.64,286.04,279.26,281.94,163675177,0.0018,1,0.52,8855402677586,1248606977068995,0.0018477720133607267,-1.3076852250702018,56.469497514435126,282.332,281.1545,260.13366666666667,297.25263837063176,265.0563616293682,286.7
2020-06-24,283.71,288.3,283.3,286.7,200574713,0.0169,1,4.76,9090255155521,1267919132360580,0.0168830247570404,-1.0134304676832482,60.61721244695166,283.06800000000004,282.1075,261.08966666666663,297.1121457805577,267.10285421944235,279.73
2020-06-25,282.38,284.36,279.73,279.73,152979493,-0.024300000000000002,2,-6.97,6902138577560,1237688653615030,-0.024311126613184464,-1.2762177338889265,52.698984893266605,282.63199999999995,282.6795,261.8553333333333,296.3461198820341,269.01288011796595,283.38
2020-06-26,283.36,284.58,280.65,283.38,169014592,0.013000000000000001,1,3.65,6464987386953,1252507153246350,0.01304829657169404,-1.1937200579438922,55.944453273628895,282.634,283.4325,262.70416666666665,295.4061191270647,271.4588808729353,278.04
2020-06-29,279.36,281.77,277.06,278.04,137759465,-0.018799999999999997,2,-5.34,6344588901772,1228171385901055,-0.018843955113275412,-1.4701292022776666,50.48666503707127,281.95799999999997,283.675,263.39116666666666,294.9872225932842,272.36277740671585,280.09
2020-06-30,282.55,283.98,280.09,280.09,179501432,0.0074,1,2.05,8123314196151,1236936096314955,0.007373039850381069,-1.4820411068501294,52.406247961207306,281.588,283.8755,264.28683333333333,294.776840238705,272.97415976129497,280.26
2020-07-01,283.1,283.84,279.44,280.26,133801572,0.0006,1,0.17,6533216781721,1236785142475835,0.0006069477667893786,-1.4441461604906038,52.57046315088384,280.3,283.593,265.0938333333333,294.5614330694958,272.6245669305042,283.86
2020-07-02,281.3,283.89,280.71,283.86,111369839,0.0128,1,3.6,6674485713589,1252840214699700,0.012845215157353929,-1.1548336724775599,56.03029651462334,281.12600000000003,283.46349999999995,265.96316666666667,294.35483651119125,272.57216348880866,285.89
2020-07-03,285.59,286.09,283.36,285.89,100221164,0.0072,1,2.03,5501339178514,1260023627329055,0.007151412668216617,-0.82066541146648,57.89544577663671,281.628,283.227,266.7145,293.6831926149057,272.77080738509426,290.62
2020-07-06,286.84,291.14,286.31,290.62,128117998,0.0165,1,4.73,6653211452931,1278157125778195,0.016544824932666513,-0.3017219185859874,61.94596380036654,284.144,283.21950000000004,267.477,293.65423329798176,272.7847667020183,286.77
2020-07-07,292.74,292.98,286.76,286.77,156134276,-0.0132,2,-3.85,8077163540674,1262644615436355,-0.013247539742619274,-0.24103663574214051,57.12849868395563,285.48,282.99199999999996,268.225,292.8952431051655,273.08875689483443,285.97
2020-07-08,287.2,288.41,285.18,285.97,119448145,-0.0028000000000000004,2,-0.8,6549540426831,1258803037656025,-0.002789692087735607,-0.27556669792342614,56.15130785775521,286.62199999999996,282.6955,268.8976666666667,291.8402131721015,273.55078682789843,287.25
2020-07-09,287.8,289.41,287.08,287.25,140609080,0.0045000000000000005,1,1.28,7979409781310,1264558009833795,0.004475993985382898,-0.23459695783414158,57.406680679981605,287.3,282.627,269.5518333333333,291.6123082306623,273.64169176933774,285.06
2020-07-10,287.87,288.09,283.51,285.06,136769987,-0.0076,2,-2.19,7236831906846,1253436200135435,-0.0076240208877284,-0.36936570535700586,54.530133714665666,287.134,282.79100000000005,270.2461666666667,291.8280678873188,273.7539321126813,289.84
2020-07-13,287.92,290.49,286.86,289.84,127051804,0.0168,1,4.78,6146078384763,1274549478499680,0.01676839963516441,-0.16156815588830753,59.3213327618795,286.97799999999995,283.8855,270.9526666666667,290.4248806281642,277.34611937183575,289.63
2020-07-14,288.42,289.63,286.89,289.63,126301604,-0.0007000000000000001,2,-0.21,6687496172749,1274006880111815,-0.0007245376759590361,-0.06803167493064022,59.027061547083875,287.55,284.2375,271.6615,291.20399660877047,277.27100339122956,292.27
2020-07-15,292.94,294.42,290.89,292.27,168346112,0.0091,1,2.64,8004487949111,1285601568030370,0.009115077857956733,0.13102024482445573,61.60560261917991,288.81,284.7,272.2823333333333,292.46429005125464,276.93570994874534,289.25
2020-07-16,292.34,292.74,288.46,289.25,129448885,-0.0103,2,-3.02,6530538092371,1273150448700350,-0.010332911349094975,0.024265968044153485,57.17303008263802,289.21,285.067,272.9008333333333,292.96187960642925,277.17212039357076,291.57
2020-07-17,289.9,292.1,289.9,291.57,118643546,0.008,1,2.32,6363758702734,1282763642384775,0.008020743301642153,0.07216554505460415,59.57909530648149,290.512,285.477,273.6036666666667,293.815978594529,277.13802140547097,290.81
2020-07-20,292.76,292.76,289.01,290.81,161819377,-0.0026,2,-0.76,8011400978480,1279645827199285,-0.002606578180196828,0.01776530206763116,58.42119603077129,290.70599999999996,285.9465,274.2525,294.3758043010686,277.5171956989314,295.16
2020-07-21,294.03,296.11,293.2,295.16,366994904,0.015,1,4.35,11478894516644,1298266646366190,0.0149582201437366,0.2281650358040226,62.869258228269636,291.812,286.60749999999996,274.94283333333334,295.72192784819845,277.49307215180147,294.04
2020-07-22,294.71,296.14,293.39,294.04,327318310,-0.0038,2,-1.12,10214872505581,1296867511888705,-0.0037945521073315946,0.24390410785868877,61.05810323800974,292.166,286.9745,275.67216666666667,296.6482138163177,277.30078618368225,292.37
2020-07-23,293.62,293.62,290.49,292.37,250981599,-0.005699999999999999,2,-1.67,11127156014571,1288645707344215,-0.005679499387838405,0.10115295831207494,58.35847271418766,292.79,287.6065,276.29766666666666,296.95041625604694,278.26258374395303,290.66
2020-07-24,289.84,292.74,289.42,290.66,216209943,-0.0058,2,-1.71,9899343055333,1279700634132725,-0.005848753292061359,-0.13623679512988573,55.645440632009134,292.60800000000006,287.9705,276.8688333333333,297.1938886939681,278.7471113060319,293.51
2020-07-27,291.03,295.26,290.82,293.51,193245714,0.0098,1,2.85,8016462420257,1291646466695770,0.009805270763090679,-0.1291807706731536,59.06143437811657,293.148,288.744,277.45816666666667,297.05615591769197,280.4318440823081,300.13
2020-07-28,296.53,301.34,296.38,300.13,301281030,0.0226,1,6.62,10724796861641,1317511659334500,0.02255459779905289,0.27160626490680606,65.67438063017137,294.142,289.746,278.2836666666666,298.465276116744,281.02672388325595,301.25
2020-07-29,300.57,303.51,299.61,301.25,264445341,0.0037,1,1.12,9308691719913,1322314181700580,0.003731716256288875,0.5465501551321026,66.6557402145325,295.584,290.7955,279.05449999999996,299.7448876326833,281.8461123673167,301.85
2020-07-30,303.13,304.13,301.49,301.85,191758758,0.002,1,0.6,8187025482402,1324450535395550,0.001991701244813404,0.693774103242657,67.19679834896846,297.48,291.69500000000005,279.84433333333334,301.2697219280785,282.1202780719216,299.32
2020-07-31,303.69,304.16,298.89,299.32,201965903,-0.0084,2,-2.53,8456630905676,1314364008256975,-0.008381646513168861,0.5518974040794866,62.58522993248013,299.212,292.3665,280.556,302.1009836021243,282.63201639787565,299.46
2020-08-03,299.57,300.33,297.57,299.46,179728174,0.0005,1,0.14,9281198070955,1315525932861150,0.000467726847521055,0.40539070759757845,62.73762216730001,300.402,292.8085,281.2978333333333,302.9786627813928,282.63833721860715,303.04
2020-08-04,302.5,304.27,301.48,303.04,219866019,0.012,1,3.58,9689069353725,1331970336110660,0.011954852067054267,0.4822709377227081,66.49565495082447,300.98400000000004,293.622,282.1256666666667,304.3191540140371,282.9248459859629,306.64
2020-08-05,303.94,306.67,302.91,306.64,210808209,0.011899999999999999,1,3.6,12324476490288,1351701802520985,0.01187961985216468,0.6953127372753372,69.79462510888077,302.062,294.6555,282.9721666666666,306.15939755691664,283.1516024430834,311.32
2020-08-06,307.88,312.84,307.88,311.32,254205660,0.015300000000000001,1,4.68,12465040710544,1370926020549220,0.015262196712757747,1.0498682860372757,73.45398131112225,303.956,295.85900000000004,283.93333333333334,308.9402398494957,282.7777601505044,312.57
2020-08-07,311.99,314.11,310.0,312.57,299118668,0.004,1,1.25,12726819518689,1377754871820420,0.004015161248875687,1.253248074400421,74.34788847587213,306.606,297.23449999999997,284.91299999999995,311.23730896820473,283.2316910317952,316.77
2020-08-10,312.75,317.84,312.08,316.77,261178496,0.0134,1,4.2,13609052636814,1396982788618200,0.013436990114214398,1.5366180227260573,77.13404966933555,310.068,298.581,285.9351666666667,314.5252101090031,282.6367898909969,321.02
2020-08-11,317.63,322.64,317.56,321.02,297602489,0.0134,1,4.25,14272135551299,1417727358270025,0.013416674558828223,1.8549581526026238,79.55404657040621,313.664,300.1505,286.9223333333333,318.2900198117271,282.0109801882729,322.68
2020-08-12,320.31,322.68,317.3,322.68,293136059,0.0052,1,1.66,12806343586796,1427244050724160,0.005171017382094689,2.0090134250131335,80.42545368325415,316.87199999999996,301.671,287.9216666666667,321.8920216359125,281.4499783640875,323.33
2020-08-13,325.84,326.22,319.66,323.33,285739840,0.002,1,0.65,13665611144367,1430995397749595,0.002014379571092073,1.9829875111133521,80.7710423003132,319.274,303.375,288.9148333333333,324.82823891630454,281.92176108369546,319.24
2020-08-14,321.59,322.66,316.28,319.24,260399011,-0.0126,2,-4.09,11874028433776,1413434981005110,-0.012649614944483911,1.5384391636483326,72.14043927077695,320.608,304.7585,289.90849999999995,326.55421542757995,282.9627845724201,312.84
2020-08-18,319.57,321.69,311.2,312.84,247516738,-0.02,2,-6.4,12672817000271,1381445435763935,-0.020047613081067617,0.7039478044399949,61.13265174650035,319.822,305.86,290.7431666666667,326.9396110021046,284.78038899789544,313.54
2020-08-19,315.96,316.82,313.18,313.54,159932584,0.0022,1,0.7,8587348509169,1387104757452930,0.002237565528705021,0.12029410956882014,61.818886323516594,318.326,306.779,291.51366666666667,327.5123122293581,286.0456877706419,301.59
2020-08-20,310.45,312.77,301.15,301.59,249735163,-0.0381,2,-11.95,11791990076498,1334736778743770,-0.03811315940549864,-1.0831109276039097,46.670017694270875,314.108,307.1565,292.0795,327.2121458634483,287.1008541365517,306.16
2020-08-21,306.17,309.88,303.15,306.16,166304361,0.0152,1,4.57,8901226972585,1354373287234960,0.015153022315063769,-1.5551431838087852,51.55886334253683,310.674,307.846,292.71066666666667,326.73509145512435,288.95690854487566,309.33
2020-08-24,306.86,310.27,303.39,309.33,142209956,0.0104,1,3.17,7236120208215,1368411268387215,0.010354063234909727,-1.629820682537483,54.6634989299753,308.692,308.7795,293.39416666666665,325.9457698044757,291.6132301955243,313.59
2020-08-25,312.45,314.14,310.57,313.59,197815447,0.0138,1,4.26,8301527086912,1388219951409565,0.013771700126078867,-1.3782532548633508,58.51169359582591,308.842,309.7835,294.0675,325.5519942527832,294.01500574721683,314.19
2020-08-26,313.61,315.08,309.74,314.19,193544814,0.0019,1,0.6,8906934090813,1389301812181510,0.0019133263178034987,-1.1658207396013935,59.03905139607338,308.97200000000004,310.4865,294.7026666666667,325.7152232229119,295.25777677708805,311.38
2020-08-27,314.46,315.17,311.37,311.38,175568010,-0.0089,2,-2.81,9275817889250,1375528342375455,-0.00894363283363575,-1.2040143850796259,55.482143254359706,310.92999999999995,310.993,295.1271666666666,325.62122354218235,296.36477645781764,312.24
2020-08-28,313.86,315.95,311.06,312.24,256410968,0.0028000000000000004,1,0.86,9571559626114,1380580187684490,0.002761898644742855,-1.1603384601248274,56.34891576392389,312.14599999999996,311.51249999999993,295.557,325.5302571315834,297.49474286841644,307.14
2020-08-31,315.46,316.11,307.12,307.14,312176254,-0.0163,2,-5.1,13400343737173,1360103387208680,-0.01633358954650277,-1.4453464689472248,50.11711765278521,311.70799999999997,311.9035,295.83233333333334,324.941073815709,298.865926184291,309.81
2020-09-01,309.08,311.15,307.63,309.81,342809386,0.0087,1,2.67,10155545538255,1372544040076525,0.008693104121898942,-1.4222691241898389,53.04488452748701,310.952,312.421,296.14966666666663,324.20299966050163,300.63900033949835,311.5
2020-09-02,311.69,312.92,308.52,311.5,337044995,0.0055000000000000005,1,1.69,9332304788608,1379036788429595,0.005454956263516442,-1.2665992724712964,54.85119075835005,310.414,312.844,296.486,323.8289358669071,301.8590641330929,316.43
2020-09-03,314.73,317.46,314.45,316.43,342178864,0.0158,1,4.93,11598303315394,1398120029489080,0.01582664526484745,-0.826327410274553,59.719200584258914,311.42400000000004,313.33349999999996,296.8948333333334,324.03790708306923,302.6290929169307,312.03
2020-09-04,308.25,312.64,308.04,312.03,408030009,-0.0139,2,-4.4,12778957016075,1379272820628570,-0.013905129096482782,-0.8242877362004677,54.11149599819101,311.382,313.369,297.28499999999997,324.0511475368984,302.6868524631017,313.67
2020-09-07,312.08,314.44,310.93,313.67,264670492,0.0053,1,1.64,10016266959895,1386502793018090,0.005255904880941076,-0.7096930228128318,55.778292217739974,312.688,313.424,297.81649999999996,324.100451470412,302.74754852958796,317.38
2020-09-08,316.31,317.43,314.56,317.38,227269331,0.0118,1,3.71,10769880838045,1400220416799485,0.011827717027449225,-0.39683813751386454,59.37333851424317,314.202,313.45449999999994,298.64033333333333,324.17241672854675,302.7365832714531,313.77
2020-09-09,313.54,315.9,312.9,313.77,198501954,-0.011399999999999999,2,-3.61,10674553854169,1384425414507145,-0.011374377717562556,-0.4423588122119986,54.71240648039092,314.656,313.092,299.15999999999997,323.2369822079717,302.94701779202825,316.53
2020-09-10,317.92,318.38,315.46,316.53,234267932,0.0088,1,2.76,9908495691787,1395966913927455,0.008796252031743057,-0.3025893323094513,57.4618598692437,314.676,312.7845,299.7185,322.086137436498,303.48286256350195,316.45
2020-09-11,315.64,316.77,313.2,316.45,165157142,-0.0003,2,-0.08,7088266997061,1409480270708480,-0.0002527406564938328,-0.2345630232109439,57.353169733539055,315.56,312.4405,300.2941666666666,320.594810455217,304.286189544783,320.98
2020-09-14,319.83,321.22,318.54,320.98,176783413,0.0143,1,4.53,7713185173130,1428651925180700,0.014315057671038245,0.07966405156927969,61.763594419288324,317.02200000000005,312.52750000000003,300.921,321.00101609428236,304.0539839057177,323.36
2020-09-15,321.82,323.57,320.54,323.36,152449880,0.0074,1,2.38,7595470234393,1438152770755280,0.007414792198890963,0.39434314638591417,63.87726690088223,318.21799999999996,313.0535,301.62,322.75622389589967,303.3507761041003,322.31
