Date,Open,High,Low,Close,Volume,Change,MACD,RSI,MA5,MA20,MA60
2020-01-02,49850,49850,49050,49450,56107,-0.0060301507537688925,,,,,
2020-01-03,50000,50000,49200,49250,72002,-0.004044489383215333,,,,,
2020-01-06,48650,48650,47350,47400,110902,-0.03756345177664977,,,,,
2020-01-07,47800,48450,47450,47950,65293,0.011603375527426074,,,,,
2020-01-08,47500,47500,44850,44950,202518,-0.06256517205422318,,,47800.0,,
2020-01-09,45800,46250,45100,45650,121038,0.015572858731924377,,,47040.0,,
2020-01-10,45650,46950,45500,46800,98169,0.025191675794085322,,,46550.0,,
2020-01-13,46800,47450,46750,46950,92581,0.0032051282051281937,,,46460.0,,
2020-01-14,47000,47850,46800,47000,68797,0.0010649627263046302,,,46270.0,,
2020-01-15,46850,48500,46750,47850,80228,0.018085106382978777,,,46850.0,,
2020-01-16,47950,48000,46850,47650,73345,-0.004179728317659337,,,47250.0,,
2020-01-17,47350,47950,46900,47100,74437,-0.011542497376705096,,,47310.0,,
2020-01-20,47000,47500,46500,46900,79489,-0.00424628450106157,,,47300.0,,
2020-01-21,47300,47400,46650,46900,40737,0.0,,39.13049237953695,47280.0,,
2020-01-22,47300,47450,46900,47050,56071,0.0031982942430703876,,40.912262300224796,47120.0,,
2020-01-23,46950,47250,46000,46200,92145,-0.018065887353878818,,34.71159106742074,46830.0,,
2020-01-28,44700,45400,43500,44050,117097,-0.04653679653679654,,24.56853727864258,46220.0,,
2020-01-29,44250,44750,43550,44300,73849,0.00567536889897835,,27.231256160391908,45700.0,,
2020-01-30,44100,44450,42750,43150,105043,-0.025959367945823875,,23.1781015944716,44950.0,,
2020-01-31,43150,43600,42250,42250,80621,-0.02085747392815762,,20.594602801250133,43990.0,46440.0,
2020-02-03,41400,41900,40600,40950,181531,-0.03076923076923077,,17.551419133032795,42940.0,46015.0,
2020-02-04,41000,42300,41000,42200,84766,0.030525030525030417,,28.49288139309094,42570.0,45662.5,
2020-02-05,42400,42650,41800,42450,71154,0.005924170616113722,,30.479968124862253,42200.0,45415.0,
2020-02-06,43000,44350,42650,44000,91246,0.036513545347467646,,41.360162963903434,42370.0,45217.5,
2020-02-07,43850,44000,43250,43500,71492,-0.011363636363636354,,39.22741568178212,42620.0,45145.0,
2020-02-10,42800,44250,42700,44250,67207,0.01724137931034475,,43.900385492655204,43280.0,45075.0,
2020-02-11,44250,44800,43700,43700,72810,-0.012429378531073398,,41.38712972299152,43580.0,44920.0,
2020-02-12,43650,44200,43450,44050,51071,0.008009153318077722,,43.599909499010444,43900.0,44775.0,
2020-02-13,44000,44150,43050,43100,100192,-0.02156640181611802,,39.26669850512159,43720.0,44580.0,
2020-02-14,43000,43900,42900,43700,57567,0.0139211136890951,,43.112222653099394,43760.0,44372.5,
2020-02-17,43700,44250,43450,43900,45754,0.004576659038901587,,44.3765228778851,43690.0,44185.0,
2020-02-18,43650,43650,42600,42750,84117,-0.026195899772209597,,39.00818848894559,43500.0,43967.5,
2020-02-19,41800,42150,40000,40000,406194,-0.06432748538011701,,29.742408875991075,42690.0,43622.5,
2020-02-20,40050,40250,38650,39150,251277,-0.02124999999999999,-225.38301768002702,27.563070367150743,41900.0,43235.0,
2020-02-21,38550,38800,37050,37200,303606,-0.04980842911877392,-432.7777522708475,23.33817618195478,40600.0,42742.5,
2020-02-24,36500,36800,35300,35300,231790,-0.051075268817204256,-649.4391772881775,20.104572708443115,38880.0,42197.5,
2020-02-25,35300,36350,35300,35900,161059,0.016997167138810276,-699.5266716265455,23.699811905708913,37510.0,41790.0,
2020-02-26,35100,36350,35050,35800,133315,-0.0027855153203342198,-685.6611859577929,23.50992694075576,36670.0,41365.0,
2020-02-27,36050,36150,34850,35050,134652,-0.020949720670391025,-672.3567840097494,22.080998950507194,35850.0,40960.0,
2020-02-28,34600,34600,33050,33450,194762,-0.04564907275320973,-712.8140743329218,19.375456185008346,35100.0,40520.0,
2020-03-02,33450,34000,32950,33250,179015,-0.005979073243647215,-693.8779370157872,19.061059883753572,34690.0,40135.0,
2020-03-03,34000,34200,33050,33100,184244,-0.004511278195488688,-633.9354421378412,18.814476629299904,34130.0,39680.0,
2020-03-04,33100,33700,33100,33500,126914,0.012084592145015005,-514.8886591934161,21.722558134442465,33670.0,39232.5,
2020-03-05,34000,34550,33650,34200,128267,0.020895522388059806,-344.71824805581946,26.67268676249607,33500.0,38742.5,
2020-03-06,33750,33800,33000,33250,155586,-0.02777777777777779,-255.93861402361108,24.41603166268274,33460.0,38230.0,
2020-03-09,32200,32650,31600,32250,213126,-0.03007518796992481,-225.43466471549618,22.279250358882166,33260.0,37630.0,
2020-03-10,32250,32600,31450,31900,256927,-0.010852713178294615,-191.06056034982885,21.567801636323367,33020.0,37040.0,
2020-03-11,31950,32200,30600,30900,168658,-0.031347962382445194,-197.10868093967656,19.638225531273974,32500.0,36382.5,
2020-03-12,30950,31300,29000,29350,249836,-0.05016181229773464,-262.8260810925185,17.086543118806844,31530.0,35695.0,
2020-03-13,27200,28150,24650,26300,396165,-0.10391822827938668,-457.6254769039583,13.397585013828348,30140.0,34825.0,
2020-03-16,26500,27000,25550,25550,212066,-0.028517110266159662,-575.2956128306155,12.673022550511774,28800.0,33907.5,
2020-03-17,23650,25900,23650,25900,169091,0.013698630136986356,-566.9435146661949,14.983718896536715,27600.0,33065.0,
2020-03-18,25900,26250,23850,23850,187526,-0.0791505791505791,-631.9111666284252,12.840583081112811,26190.0,32257.5,
2020-03-19,24550,25000,20300,20950,332133,-0.12159329140461217,-792.2332667344094,10.543209016584044,24510.0,31347.5,
2020-03-20,21050,23450,20600,23450,265602,0.11933174224343679,-657.4962937244013,23.285590662403052,23940.0,30660.0,
2020-03-23,21250,21850,20850,21100,188886,-0.10021321961620466,-652.9022471613653,20.351070550766792,23050.0,29950.0,
2020-03-24,21600,22850,21400,22850,152115,0.08293838862559233,-466.9795751777101,27.661978681299686,22440.0,29297.5,
2020-03-25,23500,24750,23150,24750,243015,0.08315098468271342,-166.5130169029526,34.67304441085659,22620.0,28745.0,
2020-03-26,24650,25700,24050,24650,233112,-0.004040404040404066,62.74066594533633,34.483608981009255,23360.0,28225.0,
