Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,ans
2020-03-30,87800,88900,85400,88300,36526,0.005694760820045497,0.005694760820045497,1022.4001987189536,52.32105551270924,85720.0,85540.0,93661.66666666667,97427.37145040905,73652.62854959095,93200.0
2020-03-31,88700,93400,88700,93200,65175,0.05549263873159682,0.05549263873159682,1506.5053576075697,58.30730916020236,87800.0,85725.0,93671.66666666667,97963.11668517668,73486.88331482332,94000.0
2020-04-01,94500,102500,92200,94000,121800,0.008583690987124415,0.008583690987124415,1807.4846535596503,59.207809943544376,89840.0,85825.0,93698.33333333333,98297.0287042646,73352.9712957354,97200.0
2020-04-02,98000,98200,94000,97200,44789,0.03404255319148941,0.03404255319148941,2126.9491443424886,62.68005113123368,92100.0,86045.0,93685.0,99141.02611481819,72948.97388518181,97800.0
2020-04-03,99400,99400,95000,97800,37427,0.006172839506172867,0.006172839506172867,2270.479267367182,63.31065806213821,94100.0,86250.0,93691.66666666667,99934.07833944252,72565.92166055748,101000.0
2020-04-06,101000,107000,99900,101000,98423,0.0327198364008181,0.0327198364008181,2456.964095279777,66.55640098354456,96640.0,86720.0,93708.33333333333,101691.92038450646,71748.07961549354,100500.0
2020-04-07,102000,102500,97300,100500,57803,-0.004950495049504955,-0.004950495049504955,2418.87098292323,65.5801725322674,98100.0,87250.0,93683.33333333333,103343.16625154913,71156.83374845087,98900.0
2020-04-08,101000,102000,98700,98900,34754,-0.015920398009950265,-0.015920398009950265,2166.3011458424658,62.42478055449983,99080.0,87720.0,93640.0,104579.37128127855,70860.62871872145,95400.0
2020-04-09,99600,99700,92900,95400,105422,-0.03538928210313452,-0.03538928210313452,1666.3505812582498,56.06942819228527,98720.0,88215.0,93563.33333333333,105363.44307801731,71066.55692198269,94700.0
2020-04-10,95400,95400,93100,94700,59158,-0.007337526205450695,-0.007337526205450695,1212.4463126073285,54.86632423668687,98100.0,88800.0,93441.66666666667,105995.11558553766,71604.88441446234,96600.0
2020-04-13,95600,99500,94200,96600,70330,0.020063357972544882,0.020063357972544882,974.3598975131554,57.530104889527514,97220.0,89375.0,93335.0,106804.27135596896,71945.72864403104,98500.0
2020-04-14,97100,99200,95200,98500,57188,0.019668737060041463,0.019668737060041463,881.8040519409187,60.06816391969375,96820.0,90025.0,93293.33333333333,107794.06018899143,72255.93981100857,102500.0
2020-04-16,99300,103000,98500,102500,67702,0.04060913705583746,0.04060913705583746,1017.3231625276676,64.83298995918844,97540.0,91040.0,93318.33333333333,109219.59295473911,72860.40704526089,101000.0
2020-04-17,103000,103000,99900,101000,49763,-0.014634146341463428,-0.014634146341463428,935.3752651092013,61.852412816056116,98660.0,92540.0,93318.33333333333,108696.03911854635,76383.96088145365,98900.0
2020-04-20,101000,101500,97900,98900,68634,-0.02079207920792081,-0.02079207920792081,680.9965965774909,57.843111630366636,99500.0,93660.0,93258.33333333333,108241.9614592825,79078.0385407175,98400.0
2020-04-21,98900,98900,95000,98400,60379,-0.005055611729019249,-0.005055611729019249,432.4327445096342,56.897440438022144,99860.0,94860.0,93156.66666666667,106572.28414955853,83147.71585044147,102500.0
2020-04-22,98300,102500,96800,102500,55484,0.04166666666666674,0.04166666666666674,493.1192864716568,62.33522968012401,100660.0,95845.0,93173.33333333333,106609.84556322105,85080.15443677895,101500.0
2020-04-23,104000,104000,100000,101500,42350,-0.009756097560975618,-0.009756097560975618,417.8626913547505,60.33584866974602,100460.0,96730.0,93098.33333333333,106223.59784275698,87236.40215724302,104500.0
2020-04-24,100500,108000,100500,104500,131370,0.029556650246305383,0.029556650246305383,515.6629083167659,64.06014522190091,101160.0,97660.0,93123.33333333333,106336.72749370406,88983.27250629594,103500.0
2020-04-27,107000,107000,103000,103500,64737,-0.009569377990430672,-0.009569377990430672,460.3589780953257,61.97132855558138,102080.0,98445.0,93156.66666666667,106203.73056627177,90686.26943372823,102500.0
2020-04-28,105000,105000,101500,102500,31609,-0.009661835748792313,-0.009661835748792313,310.9422067150176,59.86900699924754,102900.0,99155.0,93156.66666666667,105549.20831690678,92760.79168309322,101000.0
2020-04-29,102500,103000,101000,101000,35327,-0.014634146341463428,-0.014634146341463428,77.75247172525997,56.75860860127988,102600.0,99545.0,93190.0,105364.44155396374,93725.55844603626,106500.0
2020-05-04,99900,107000,99800,106500,89159,0.054455445544554504,0.054455445544554504,250.82609044588753,64.11947404608094,103600.0,100170.0,93318.33333333333,106155.68291843127,94184.31708156873,107500.0
2020-05-06,107000,108000,104000,107500,49516,0.009389671361502261,0.009389671361502261,381.7137329826828,65.2768393597247,104200.0,100685.0,93443.33333333333,107299.31024370644,94070.68975629356,111500.0
2020-05-07,107500,112000,105500,111500,65314,0.037209302325581506,0.037209302325581506,669.8816650650133,69.51298806679968,105800.0,101370.0,93675.0,109344.98589340445,93395.01410659555,114000.0
2020-05-08,112500,114500,110500,114000,62576,0.022421524663677195,0.022421524663677195,944.2703048899666,71.8264296411436,108100.0,102020.0,93948.33333333333,111704.33787101627,92335.66212898373,112500.0
2020-05-11,115000,115500,111000,112500,36537,-0.013157894736842146,-0.013157894736842146,938.215607070139,68.46924558701618,110400.0,102620.0,94220.0,113290.07029030268,91949.92970969732,116500.0
2020-05-12,113500,118500,111000,116500,51463,0.03555555555555556,0.03555555555555556,1105.5606234166244,72.20070006339535,112400.0,103500.0,94503.33333333333,115604.37937277248,91395.62062722752,117500.0
2020-05-13,117000,119000,115000,117500,32794,0.008583690987124415,0.008583690987124415,1178.8439312647606,73.05908257045107,114400.0,104605.0,94786.66666666667,117555.28571113394,91654.71428886606,116500.0
2020-05-14,116000,118500,115500,116500,61415,-0.008510638297872353,-0.008510638297872353,1059.0073990016417,70.70783048003942,115400.0,105695.0,95066.66666666667,118795.91218198182,92594.08781801818,120500.0
2020-05-15,124000,127000,117500,120500,180746,0.03433476394849788,0.03433476394849788,1141.0837483623436,74.27428802119205,116700.0,106890.0,95411.66666666667,120790.20143738932,92989.79856261068,129000.0
2020-05-18,121500,133500,121500,129000,178874,0.0705394190871369,0.0705394190871369,1629.9913288635407,79.88026584103659,120000.0,108415.0,95948.33333333333,124773.63991901527,92056.36008098473,124000.0
2020-05-19,127000,127000,120000,124000,448534,-0.03875968992248058,-0.03875968992248058,1483.0099586712986,70.19079822781214,121500.0,109490.0,96416.66666666667,126941.75062851861,92038.24937148139,126000.0
