Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,29200,29400,28700,28900,234407,-0.0034482758620689724,0.003502626970227629,1,,,,,,,
2020-01-03,29050,29050,28450,28550,227376,-0.01211072664359858,-0.006980802792321161,0,,,,,,,
2020-01-06,28550,28900,28400,28650,227073,0.003502626970227629,-0.026362038664323406,0,,,,,,,
2020-01-07,28600,28900,28400,28450,242789,-0.006980802792321161,0.005415162454873723,1,,,,,,,
2020-01-08,28250,28300,27400,27700,505321,-0.026362038664323406,-0.02333931777378817,0,,,28450.0,,,,
2020-01-09,27850,28100,27600,27850,308371,0.005415162454873723,0.007352941176470562,1,,,28240.0,,,,
2020-01-10,27650,27900,27050,27200,470966,-0.02333931777378817,0.06021897810218979,1,,,27970.0,,,,
2020-01-13,27350,27600,27100,27400,202990,0.007352941176470562,0.0895008605851979,1,,,27720.0,,,,
2020-01-14,27250,29100,27250,29050,472229,0.06021897810218979,-0.0015797788309637184,0,,,27840.0,,,,
2020-01-15,29050,31800,28700,31650,1580120,0.0895008605851979,0.023734177215189778,1,,,28630.0,,,,
2020-01-16,31750,32200,31400,31600,508950,-0.0015797788309637184,-0.009273570324574987,0,,,29380.0,,,,
2020-01-17,31650,33000,31650,32350,523245,0.023734177215189778,0.012480499219968744,1,,,30410.0,,,,
2020-01-20,32300,33000,31850,32050,339934,-0.009273570324574987,0.009244992295839749,1,,,31340.0,,,,
2020-01-21,32100,32950,32100,32450,222057,0.012480499219968744,-0.003053435114503844,0,,76.6888354269019,32020.0,,,,
2020-01-22,32200,32950,32050,32750,339176,0.009244992295839749,-0.03675344563552829,0,,77.93845659253863,32240.0,,,,
2020-01-23,33000,33000,32400,32650,191035,-0.003053435114503844,0.012718600953895098,1,,76.46698528153196,32450.0,,,,
2020-01-28,31950,32000,30800,31450,651686,-0.03675344563552829,-0.009419152276295084,0,,61.46930114094473,32270.0,,,,
2020-01-29,31600,32250,31250,31850,290952,0.012718600953895098,-0.04912836767036455,0,,64.00368125323573,32230.0,,,,
2020-01-30,31900,32000,31450,31550,226414,-0.009419152276295084,0.010000000000000009,1,,60.774925114486095,32050.0,,,,
2020-01-31,31350,31550,30000,30000,580766,-0.04912836767036455,0.01650165016501659,1,,47.454865588642534,31500.0,30205.0,,34094.33156210679,26315.668437893215
2020-02-03,29100,30550,29000,30300,440195,0.010000000000000009,-0.004870129870129913,0,,49.7504241351455,31030.0,30275.0,,34117.98061405467,26432.019385945332
2020-02-04,30250,31100,30250,30800,279079,0.01650165016501659,-0.034257748776509,0,,53.404154510856614,30900.0,30387.5,,34152.85190918459,26622.148090815415
2020-02-05,30800,31200,30500,30650,234261,-0.004870129870129913,0.01520270270270263,1,,52.17840747027675,30660.0,30487.5,,34168.24381069914,26806.756189300864
2020-02-06,31150,31350,29000,29600,702275,-0.034257748776509,-0.006655574043261225,0,,44.481927689757704,30270.0,30545.0,,34131.349118532664,26958.650881467336
2020-02-07,29700,31450,29700,30050,674432,0.01520270270270263,-0.018425460636515956,0,,48.020600955726586,30280.0,30662.5,,34014.64483577306,27310.355164226938
2020-02-10,30200,30200,29500,29850,219724,-0.006655574043261225,0.015358361774743923,1,,46.598977312613464,30190.0,30762.5,,33884.49855861594,27640.50144138406
2020-02-11,30050,30300,29100,29300,409220,-0.018425460636515956,-0.0117647058823529,0,,42.8427508151377,29890.0,30867.5,,33622.908318198955,28112.091681801045
2020-02-12,29550,29750,28950,29750,392377,0.015358361774743923,0.00340136054421758,1,,46.63312158716287,29710.0,30985.0,,33304.935343926634,28665.064656073362
2020-02-13,29850,29850,29300,29400,380234,-0.0117647058823529,0.006779661016949046,1,,44.179158484662636,29670.0,31002.5,,33268.43799562124,28736.56200437876
2020-02-14,29200,29900,29200,29500,220440,0.00340136054421758,-0.015151515151515138,0,,45.068586800982835,29560.0,30895.0,,33230.78680533991,28559.213194660093
2020-02-17,29700,30350,29400,29700,261958,0.006779661016949046,0.07692307692307687,1,,46.891204986847484,29530.0,30800.0,,33167.699305232825,28432.300694767175
2020-02-18,29550,29550,29050,29250,223376,-0.015151515151515138,-0.007936507936507908,0,,43.401811209832296,29520.0,30645.0,,32992.31761804831,28297.682381951687
2020-02-19,29300,31750,29250,31500,1005051,0.07692307692307687,-0.040000000000000036,0,,59.592764384526426,29870.0,30617.5,,32910.59288952716,28324.407110472843
2020-02-20,31550,32750,31000,31250,955674,-0.007936507936507908,-0.05666666666666664,0,72.25659733318108,57.620394843388866,30240.0,30557.5,,32714.413303774632,28400.586696225368
2020-02-21,30800,31200,29900,30000,639772,-0.040000000000000036,0.012367491166077826,1,35.040107518149966,48.90473362434127,30340.0,30420.0,,32337.65481773963,28502.34518226037
2020-02-24,29300,29500,27900,28300,1048672,-0.05666666666666664,-0.024432809773123898,0,-98.81386430925986,40.035385236336666,30060.0,30202.5,,32044.367259060764,28360.632740939236
2020-02-25,28000,28950,27000,28650,492418,0.012367491166077826,-0.012522361359570633,0,-155.17006368554073,42.353410892901366,29940.0,30062.5,,31929.281990485233,28195.718009514767
2020-02-26,28050,28350,27550,27950,532727,-0.024432809773123898,-0.036231884057971064,0,-226.6527586210188,39.09809272579035,29230.0,29867.5,,31761.246287125075,27973.753712874925
2020-02-27,27800,28300,27300,27600,393450,-0.012522361359570633,-0.009398496240601517,0,-281.0164371157947,37.54426335742199,28500.0,29670.0,,31642.916622668075,27697.083377331925
