Date,Open,High,Low,Close,Volume,Change,return,profit,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-01-02,11750,11800,11550,11550,2004412,-0.021186440677966156,-0.02155172413793105,0,,,,,,,
2020-01-03,11600,11750,11550,11600,1478623,0.0043290043290042934,0.004405286343612369,1,,,,,,,
2020-01-06,11550,11550,11300,11350,1840398,-0.02155172413793105,-0.021929824561403466,0,,,,,,,
2020-01-07,11400,11450,11350,11400,1027565,0.004405286343612369,-0.004484304932735439,0,,,,,,,
2020-01-08,11300,11350,11000,11150,2053986,-0.021929824561403466,0.0,0,,,11410.0,,,,
2020-01-09,11200,11350,11050,11100,2011621,-0.004484304932735439,0.0045045045045044585,1,,,11320.0,,,,
2020-01-10,11100,11200,11050,11100,964214,0.0,0.004484304932735439,1,,,11220.0,,,,
2020-01-13,11050,11150,11000,11150,1299071,0.0045045045045044585,0.0044642857142858094,1,,,11180.0,,,,
2020-01-14,11150,11250,11150,11200,1547190,0.004484304932735439,-0.004444444444444473,0,,,11140.0,,,,
2020-01-15,11200,11350,11200,11250,963366,0.0044642857142858094,0.0044642857142858094,1,,,11160.0,,,,
2020-01-16,11250,11300,11100,11200,867257,-0.004444444444444473,0.0,0,,,11180.0,,,,
2020-01-17,11150,11250,11100,11250,903772,0.0044642857142858094,-0.004444444444444473,0,,,11210.0,,,,
2020-01-20,11250,11350,11200,11250,1217547,0.0,-0.004464285714285698,0,,,11230.0,,,,
2020-01-21,11250,11300,11200,11200,800253,-0.004444444444444473,-0.004484304932735439,0,,34.905675991010355,11230.0,,,,
2020-01-22,11200,11250,11100,11150,995026,-0.004464285714285698,-0.036036036036036,0,,31.781984468327053,11210.0,,,,
2020-01-23,11150,11200,11100,11100,865821,-0.004484304932735439,0.009345794392523255,1,,28.98828730829038,11190.0,,,,
2020-01-28,10950,11000,10700,10700,2283509,-0.036036036036036,0.0,0,,16.495841721398293,11080.0,,,,
2020-01-29,10750,10850,10700,10800,1069701,0.009345794392523255,-0.00462962962962965,0,,25.17712616644009,10990.0,,,,
2020-01-30,10800,10950,10800,10800,1051202,0.0,-0.009302325581395321,0,,25.17712616644009,10910.0,,,,
2020-01-31,10900,10900,10750,10750,1016276,-0.00462962962962965,-0.009389671361502372,0,,23.745602761847607,10830.0,11152.5,,11625.231424806942,10679.768575193058
2020-02-03,10650,10700,10500,10650,1371028,-0.009302325581395321,0.004739336492890933,1,,21.154898063671496,10740.0,11107.5,,11591.519627701193,10623.480372298807
2020-02-04,10700,10700,10500,10550,1604177,-0.009389671361502372,0.028301886792452935,1,,18.930642196273425,10710.0,11055.0,,11541.72374094552,10568.27625905448
2020-02-05,10600,10750,10550,10600,1222152,0.004739336492890933,-0.004587155963302725,0,,23.274430165835383,10670.0,11017.5,,11522.747464120306,10512.252535879694
2020-02-06,10600,10950,10600,10900,1587087,0.028301886792452935,-0.02304147465437789,0,,43.0065169901689,10690.0,10992.5,,11468.183718451663,10516.816281548337
2020-02-07,10850,10850,10700,10850,1241093,-0.004587155963302725,0.0,0,,41.108926629842536,10710.0,10977.5,,11451.287927241716,10503.712072758284
2020-02-10,10750,10800,10550,10600,2015197,-0.02304147465437789,-0.009433962264150941,0,,33.21699633924099,10700.0,10952.5,,11449.968591973404,10455.031408026596
2020-02-11,10600,10700,10550,10600,1390599,0.0,-0.00952380952380949,0,,33.21699633924099,10710.0,10927.5,,11442.742661277189,10412.257338722811
2020-02-12,10600,10650,10450,10500,2654683,-0.009433962264150941,-0.019230769230769273,0,,30.500647625653514,10690.0,10895.0,,11431.563137011854,10358.436862988146
2020-02-13,10500,10550,10400,10400,1681662,-0.00952380952380949,-0.004901960784313708,0,,28.031974776887438,10590.0,10855.0,,11413.480080217729,10296.519919782271
2020-02-14,10400,10450,10150,10200,3166171,-0.019230769230769273,-0.009852216748768461,0,,23.870635382720053,10460.0,10802.5,,11398.717242286737,10206.282757713263
2020-02-17,10150,10250,10100,10150,1576712,-0.004901960784313708,0.004975124378109541,1,,22.953257094684574,10370.0,10750.0,,11380.8724118235,10119.1275881765
2020-02-18,10150,10150,10000,10050,1500995,-0.009852216748768461,-0.00990099009900991,0,,21.198547458874728,10260.0,10690.0,,11346.962708226274,10033.037291773726
2020-02-19,10050,10150,10000,10100,1542470,0.004975124378109541,-0.010000000000000009,0,,24.31406918353369,10180.0,10632.5,,11284.631121784569,9980.368878215431
2020-02-20,10100,10150,10000,10000,1213375,-0.00990099009900991,-0.042424242424242475,0,-46.766469393568684,22.406075084901175,10100.0,10572.5,,11225.550534032398,9919.449465967602
2020-02-21,9980,9990,9900,9900,1850503,-0.010000000000000009,0.02215189873417711,1,-48.52230808134857,20.66010578425012,10040.0,10510.0,,11169.241988953981,9850.758011046019
2020-02-24,9680,9720,9480,9480,2460837,-0.042424242424242475,-0.003095975232198178,0,-71.53754043722302,15.275992156991663,9906.0,10429.0,,11171.23715886501,9686.76284113499
2020-02-25,9320,9840,9320,9690,1703737,0.02215189873417711,0.012422360248447228,1,-66.30307564005818,25.701903992199902,9834.0,10378.5,,11175.5263483725,9581.4736516275
2020-02-26,9550,9750,9500,9660,1497075,-0.003095975232198178,-0.027607361963190136,0,-58.8017684442803,25.224358953283414,9746.0,10321.5,,11152.144930159693,9490.855069840307
2020-02-27,9600,9820,9600,9780,1403170,0.012422360248447228,-0.008412197686645584,0,-40.566208570303615,30.765701665155788,9702.0,10270.5,,11102.617179248213,9438.382820751787
2020-02-28,9700,9720,9450,9510,2529664,-0.027607361963190136,-0.0042417815482502785,0,-41.3549955499484,26.082240145196565,9624.0,10208.5,,11072.635984669081,9344.364015330919
2020-03-02,9490,9580,9410,9430,1313790,-0.008412197686645584,0.006389776357827559,1,-41.80691253224717,24.873990961597386,9614.0,10147.5,,11049.761048699324,9245.238951300676
2020-03-03,9510,9580,9390,9390,1549972,-0.0042417815482502785,-0.006349206349206327,0,-39.376002728457365,24.26863386439716,9554.0,10089.5,,11029.169622793033,9149.830377206967
2020-03-04,9380,9540,9330,9450,1879329,0.006389776357827559,-0.03940362087326943,0,-28.79411299665685,27.133282204954284,9512.0,10032.0,,10980.379670807004,9083.620329192996
2020-03-05,9490,9500,9350,9390,2157354,-0.006349206349206327,-0.055432372505543226,0,-21.25055915233554,26.071239717299463,9434.0,9956.5,,10855.594544527994,9057.405455472006
2020-03-06,9320,9360,8950,9020,3798856,-0.03940362087326943,-0.012910798122065748,0,-35.741862398210344,20.692429700556616,9336.0,9865.0,,10754.168150576708,8975.831849423292
2020-03-09,8860,8870,8500,8520,2732695,-0.055432372505543226,0.0011890606420927874,1,-71.49936248226442,15.914239989666967,9154.0,9761.0,,10761.557844404811,8760.442155595189
2020-03-10,8300,8480,8290,8410,1878506,-0.012910798122065748,-0.06057007125890734,0,-93.6597851100995,15.088748709056233,8958.0,9651.5,,10736.585710900297,8566.414289099703
2020-03-11,8390,8620,8360,8420,2129277,0.0011890606420927874,-0.058154235145385536,0,-98.26454778121393,15.517775021665642,8752.0,9547.5,,10684.810423763012,8410.189576236988
2020-03-12,8320,8350,7800,7910,4060421,-0.06057007125890734,-0.046979865771812124,0,-124.58559403679612,12.146922160983749,8456.0,9423.0,,10696.736236432018,8149.263763567982
2020-03-13,7150,7650,7020,7450,4868340,-0.058154235145385536,-0.05492957746478877,0,-159.66335442984536,10.03048806639572,8142.0,9285.5,,10770.282475650896,7800.717524349104
2020-03-16,7480,7640,7100,7100,3104062,-0.046979865771812124,-0.02980625931445602,0,-191.00697133419567,8.777355326706271,7858.0,9133.0,,10841.02927375382,7424.97072624618
