Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower
2020-03-30,1070000,1108000,1070000,1100000,51265,-0.008115419296663706,-0.008115419296663706,470.83358618539205,39.19611433577538,1112800.0,1162900.0,1276716.6666666667,1311829.3792372749,1013970.6207627252
2020-03-31,1118000,1123000,1096000,1120000,53853,0.018181818181818077,0.018181818181818077,3011.181551674512,42.35164941747735,1108000.0,1157300.0,1274333.3333333333,1303818.3947496014,1010781.6052503986
2020-04-01,1120000,1120000,1071000,1071000,66300,-0.043749999999999956,-0.043749999999999956,1775.8859330401901,37.25094929432266,1098200.0,1147400.0,1271366.6666666667,1289067.7803877792,1005732.2196122209
2020-04-02,1090000,1138000,1074000,1135000,56498,0.05975723622782447,0.05975723622782447,5446.194707936251,46.34107712435037,1107000.0,1139250.0,1267900.0,1262938.1158398008,1015561.8841601991
2020-04-03,1140000,1166000,1122000,1164000,48374,0.02555066079295165,0.02555066079295165,9752.806415460167,49.883849446030986,1118000.0,1133250.0,1264883.3333333333,1238543.637034723,1027956.3629652769
2020-04-06,1176000,1237000,1174000,1223000,60263,0.05068728522336774,0.05068728522336774,16124.782067791268,56.217327334017625,1142600.0,1131850.0,1263200.0,1231433.683402453,1032266.3165975469
2020-04-07,1224000,1227000,1190000,1223000,60943,0.0,0.0,19655.264529810054,56.217327334017625,1163200.0,1130250.0,1261200.0,1222635.8755438298,1037864.1244561702
2020-04-08,1202000,1229000,1198000,1211000,36450,-0.009811937857726938,-0.009811937857726938,20409.070094980674,54.589995162227595,1191200.0,1129900.0,1257983.3333333333,1220997.5301531276,1038802.4698468724
2020-04-09,1220000,1255000,1205000,1255000,37474,0.036333608587943766,0.036333608587943766,22910.265415758942,59.24810705216343,1215200.0,1134650.0,1255383.3333333333,1240278.1685915268,1029021.8314084732
2020-04-10,1226000,1235000,1201000,1215000,38315,-0.031872509960159334,-0.031872509960159334,20962.67310120603,53.8410167918364,1225400.0,1138400.0,1251933.3333333333,1249694.9235140579,1027105.0764859421
2020-04-13,1210000,1214000,1195000,1197000,26824,-0.014814814814814836,-0.014814814814814836,17684.973323217182,51.56064993571455,1220200.0,1143750.0,1248466.6666666667,1255510.2344306775,1031989.7655693224
2020-04-14,1204000,1217000,1198000,1200000,37782,0.0025062656641603454,0.0025062656641603454,15045.273702779457,51.92610518894252,1215600.0,1149200.0,1245033.3333333333,1260769.8884108074,1037630.1115891926
2020-04-16,1166000,1206000,1166000,1191000,52827,-0.007499999999999951,-0.007499999999999951,12143.734449051619,50.69053140816507,1211600.0,1152100.0,1241766.6666666667,1264843.780316255,1039356.2196837448
2020-04-17,1209000,1257000,1207000,1249000,62084,0.04869857262804356,0.04869857262804356,13478.28811665015,57.679372986502955,1210400.0,1159700.0,1240200.0,1276963.9757129187,1042436.0242870812
2020-04-20,1225000,1273000,1224000,1262000,61136,0.01040832666132907,0.01040832666132907,14495.468635287105,59.0793391988484,1219800.0,1167300.0,1238433.3333333333,1290258.6922506904,1044341.3077493096
2020-04-21,1262000,1310000,1228000,1299000,97720,0.029318541996830483,0.029318541996830483,16758.98935556931,62.846453452513984,1240200.0,1178950.0,1237600.0,1305411.8124178206,1052488.1875821794
2020-04-22,1297000,1339000,1284000,1337000,72655,0.029253271747498033,0.029253271747498033,19710.65500925375,66.27983738382929,1267600.0,1188600.0,1239000.0,1331329.6745599876,1045870.3254400123
2020-04-23,1368000,1444000,1330000,1444000,148170,0.0800299177262529,0.0800299177262529,27297.399618247044,73.66075397124953,1318200.0,1204800.0,1241466.6666666667,1382075.6046386529,1027524.395361347
2020-04-24,1424000,1444000,1406000,1434000,75610,-0.006925207756232732,-0.006925207756232732,29862.729269029,72.07296088452287,1355200.0,1221950.0,1244333.3333333333,1417312.713945113,1026587.2860548871
2020-04-27,1428000,1428000,1394000,1395000,44795,-0.027196652719665315,-0.027196652719665315,27227.479034351843,66.08966363916082,1381800.0,1236250.0,1246616.6666666667,1438206.3071557807,1034293.6928442194
2020-04-28,1370000,1388000,1362000,1371000,56479,-0.017204301075268824,-0.017204301075268824,22365.95827628333,62.64320175622114,1396200.0,1249800.0,1248633.3333333333,1449726.5865261548,1049873.4134738452
2020-04-29,1380000,1398000,1375000,1386000,38211,0.010940919037199182,0.010940919037199182,18801.81558140934,63.90995510521057,1406000.0,1263100.0,1250583.3333333333,1462106.4320568559,1064093.5679431441
2020-05-04,1345000,1393000,1341000,1362000,46930,-0.017316017316017285,-0.017316017316017285,13705.940541872631,60.38191155083481,1389600.0,1277650.0,1251583.3333333333,1460221.9310299368,1095078.0689700632
2020-05-06,1365000,1381000,1357000,1381000,38996,0.013950073421439058,0.013950073421439058,10630.060466632887,62.16270108263319,1379000.0,1289950.0,1252033.3333333333,1465431.594476458,1114468.405523542
