Date,Open,High,Low,Close,Volume,Change,Return,MACD,RSI,MA5,MA20,MA60,BB_Upper,BB_Lower,UpDown
2021-04-01,48050,48100,45950,46350,1519242,-0.03537981269510926,-0.03537981269510926,346.484698945286,57.70394410294431,47410.0,44540.0,43010.833333333336,48318.968113122944,40761.031886877056,0
2021-04-02,46750,47400,45650,46950,1236623,0.012944983818770295,0.012944983818770295,277.83042162687684,59.51290028209342,47520.0,44725.0,43067.5,48594.431482789165,40855.568517210835,1
2021-04-05,47000,49950,46650,49900,2666471,0.06283280085197007,0.06283280085197007,398.75055697718904,66.98853991097887,47820.0,44987.5,43192.5,49465.43200037695,40509.56799962305,1
2021-04-06,49900,50200,48650,49150,1444417,-0.01503006012024044,-0.01503006012024044,395.11923891180754,63.76496514351303,48080.0,45260.0,43270.833333333336,50044.20317294322,40475.79682705678,0
2021-04-07,49200,49700,48600,49250,1026344,0.0020345879959309254,0.0020345879959309254,366.9563000766848,64.01362106412432,48320.0,45652.5,43312.5,50393.43608900183,40911.56391099817,1
2021-04-08,49300,51200,48800,50500,1904745,0.025380710659898442,0.025380710659898442,397.44771014516436,67.0568199565983,49150.0,46040.0,43395.0,51029.04800538139,41050.95199461861,1
2021-04-09,50600,51100,49800,50600,854047,0.001980198019801982,0.001980198019801982,388.8079425652463,67.29509565003914,49880.0,46432.5,43498.333333333336,51557.7585300646,41307.2414699354,1
2021-04-12,51000,51100,49700,49900,895817,-0.013833992094861691,-0.013833992094861691,304.1541188222818,63.81554298212605,49880.0,46732.5,43590.0,51931.56481975364,41533.43518024636,0
2021-04-13,49800,50300,48000,48700,2003400,-0.024048096192384794,-0.024048096192384794,143.69178996804817,58.25472072490315,49790.0,46930.0,43670.0,52112.89494394783,41747.10505605217,0
2021-04-14,48600,49900,48000,49500,1371971,0.01642710472279263,0.01642710472279263,71.4336841749664,60.712593130403086,49840.0,47175.0,43773.333333333336,52357.42221359858,41992.57778640142,1
2021-04-15,49600,50400,49400,49500,908232,0.0,0.0,7.031223033465949,60.712593130403086,49640.0,47460.0,43885.0,52493.44812231138,42426.55187768862,0
2021-04-16,49600,49700,48850,49000,762958,-0.010101010101010055,-0.010101010101010055,-80.99624628488232,58.227572317240906,49320.0,47740.0,43945.0,52451.64514792869,43028.35485207131,0
2021-04-19,48850,49800,48500,49500,907255,0.010204081632652962,0.010204081632652962,-115.21459698905596,59.99113990776799,49240.0,48002.5,44003.333333333336,52486.635925682895,43518.364074317105,1
